"ID","Ensembl"
75571,"ENSMUSG00000021590"
75572,"ENSMUSG00000060923"
75573,"ENSMUSG00000009210"
75577,"ENSMUSG00000024512"
75578,"ENSMUSG00000028573"
75580,"ENSMUSG00000018750"
75581,"ENSMUSG00000029158"
75584,"ENSMUSG00000099447"
75586,"ENSMUSG00000049809"
75589,"ENSMUSG00000101746"
75590,"ENSMUSG00000031383"
75593,"ENSMUSG00000029815"
75596,"ENSMUSG00000021347"
75597,"ENSMUSG00000068184"
75599,"ENSMUSG00000051375"
75600,"ENSMUSG00000032246"
75602,"ENSMUSG00000084925"
75604,"ENSMUSG00000018919"
75605,"ENSMUSG00000042207"
75607,"ENSMUSG00000037989"
75608,"ENSMUSG00000038467"
75610,"ENSMUSG00000029384"
75612,"ENSMUSG00000034707"
75613,"ENSMUSG00000002968"
75614,"ENSMUSG00000093565"
75616,"ENSMUSG00000071180"
75617,"ENSMUSG00000009927"
75619,"ENSMUSG00000025962"
75620,"ENSMUSG00000055553"
75622,"ENSMUSG00000053184"
75623,"ENSMUSG00000026049"
75624,"ENSMUSG00000005813"
75625,"ENSMUSG00000047238"
75627,"ENSMUSG00000021113"
75630,"ENSMUSG00000101801"
75636,"ENSMUSG00000099983"
75640,"ENSMUSG00000104538"
75641,"ENSMUSG00000044916"
75642,"ENSMUSG00000017767"
75645,"ENSMUSG00000025090"
75646,"ENSMUSG00000022246"
75647,"ENSMUSG00000029784"
75655,"ENSMUSG00000086823"
75656,"ENSMUSG00000027409"
75657,"ENSMUSG00000073119"
75659,"ENSMUSG00000030032"
75660,"ENSMUSG00000036845"
75662,"ENSMUSG00000087148"
75665,"ENSMUSG00000041609"
75667,"ENSMUSG00000040541"
75668,"ENSMUSG00000034209"
75669,"ENSMUSG00000032571"
75671,"ENSMUSG00000012211"
75677,"ENSMUSG00000038064"
75678,"ENSMUSG00000021385"
75686,"ENSMUSG00000032565"
75687,"ENSMUSG00000038604"
75689,"ENSMUSG00000020928"
75690,"ENSMUSG00000070604"
75691,"ENSMUSG00000066191"
75692,"ENSMUSG00000071078"
75693,"ENSMUSG00000084885"
75695,"ENSMUSG00000029392"
75697,"ENSMUSG00000091956"
75698,"ENSMUSG00000041471"
75704,"ENSMUSG00000074156"
75705,"ENSMUSG00000058655"
75706,"ENSMUSG00000020913"
75710,"ENSMUSG00000089824"
75712,"ENSMUSG00000025933"
75717,"ENSMUSG00000032030"
75718,"ENSMUSG00000028753"
75721,"ENSMUSG00000079324"
75722,"ENSMUSG00000075070"
75723,"ENSMUSG00000013076"
75725,"ENSMUSG00000029629"
75729,"ENSMUSG00000042564"
75731,"ENSMUSG00000050002"
75732,"ENSMUSG00000029601"
75734,"ENSMUSG00000026150"
75735,"ENSMUSG00000033610"
75736,"ENSMUSG00000003190"
75739,"ENSMUSG00000057440"
75740,"ENSMUSG00000063600"
75744,"ENSMUSG00000074093"
75746,"ENSMUSG00000031434"
75747,"ENSMUSG00000032009"
75750,"ENSMUSG00000029321"
75751,"ENSMUSG00000002319"
75753,"ENSMUSG00000048626"
75758,"ENSMUSG00000101892"
75761,"ENSMUSG00000010601"
75763,"ENSMUSG00000041966"
75764,"ENSMUSG00000059772"
75766,"ENSMUSG00000022303"
75767,"ENSMUSG00000031488"
75768,"ENSMUSG00000097619"
75769,"ENSMUSG00000033342"
75770,"ENSMUSG00000053046"
75772,"ENSMUSG00000018868"
75773,"ENSMUSG00000024266"
75775,"ENSMUSG00000045797"
75777,"ENSMUSG00000022249"
75778,"ENSMUSG00000028145"
75782,"ENSMUSG00000032258"
75783,"ENSMUSG00000062496"
75784,"ENSMUSG00000057816"
75785,"ENSMUSG00000062901"
75786,"ENSMUSG00000040549"
75787,"ENSMUSG00000097693"
75788,"ENSMUSG00000038780"
75796,"ENSMUSG00000031758"
75799,"ENSMUSG00000067795"
75801,"ENSMUSG00000021098"
75804,"ENSMUSG00000020033"
75805,"ENSMUSG00000021710"
75811,"ENSMUSG00000028492"
75812,"ENSMUSG00000039033"
75813,"ENSMUSG00000112832"
75815,"ENSMUSG00000116975"
75818,"ENSMUSG00000116628"
75819,"ENSMUSG00000087137"
75820,"ENSMUSG00000026523"
75822,"ENSMUSG00000115320"
75823,"ENSMUSG00000027209"
75826,"ENSMUSG00000022855"
75828,"ENSMUSG00000020419"
75829,"ENSMUSG00000031411"
75831,"ENSMUSG00000084909"
75833,"ENSMUSG00000112201"
75835,"ENSMUSG00000074164"
75836,"ENSMUSG00000085664"
75841,"ENSMUSG00000037075"
75845,"ENSMUSG00000109382"
75847,"ENSMUSG00000043153"
75853,"ENSMUSG00000118339"
75854,"ENSMUSG00000114895"
75855,"ENSMUSG00000101636"
75857,"ENSMUSG00000102408"
75858,"ENSMUSG00000089871"
75859,"ENSMUSG00000026882"
75860,"ENSMUSG00000029660"
75861,"ENSMUSG00000090457"
75862,"ENSMUSG00000114916"
75863,"ENSMUSG00000074491"
75869,"ENSMUSG00000017418"
75870,"ENSMUSG00000020712"
75871,"ENSMUSG00000031728"
75877,"ENSMUSG00000111234"
75878,"ENSMUSG00000112924"
75879,"ENSMUSG00000068957"
75880,"ENSMUSG00000115779"
75881,"ENSMUSG00000051074"
75886,"ENSMUSG00000009093"
75887,"ENSMUSG00000087097"
75888,"ENSMUSG00000104766"
75890,"ENSMUSG00000100727"
75893,"ENSMUSG00000107563"
75894,"ENSMUSG00000027259"
75901,"ENSMUSG00000021962"
75904,"ENSMUSG00000084971"
75905,"ENSMUSG00000037358"
75906,"ENSMUSG00000019856"
75909,"ENSMUSG00000018171"
75910,"ENSMUSG00000102368"
75914,"ENSMUSG00000033769"
75916,"ENSMUSG00000105308"
75927,"ENSMUSG00000090220"
75930,"ENSMUSG00000110629"
75939,"ENSMUSG00000027811"
75942,"ENSMUSG00000029044"
75946,"ENSMUSG00000086954"
75947,"ENSMUSG00000085677"
75951,"ENSMUSG00000097587"
75953,"ENSMUSG00000051860"
75954,"ENSMUSG00000106352"
75956,"ENSMUSG00000039218"
75958,"ENSMUSG00000096932"
75964,"ENSMUSG00000033382"
75965,"ENSMUSG00000021969"
75973,"ENSMUSG00000075225"
75974,"ENSMUSG00000031093"
75985,"ENSMUSG00000030643"
75986,"ENSMUSG00000040706"
75991,"ENSMUSG00000036087"
75995,"ENSMUSG00000097251"
75996,"ENSMUSG00000097910"
76002,"ENSMUSG00000094584"
76003,"ENSMUSG00000086259"
76007,"ENSMUSG00000021945"
76014,"ENSMUSG00000017478"
76022,"ENSMUSG00000054199"
76025,"ENSMUSG00000025575"
76041,"ENSMUSG00000048924"
76044,"ENSMUSG00000042029"
76051,"ENSMUSG00000062646"
76055,"ENSMUSG00000025220"
76062,"ENSMUSG00000113035"
76071,"ENSMUSG00000063646"
76072,"ENSMUSG00000063851"
76073,"ENSMUSG00000024805"
76074,"ENSMUSG00000034438"
76080,"ENSMUSG00000017679"
76088,"ENSMUSG00000052085"
76089,"ENSMUSG00000062232"
76100,"ENSMUSG00000052658"
76108,"ENSMUSG00000051615"
76113,"ENSMUSG00000009356"
76117,"ENSMUSG00000049744"
76123,"ENSMUSG00000027883"
76130,"ENSMUSG00000057421"
76131,"ENSMUSG00000028175"
76132,"ENSMUSG00000028246"
76133,"ENSMUSG00000097577"
76137,"ENSMUSG00000021371"
76138,"ENSMUSG00000038010"
76142,"ENSMUSG00000040653"
76156,"ENSMUSG00000029861"
76157,"ENSMUSG00000050473"
76161,"ENSMUSG00000027270"
76166,"ENSMUSG00000073733"
76167,"ENSMUSG00000029402"
76178,"ENSMUSG00000026112"
76179,"ENSMUSG00000063317"
76183,"ENSMUSG00000032297"
76184,"ENSMUSG00000044749"
76187,"ENSMUSG00000025911"
76192,"ENSMUSG00000032046"
76199,"ENSMUSG00000018076"
76205,"ENSMUSG00000003062"
76206,"ENSMUSG00000031210"
76217,"ENSMUSG00000024502"
76218,"ENSMUSG00000085427"
76219,"ENSMUSG00000048355"
76220,"ENSMUSG00000079499"
76222,"ENSMUSG00000116632"
76223,"ENSMUSG00000038836"
76229,"ENSMUSG00000095730"
76233,"ENSMUSG00000017299"
76237,"ENSMUSG00000034185"
76238,"ENSMUSG00000035637"
76246,"ENSMUSG00000027304"
76251,"ENSMUSG00000021470"
76252,"ENSMUSG00000039347"
76257,"ENSMUSG00000010064"
76260,"ENSMUSG00000021013"
76261,"ENSMUSG00000060512"
76263,"ENSMUSG00000029864"
76265,"ENSMUSG00000020781"
76267,"ENSMUSG00000010663"
76273,"ENSMUSG00000053253"
76279,"ENSMUSG00000022445"
76281,"ENSMUSG00000040158"
76282,"ENSMUSG00000022546"
76293,"ENSMUSG00000042436"
76294,"ENSMUSG00000031519"
76295,"ENSMUSG00000037400"
76299,"ENSMUSG00000028343"
76302,"ENSMUSG00000071533"
76303,"ENSMUSG00000024687"
76306,"ENSMUSG00000037455"
76308,"ENSMUSG00000024870"
76311,"ENSMUSG00000097616"
76332,"ENSMUSG00000031979"
76338,"ENSMUSG00000022159"
76355,"ENSMUSG00000022130"
76357,"ENSMUSG00000034442"
76365,"ENSMUSG00000032419"
76366,"ENSMUSG00000016510"
76367,"ENSMUSG00000042854"
76373,"ENSMUSG00000063535"
76375,"ENSMUSG00000030610"
76376,"ENSMUSG00000037996"
76378,"ENSMUSG00000022832"
76380,"ENSMUSG00000020728"
76382,"ENSMUSG00000029766"
76383,"ENSMUSG00000100200"
76389,"ENSMUSG00000020481"
76390,"ENSMUSG00000060630"
76392,"ENSMUSG00000086327"
76398,"ENSMUSG00000105651"
76399,"ENSMUSG00000029437"
76400,"ENSMUSG00000047104"
76402,"ENSMUSG00000100146"
76405,"ENSMUSG00000031809"
76406,"ENSMUSG00000040340"
76407,"ENSMUSG00000027480"
76408,"ENSMUSG00000020865"
76409,"ENSMUSG00000101113"
76411,"ENSMUSG00000007867"
76412,"ENSMUSG00000111489"
76413,"ENSMUSG00000031509"
76415,"ENSMUSG00000046826"
76416,"ENSMUSG00000036214"
76421,"ENSMUSG00000089798"
76422,"ENSMUSG00000087230"
76425,"ENSMUSG00000027573"
76426,"ENSMUSG00000027505"
76429,"ENSMUSG00000030946"
76432,"ENSMUSG00000097354"
76438,"ENSMUSG00000039316"
76441,"ENSMUSG00000040260"
76444,"ENSMUSG00000045109"
76448,"ENSMUSG00000034595"
76453,"ENSMUSG00000039405"
76454,"ENSMUSG00000052934"
76457,"ENSMUSG00000068114"
76459,"ENSMUSG00000032373"
76464,"ENSMUSG00000027326"
76467,"ENSMUSG00000023094"
76469,"ENSMUSG00000047419"
76477,"ENSMUSG00000015354"
76478,"ENSMUSG00000035439"
76479,"ENSMUSG00000025024"
76482,"ENSMUSG00000024410"
76483,"ENSMUSG00000002279"
76484,"ENSMUSG00000066129"
76485,"ENSMUSG00000021916"
76486,"ENSMUSG00000044678"
76487,"ENSMUSG00000050423"
76491,"ENSMUSG00000042073"
76497,"ENSMUSG00000036398"
76498,"ENSMUSG00000023909"
76499,"ENSMUSG00000033392"
76500,"ENSMUSG00000032599"
76501,"ENSMUSG00000027163"
76505,"ENSMUSG00000068099"
76507,"ENSMUSG00000029811"
76508,"ENSMUSG00000083844"
76509,"ENSMUSG00000032068"
76510,"ENSMUSG00000047921"
76516,"ENSMUSG00000087165"
76522,"ENSMUSG00000044155"
76524,"ENSMUSG00000032245"
76527,"ENSMUSG00000031750"
76539,"ENSMUSG00000057858"
76547,"ENSMUSG00000020921"
76551,"ENSMUSG00000048701"
76559,"ENSMUSG00000041341"
76560,"ENSMUSG00000030800"
76561,"ENSMUSG00000028007"
76563,"ENSMUSG00000019863"
76566,"ENSMUSG00000020846"
76568,"ENSMUSG00000002031"
76571,"ENSMUSG00000019178"
76572,"ENSMUSG00000073894"
76573,"ENSMUSG00000009115"
76574,"ENSMUSG00000028655"
76577,"ENSMUSG00000025873"
76580,"ENSMUSG00000029060"
76582,"ENSMUSG00000042590"
76585,"ENSMUSG00000068888"
76589,"ENSMUSG00000043592"
76594,"ENSMUSG00000024350"
76601,"ENSMUSG00000100857"
76602,"ENSMUSG00000097515"
76604,"ENSMUSG00000085437"
76606,"ENSMUSG00000029867"
76608,"ENSMUSG00000046861"
76609,"ENSMUSG00000100134"
76612,"ENSMUSG00000015980"
76614,"ENSMUSG00000052337"
76615,"ENSMUSG00000039720"
76624,"ENSMUSG00000091906"
76626,"ENSMUSG00000069769"
76627,"ENSMUSG00000042888"
76628,"ENSMUSG00000097527"
76629,"ENSMUSG00000040576"
76630,"ENSMUSG00000024776"
76633,"ENSMUSG00000063458"
76634,"ENSMUSG00000099384"
76637,"ENSMUSG00000108113"
76639,"ENSMUSG00000092066"
76640,"ENSMUSG00000047129"
76642,"ENSMUSG00000096935"
76643,"ENSMUSG00000100364"
76645,"ENSMUSG00000034416"
76646,"ENSMUSG00000035295"
76649,"ENSMUSG00000100593"
76650,"ENSMUSG00000032802"
76651,"ENSMUSG00000094928"
76652,"ENSMUSG00000037737"
76654,"ENSMUSG00000026839"
76657,"ENSMUSG00000097584"
76658,"ENSMUSG00000029526"
76668,"ENSMUSG00000025963"
76669,"ENSMUSG00000031998"
76670,"ENSMUSG00000039543"
76676,"ENSMUSG00000087455"
76681,"ENSMUSG00000066258"
76684,"ENSMUSG00000086550"
76686,"ENSMUSG00000013921"
76687,"ENSMUSG00000054408"
76688,"ENSMUSG00000038671"
76701,"ENSMUSG00000062478"
76703,"ENSMUSG00000011463"
76707,"ENSMUSG00000064302"
76709,"ENSMUSG00000006304"
76710,"ENSMUSG00000039563"
76713,"ENSMUSG00000070568"
76718,"ENSMUSG00000049123"
76719,"ENSMUSG00000018412"
76720,"ENSMUSG00000114333"
76722,"ENSMUSG00000021622"
76728,"ENSMUSG00000108676"
76737,"ENSMUSG00000023272"
76740,"ENSMUSG00000015002"
76742,"ENSMUSG00000028136"
76743,"ENSMUSG00000019867"
76747,"ENSMUSG00000026989"
76757,"ENSMUSG00000019787"
76758,"ENSMUSG00000017211"
76763,"ENSMUSG00000061778"
76768,"ENSMUSG00000079440"
76770,"ENSMUSG00000095620"
76773,"ENSMUSG00000022359"
76775,"ENSMUSG00000031684"
76779,"ENSMUSG00000014232"
76781,"ENSMUSG00000055660"
76784,"ENSMUSG00000020459"
76786,"ENSMUSG00000028700"
76787,"ENSMUSG00000003863"
76788,"ENSMUSG00000029775"
76789,"ENSMUSG00000033186"
76792,"ENSMUSG00000032840"
76793,"ENSMUSG00000050213"
76794,"ENSMUSG00000086728"
76795,"ENSMUSG00000036644"
76797,"ENSMUSG00000064308"
76798,"ENSMUSG00000086219"
76799,"ENSMUSG00000028797"
76800,"ENSMUSG00000051306"
76803,"ENSMUSG00000074832"
76804,"ENSMUSG00000028397"
76808,"ENSMUSG00000045128"
76809,"ENSMUSG00000037905"
76813,"ENSMUSG00000002343"
76815,"ENSMUSG00000006056"
76816,"ENSMUSG00000026504"
76820,"ENSMUSG00000020589"
76824,"ENSMUSG00000046671"
76826,"ENSMUSG00000035142"
76829,"ENSMUSG00000027560"
76832,"ENSMUSG00000050555"
76843,"ENSMUSG00000037474"
76846,"ENSMUSG00000006333"
76850,"ENSMUSG00000042500"
76854,"ENSMUSG00000053647"
76856,"ENSMUSG00000021499"
76857,"ENSMUSG00000026771"
76858,"ENSMUSG00000016626"
76863,"ENSMUSG00000032002"
76866,"ENSMUSG00000029049"
76867,"ENSMUSG00000026142"
76872,"ENSMUSG00000022768"
76873,"ENSMUSG00000102224"
76874,"ENSMUSG00000085684"
76877,"ENSMUSG00000020175"
76884,"ENSMUSG00000020340"
76886,"ENSMUSG00000032224"
76889,"ENSMUSG00000003762"
76890,"ENSMUSG00000058704"
76892,"ENSMUSG00000020521"
76893,"ENSMUSG00000015714"
76894,"ENSMUSG00000057234"
76895,"ENSMUSG00000037933"
76897,"ENSMUSG00000039717"
76898,"ENSMUSG00000045994"
76899,"ENSMUSG00000026754"
76900,"ENSMUSG00000070003"
76901,"ENSMUSG00000020387"
76905,"ENSMUSG00000037095"
76915,"ENSMUSG00000033752"
76916,"ENSMUSG00000002846"
76917,"ENSMUSG00000023911"
76920,"ENSMUSG00000073380"
76921,"ENSMUSG00000079346"
76925,"ENSMUSG00000042800"
76927,"ENSMUSG00000010538"
76932,"ENSMUSG00000030881"
76933,"ENSMUSG00000079017"
76936,"ENSMUSG00000059208"
76937,"ENSMUSG00000097709"
76938,"ENSMUSG00000037197"
76942,"ENSMUSG00000030484"
76943,"ENSMUSG00000043430"
76947,"ENSMUSG00000050323"
76952,"ENSMUSG00000025041"
76954,"ENSMUSG00000031024"
76959,"ENSMUSG00000028419"
76960,"ENSMUSG00000013523"
76961,"ENSMUSG00000101773"
76964,"ENSMUSG00000009114"
76965,"ENSMUSG00000075478"
76967,"ENSMUSG00000034601"
76969,"ENSMUSG00000027221"
76971,"ENSMUSG00000030378"
76972,"ENSMUSG00000086859"
76974,"ENSMUSG00000025481"
76976,"ENSMUSG00000048040"
76980,"ENSMUSG00000052981"
76982,"ENSMUSG00000067879"
76983,"ENSMUSG00000020952"
76987,"ENSMUSG00000025421"
76992,"ENSMUSG00000036162"
76993,"ENSMUSG00000086366"
76998,"ENSMUSG00000104614"
77001,"ENSMUSG00000108490"
77006,"ENSMUSG00000068290"
77011,"ENSMUSG00000046591"
77015,"ENSMUSG00000016386"
77017,"ENSMUSG00000087648"
77018,"ENSMUSG00000058897"
77022,"ENSMUSG00000098090"
77031,"ENSMUSG00000039463"
77032,"ENSMUSG00000028251"
77034,"ENSMUSG00000044496"
77035,"ENSMUSG00000030752"
77036,"ENSMUSG00000008307"
77037,"ENSMUSG00000039956"
77038,"ENSMUSG00000027255"
77040,"ENSMUSG00000026289"
77041,"ENSMUSG00000021592"
77042,"ENSMUSG00000029680"
77044,"ENSMUSG00000033237"
77045,"ENSMUSG00000029438"
77048,"ENSMUSG00000020024"
77049,"ENSMUSG00000064299"
77053,"ENSMUSG00000036817"
77055,"ENSMUSG00000075402"
77056,"ENSMUSG00000041143"
77057,"ENSMUSG00000033855"
77058,"ENSMUSG00000026940"
77065,"ENSMUSG00000037461"
77080,"ENSMUSG00000047980"
77087,"ENSMUSG00000035569"
77090,"ENSMUSG00000002396"
77097,"ENSMUSG00000053580"
77106,"ENSMUSG00000038141"
77110,"ENSMUSG00000034042"
77113,"ENSMUSG00000031605"
77116,"ENSMUSG00000031918"
77117,"ENSMUSG00000074865"
77119,"ENSMUSG00000098758"
77124,"ENSMUSG00000090330"
77125,"ENSMUSG00000024810"
77127,"ENSMUSG00000098008"
77128,"ENSMUSG00000048249"
77134,"ENSMUSG00000007836"
77166,"ENSMUSG00000021600"
77171,"ENSMUSG00000110507"
77173,"ENSMUSG00000086483"
77198,"ENSMUSG00000112210"
77215,"ENSMUSG00000046248"
77219,"ENSMUSG00000072946"
77220,"ENSMUSG00000049420"
77223,"ENSMUSG00000086713"
77248,"ENSMUSG00000116360"
77252,"ENSMUSG00000040139"
77254,"ENSMUSG00000030588"
77264,"ENSMUSG00000026135"
77286,"ENSMUSG00000044149"
77290,"ENSMUSG00000112765"
77296,"ENSMUSG00000019909"
77300,"ENSMUSG00000026014"
77305,"ENSMUSG00000020257"
77318,"ENSMUSG00000049985"
77323,"ENSMUSG00000086155"
77331,"ENSMUSG00000099938"
77337,"ENSMUSG00000021207"
77341,"ENSMUSG00000085447"
77352,"ENSMUSG00000026601"
77358,"ENSMUSG00000094447"
77371,"ENSMUSG00000036391"
77382,"ENSMUSG00000105352"
77383,"ENSMUSG00000110027"
77397,"ENSMUSG00000020177"
77398,"ENSMUSG00000113599"
77407,"ENSMUSG00000029518"
77411,"ENSMUSG00000084128"
77414,"ENSMUSG00000117314"
77417,"ENSMUSG00000085078"
77422,"ENSMUSG00000024592"
77424,"ENSMUSG00000053729"
77432,"ENSMUSG00000023263"
77433,"ENSMUSG00000096982"
77442,"ENSMUSG00000112041"
77446,"ENSMUSG00000075254"
77462,"ENSMUSG00000029452"
77480,"ENSMUSG00000036333"
77485,"ENSMUSG00000023403"
77490,"ENSMUSG00000086322"
77505,"ENSMUSG00000030882"
77519,"ENSMUSG00000060510"
77521,"ENSMUSG00000029651"
77522,"ENSMUSG00000029829"
77531,"ENSMUSG00000058589"
77532,"ENSMUSG00000079083"
77538,"ENSMUSG00000112227"
77543,"ENSMUSG00000102674"
77552,"ENSMUSG00000041889"
77558,"ENSMUSG00000097166"
77559,"ENSMUSG00000033400"
77569,"ENSMUSG00000037736"
77573,"ENSMUSG00000029434"
77574,"ENSMUSG00000036667"
77577,"ENSMUSG00000020798"
77578,"ENSMUSG00000038256"
77579,"ENSMUSG00000020900"
77580,"ENSMUSG00000056468"
77582,"ENSMUSG00000035596"
77583,"ENSMUSG00000042988"
77590,"ENSMUSG00000030930"
77591,"ENSMUSG00000053289"
77593,"ENSMUSG00000040455"
77595,"ENSMUSG00000027939"
77596,"ENSMUSG00000041293"
77604,"ENSMUSG00000052137"
77605,"ENSMUSG00000041126"
77609,"ENSMUSG00000039632"
77613,"ENSMUSG00000070371"
77619,"ENSMUSG00000056671"
77622,"ENSMUSG00000025269"
77626,"ENSMUSG00000005899"
77627,"ENSMUSG00000022441"
77629,"ENSMUSG00000026163"
77630,"ENSMUSG00000035456"
77631,"ENSMUSG00000097682"
77632,"ENSMUSG00000028591"
77633,"ENSMUSG00000103948"
77634,"ENSMUSG00000028483"
77644,"ENSMUSG00000006423"
77645,"ENSMUSG00000084919"
77647,"ENSMUSG00000030775"
77652,"ENSMUSG00000094441"
77665,"ENSMUSG00000086449"
77668,"ENSMUSG00000117602"
77669,"ENSMUSG00000040969"
77673,"ENSMUSG00000067773"
77674,"ENSMUSG00000043787"
77675,"ENSMUSG00000113769"
77682,"ENSMUSG00000079602"
77683,"ENSMUSG00000036893"
77684,"ENSMUSG00000078800"
77697,"ENSMUSG00000029575"
77699,"ENSMUSG00000097691"
77701,"ENSMUSG00000026943"
77704,"ENSMUSG00000023210"
77705,"ENSMUSG00000027446"
77706,"ENSMUSG00000072791"
77717,"ENSMUSG00000075408"
77721,"ENSMUSG00000027374"
77727,"ENSMUSG00000025573"
77733,"ENSMUSG00000013878"
77739,"ENSMUSG00000066113"
77741,"ENSMUSG00000097934"
77744,"ENSMUSG00000022070"
77762,"ENSMUSG00000100217"
77763,"ENSMUSG00000112380"
77766,"ENSMUSG00000027167"
77767,"ENSMUSG00000026830"
77771,"ENSMUSG00000044647"
77772,"ENSMUSG00000042672"
77777,"ENSMUSG00000079685"
77779,"ENSMUSG00000097855"
77781,"ENSMUSG00000046785"
77782,"ENSMUSG00000034206"
77794,"ENSMUSG00000036040"
77798,"ENSMUSG00000092210"
77799,"ENSMUSG00000027636"
77800,"ENSMUSG00000086690"
77803,"ENSMUSG00000042655"
77805,"ENSMUSG00000024293"
77806,"ENSMUSG00000085958"
77809,"ENSMUSG00000028617"
77827,"ENSMUSG00000042810"
77832,"ENSMUSG00000002486"
77835,"ENSMUSG00000086262"
77836,"ENSMUSG00000024806"
77846,"ENSMUSG00000086715"
77853,"ENSMUSG00000066415"
77855,"ENSMUSG00000090263"
77857,"ENSMUSG00000097360"
77862,"ENSMUSG00000035443"
77864,"ENSMUSG00000018427"
77866,"ENSMUSG00000086782"
77875,"ENSMUSG00000024295"
77877,"ENSMUSG00000022195"
77878,"ENSMUSG00000113056"
77880,"ENSMUSG00000100664"
77883,"ENSMUSG00000051361"
77889,"ENSMUSG00000024063"
77891,"ENSMUSG00000060860"
77905,"ENSMUSG00000053593"
77908,"ENSMUSG00000078934"
77914,"ENSMUSG00000078252"
77918,"ENSMUSG00000060469"
77920,"ENSMUSG00000086363"
77929,"ENSMUSG00000047694"
77938,"ENSMUSG00000030956"
77940,"ENSMUSG00000054057"
77945,"ENSMUSG00000057132"
77951,"ENSMUSG00000049439"
77961,"ENSMUSG00000115930"
77963,"ENSMUSG00000028572"
77974,"ENSMUSG00000021123"
77975,"ENSMUSG00000022964"
77976,"ENSMUSG00000020032"
77980,"ENSMUSG00000036529"
77981,"ENSMUSG00000097547"
77982,"ENSMUSG00000100166"
77983,"ENSMUSG00000087024"
77987,"ENSMUSG00000038774"
77994,"ENSMUSG00000090386"
77996,"ENSMUSG00000026870"
77998,"ENSMUSG00000036586"
78004,"ENSMUSG00000045725"
78015,"ENSMUSG00000085740"
78016,"ENSMUSG00000025983"
78019,"ENSMUSG00000114953"
78021,"ENSMUSG00000116491"
78025,"ENSMUSG00000111299"
78029,"ENSMUSG00000115719"
78031,"ENSMUSG00000086687"
78034,"ENSMUSG00000107681"
78038,"ENSMUSG00000021646"
78039,"ENSMUSG00000093557"
78043,"ENSMUSG00000116615"
78052,"ENSMUSG00000013091"
78056,"ENSMUSG00000112730"
78057,"ENSMUSG00000024088"
78058,"ENSMUSG00000117618"
78060,"ENSMUSG00000086365"
78062,"ENSMUSG00000083193"
78068,"ENSMUSG00000053545"
78070,"ENSMUSG00000007783"
78071,"ENSMUSG00000085896"
78073,"ENSMUSG00000117655"
78076,"ENSMUSG00000036449"
78081,"ENSMUSG00000025774"
78082,"ENSMUSG00000089874"
78086,"ENSMUSG00000085619"
78088,"ENSMUSG00000045314"
78092,"ENSMUSG00000094802"
78100,"ENSMUSG00000041124"
78102,"ENSMUSG00000115970"
78105,"ENSMUSG00000085418"
78106,"ENSMUSG00000106602"
78108,"ENSMUSG00000108591"
78110,"ENSMUSG00000107073"
78111,"ENSMUSG00000069223"
78112,"ENSMUSG00000099933"
78118,"ENSMUSG00000045989"
78120,"ENSMUSG00000117684"
78124,"ENSMUSG00000056223"
78127,"ENSMUSG00000112497"
78128,"ENSMUSG00000079842"
78134,"ENSMUSG00000049929"
78148,"ENSMUSG00000117431"
78156,"ENSMUSG00000108669"
78158,"ENSMUSG00000085431"
78163,"ENSMUSG00000105234"
78170,"ENSMUSG00000112493"
78172,"ENSMUSG00000106932"
78174,"ENSMUSG00000049387"
78176,"ENSMUSG00000091686"
78177,"ENSMUSG00000068115"
78178,"ENSMUSG00000045095"
78180,"ENSMUSG00000086947"
78185,"ENSMUSG00000039545"
78193,"ENSMUSG00000087309"
78194,"ENSMUSG00000111767"
78199,"ENSMUSG00000117554"
78200,"ENSMUSG00000085516"
78202,"ENSMUSG00000108034"
78212,"ENSMUSG00000086273"
78215,"ENSMUSG00000116695"
78217,"ENSMUSG00000026963"
78219,"ENSMUSG00000111830"
78221,"ENSMUSG00000116982"
78229,"ENSMUSG00000104900"
78232,"ENSMUSG00000020993"
78238,"ENSMUSG00000085217"
78239,"ENSMUSG00000017310"
78240,"ENSMUSG00000036958"
78242,"ENSMUSG00000061144"
78243,"ENSMUSG00000021797"
78244,"ENSMUSG00000044224"
78245,"ENSMUSG00000026644"
78246,"ENSMUSG00000018572"
78248,"ENSMUSG00000033460"
78249,"ENSMUSG00000023918"
78250,"ENSMUSG00000037801"
78251,"ENSMUSG00000090641"
78252,"ENSMUSG00000032028"
78255,"ENSMUSG00000026594"
78257,"ENSMUSG00000021090"
78258,"ENSMUSG00000071890"
78266,"ENSMUSG00000019338"
78267,"ENSMUSG00000032609"
78283,"ENSMUSG00000041020"
78284,"ENSMUSG00000027938"
78286,"ENSMUSG00000052512"
78287,"ENSMUSG00000014550"
78294,"ENSMUSG00000020460"
78303,"ENSMUSG00000056895"
78304,"ENSMUSG00000059278"
78306,"ENSMUSG00000039330"
78308,"ENSMUSG00000005823"
78309,"ENSMUSG00000040327"
78312,"ENSMUSG00000102112"
78316,"ENSMUSG00000087547"
78317,"ENSMUSG00000047810"
78321,"ENSMUSG00000067653"
78323,"ENSMUSG00000032305"
78328,"ENSMUSG00000118223"
78329,"ENSMUSG00000097162"
78330,"ENSMUSG00000024038"
78334,"ENSMUSG00000038481"
78339,"ENSMUSG00000036565"
78343,"ENSMUSG00000085588"
78349,"ENSMUSG00000100294"
