ProbeID,Symbol,ID
ILMN_2523316,Unc5b,107449
ILMN_2754287,Guca1b,107477
ILMN_2646985,Atf5,107503
ILMN_3148398,Eprs,107508
ILMN_3069857,Eprs,107508
ILMN_3007059,Ssr1,107513
ILMN_2944301,Ece2,107522
ILMN_1216591,Ece2,107522
ILMN_1225854,Gimap4,107526
ILMN_2757526,Gimap4,107526
ILMN_1241831,Il1rl2,107527
ILMN_1220482,Magee1,107528
ILMN_2745037,Arl2bp,107566
ILMN_2700022,Arl2bp,107566
ILMN_2745036,Arl2bp,107566
ILMN_3005669,Wwp1,107568
ILMN_2603081,Nt5c3,107569
ILMN_1248099,Col16a1,107581
ILMN_1221784,Dio3,107585
ILMN_2498592,Ovol2,107586
ILMN_3131909,Ovol2,107586
ILMN_2498591,Ovol2,107586
ILMN_2781784,Osr2,107587
ILMN_2662602,Mylk,107589
ILMN_1219471,Mylk,107589
ILMN_1230677,Rdh1,107605
ILMN_2768970,Rdh1,107605
ILMN_2826216,Rdh1,107605
ILMN_1247710,Nod1,107607
ILMN_2689259,Pi4kb,107650
ILMN_2620539,Pi4kb,107650
ILMN_2942857,Pi4kb,107650
ILMN_2502542,Uap1,107652
ILMN_2748165,Krt9,107656
ILMN_2598190,Coro2a,107684
ILMN_2768936,Coro2a,107684
ILMN_2612635,Snrpd2,107686
ILMN_3127739,Sf3b4,107701
ILMN_3051392,Sf3b4,107701
ILMN_1213275,Slc12a6,107723
ILMN_2716511,Slc12a6,107723
ILMN_2822621,Mrpl10,107732
ILMN_2822622,Mrpl10,107732
ILMN_1260262,Mrpl30,107734
ILMN_3140516,Rapgef1,107746
ILMN_3062810,Rapgef1,107746
ILMN_1226718,Rapgef1,107746
ILMN_2590694,Rapgef1,107746
ILMN_3027287,Aldh1l1,107747
ILMN_3100276,Aldh1l1,107747
ILMN_2703392,Aldh1l1,107747
ILMN_2706906,Aldh1l1,107747
ILMN_2641371,Lgals2,107753
ILMN_2950286,Ankrd1,107765
ILMN_2625451,Ankrd1,107765
ILMN_2607951,Haao,107766
ILMN_2706853,Scamp1,107767
ILMN_2886981,Tm6sf1,107769
ILMN_2512740,Tm6sf2,107770
ILMN_2776140,Bmyc,107771
ILMN_3017953,Scml2,107815
ILMN_3089660,Scml2,107815
ILMN_1242377,Jmjd6,107817
ILMN_2679755,Thoc5,107829
ILMN_2680188,Adgrb1,107831
ILMN_2673286,Prl2c5,107849
ILMN_1241604,Usp9y,107868
ILMN_2662719,Cth,107869
ILMN_2733193,Cth,107869
ILMN_2895847,Mthfs,107885
ILMN_1224507,Gcm2,107889
ILMN_1220306,Mgat5,107895
ILMN_3096212,Mgat5,107895
ILMN_2656755,Mgat5,107895
ILMN_2697652,Chd4,107932
ILMN_2654822,Chd4,107932
ILMN_1236358,Chd4,107932
ILMN_2604070,Celsr3,107934
ILMN_2699498,Celsr3,107934
ILMN_1232596,Pom121,107939
ILMN_2683933,Cdk9,107951
ILMN_2644569,Hist1h1t,107970
ILMN_2638186,Frs3,107971
ILMN_2723639,Pacs1,107975
ILMN_2708811,Babam2,107976
ILMN_2763182,Babam2,107976
ILMN_3139800,Babam2,107976
ILMN_1229502,Ddb2,107986
ILMN_2791769,Ddb2,107986
ILMN_2621160,Ddb2,107986
ILMN_2655244,Ddb2,107986
ILMN_2731774,Bfsp2,107993
ILMN_2867901,Cdc20,107995
ILMN_2698767,Cdc20,107995
ILMN_2867899,Cdc20,107995
ILMN_2612206,Cdc20,107995
ILMN_2901056,Gtpbp6,107999
ILMN_2670681,Ap1s2,108012
ILMN_2713173,Ap1s2,108012
ILMN_2638850,Celf4,108013
ILMN_1243635,Celf4,108013
ILMN_1222447,Srsf9,108014
ILMN_2650936,Chrnb4,108015
ILMN_1215552,Fxyd4,108017
ILMN_2670751,Fxyd4,108017
ILMN_1224942,Shmt2,108037
ILMN_2702703,Shmt2,108037
ILMN_1227122,Chrnb3,108043
ILMN_3163270,Chrnb3,108043
ILMN_2689381,Chrnb3,108043
ILMN_1235006,Slc14a1,108052
ILMN_1214917,Slc14a1,108052
ILMN_2622915,Slc14a1,108052
ILMN_1222123,Camk2d,108058
ILMN_3044195,Camk2d,108058
ILMN_3070701,Camk2d,108058
ILMN_3119478,Camk2d,108058
ILMN_2698589,Cstf2,108062
ILMN_1238513,Grm3,108069
ILMN_3162125,Grm6,108072
ILMN_2872782,Grm7,108073
ILMN_2708681,Ltbp4,108075
ILMN_2590034,Ltbp4,108075
ILMN_2829262,Ltbp4,108075
ILMN_1215606,Skiv2l,108077
ILMN_2748317,Skiv2l,108077
ILMN_2745565,Olr1,108078
ILMN_2674519,Olr1,108078
ILMN_2803138,Prkaa2,108079
ILMN_1227113,Prkaa2,108079
ILMN_1231996,Pip4k2b,108083
ILMN_2623967,Pip4k2b,108083
ILMN_1237483,Rnf216,108086
ILMN_2442516,Rnf216,108086
ILMN_2462922,Rnf216,108086
ILMN_2678127,Rnf144a,108089
ILMN_1255691,Slco1a5,108096
ILMN_1215061,Prkab2,108097
ILMN_2611510,Med21,108098
ILMN_3161626,Prkag2,108099
ILMN_2733091,Baiap2,108100
ILMN_3163374,Baiap2,108100
ILMN_2649392,Fermt3,108101
ILMN_1216368,B3gnt5,108105
ILMN_2895312,Eif4ebp3,108112
ILMN_2766867,Slc22a7,108114
ILMN_2661340,Slco4a1,108115
ILMN_2614548,Slco4a1,108115
ILMN_1235735,Slco3a1,108116
ILMN_1235635,Slco3a1,108116
ILMN_2663230,Slco3a1,108116
ILMN_2917424,Napg,108123
ILMN_2677980,Napg,108123
ILMN_1216812,Napa,108124
ILMN_2865822,Napa,108124
ILMN_2623531,Napa,108124
ILMN_1240711,Xrcc4,108138
ILMN_2759702,Taf9,108143
ILMN_3144963,Taf9,108143
ILMN_2655555,Taf9,108143
ILMN_1224778,Taf9,108143
ILMN_3070951,Atic,108147
ILMN_2606567,Atic,108147
ILMN_2606564,Atic,108147
ILMN_1240257,Galnt2,108148
ILMN_1242677,Galnt2,108148
ILMN_2884416,Galnt2,108148
ILMN_1222366,Galnt7,108150
ILMN_2624328,Adamts7,108153
ILMN_2647864,Ogt,108155
ILMN_2611676,Ogt,108155
ILMN_1247078,Ogt,108155
ILMN_2960407,Mthfd1,108156
ILMN_2726714,Ubxn8,108159
ILMN_2856628,Fam50a,108160
ILMN_2687799,Fam50a,108160
ILMN_2965417,Npm3-ps1,108176
ILMN_1248381,Mat2b,108645
ILMN_2588505,Mat2b,108645
ILMN_2959037,Mat2b,108645
ILMN_1246713,Slc35b3,108652
ILMN_1221624,Slc35b3,108652
ILMN_2948971,Slc35b3,108652
ILMN_2661138,Fam210a,108654
ILMN_1252078,Foxp1,108655
ILMN_2666190,Rnpepl1,108657
ILMN_2812935,Atp6v1h,108664
ILMN_1217786,Epsti1,108670
ILMN_2707865,Epsti1,108670
ILMN_2679830,Epsti1,108670
ILMN_1224989,Dnajc9,108671
ILMN_2798576,Zdhhc15,108672
ILMN_2730003,Ccdc86,108673
ILMN_1218868,Cops8,108679
ILMN_1234702,Gpt2,108682
ILMN_1258136,Ccdc88a,108686
ILMN_1237028,Edem2,108687
ILMN_2918469,Edem2,108687
ILMN_2684279,Edem2,108687
ILMN_2669280,Edem2,108687
ILMN_2702575,Stn1,108689
ILMN_2618597,Chn1,108699
ILMN_2616309,Pttg1ip,108705
ILMN_2839142,Fam207a,108707
ILMN_2839145,Fam207a,108707
ILMN_1254529,Card11,108723
ILMN_2925008,Sft2d2,108735
ILMN_2625035,Sft2d2,108735
ILMN_1260046,Sft2d2,108735
ILMN_2830107,Oxsr1,108737
ILMN_2806880,Lyrm2,108755
ILMN_2732585,Lyrm2,108755
ILMN_2739340,Lyrm2,108755
ILMN_1247669,Pnrc1,108767
ILMN_2640229,Mex3b,108797
ILMN_1226530,Ston2,108800
ILMN_1226822,Calr4,108802
ILMN_1254829,Spem2,108803
ILMN_2759932,Ccdc122,108811
ILMN_2698213,Flacc1,108812
ILMN_1258815,Jmjd1c,108829
ILMN_2761188,Ibtk,108837
ILMN_2764201,Rdh13,108841
ILMN_1226275,Mtrf1l,108853
ILMN_2826709,Atad3a,108888
ILMN_2741063,Aif1l,108897
ILMN_1214482,2700081O15Rik,108899
ILMN_2876973,Fam72a,108900
ILMN_2876971,Fam72a,108900
ILMN_1257876,B4gat1,108902
ILMN_2891506,Tbcd,108903
ILMN_3156419,Nusap1,108907
ILMN_2653765,Nusap1,108907
ILMN_1231500,Nusap1,108907
ILMN_1213265,Aida,108909
ILMN_3104094,Aida,108909
ILMN_1256301,Rcc2,108911
ILMN_2632153,Cdca2,108912
ILMN_1220198,Lhfp,108927
ILMN_2746887,Lhfp,108927
ILMN_2879588,Lhfp,108927
ILMN_1222171,Trmt10a,108943
ILMN_2475617,Zzz3,108946
ILMN_2499888,Zzz3,108946
ILMN_2424408,Zzz3,108946
ILMN_2432040,Zzz3,108946
ILMN_2432039,Zzz3,108946
ILMN_1215184,1700049L16Rik,108950
ILMN_2705604,Ppp1r15b,108954
ILMN_2614563,Apol7c,108956
ILMN_2765936,Miga2,108958
ILMN_2937735,Irak2,108960
ILMN_2937738,Irak2,108960
ILMN_2972249,4930555G01Rik,108978
ILMN_2508433,Tpr,108989
ILMN_2502996,Tpr,108989
ILMN_2842338,Tbc1d10c,108995
ILMN_2674095,Ciapin1,109006
ILMN_2996904,Nabp1,109019
ILMN_1214911,Sp110,109032
ILMN_1243602,Cavin3,109042
ILMN_2956942,Cavin3,109042
ILMN_2747792,Inka2,109050
ILMN_2885123,Inka2,109050
ILMN_2688257,Inka2,109050
ILMN_2679758,Krt75,109052
ILMN_1251492,Krt75,109052
ILMN_2679759,Krt75,109052
ILMN_3036114,Pfdn4,109054
ILMN_3109989,Pfdn4,109054
ILMN_2972929,Dnaaf2,109065
ILMN_2667551,Exosc4,109075
ILMN_2952587,Ints5,109077
ILMN_2599570,Sephs1,109079
ILMN_2615145,Fbxw17,109082
ILMN_2712332,Rars2,109093
ILMN_2857580,Rars2,109093
ILMN_2750676,Rars2,109093
ILMN_2857581,Rars2,109093
ILMN_1256917,Slc30a9,109108
ILMN_1224117,Uhrf2,109113
ILMN_1221103,Uhrf2,109113
ILMN_1216405,Uhrf2,109113
ILMN_1219262,Uhrf2,109113
ILMN_1213872,Supt3,109115
ILMN_1241035,Mmadhc,109129
ILMN_2914453,Plekha5,109135
ILMN_1256976,Mmaa,109136
ILMN_2694074,Gins4,109145
ILMN_2997796,Mlec,109154
ILMN_1222602,Mlec,109154
ILMN_2744036,Mlec,109154
ILMN_2596230,Mlec,109154
ILMN_2826027,Ube2q2,109161
ILMN_2621122,Ube2q2,109161
ILMN_2749911,Ube2q2,109161
ILMN_2642052,3010003L21Rik,109163
ILMN_1241909,Atl3,109168
ILMN_2635606,Atl3,109168
ILMN_2671829,Atl3,109168
ILMN_2936468,Atl3,109168
ILMN_1216220,A930024E05Rik,109202
ILMN_2772728,Sobp,109205
ILMN_2663348,Sobp,109205
ILMN_2719324,Sobp,109205
ILMN_2994354,Pimreg,109212
ILMN_2600822,Tmem139,109218
ILMN_3091003,Ms4a7,109225
ILMN_3019158,Ms4a7,109225
ILMN_2707887,Fam118b,109229
ILMN_2653842,Fam118b,109229
ILMN_2686178,Fam118b,109229
ILMN_1232766,Sccpdh,109232
ILMN_2979776,Mbd5,109241
ILMN_2936496,Kif24,109242
ILMN_2746123,Lrrc39,109245
ILMN_1230043,Lrrc39,109245
ILMN_2694346,Lrrc39,109245
ILMN_2758459,Tspan9,109246
ILMN_2962041,Adtrp,109254
ILMN_1236334,Me3,109264
ILMN_2977350,Prr5,109270
ILMN_2969105,Mybpc1,109272
ILMN_2744469,Mybpc1,109272
ILMN_2739266,Mybpc1,109272
ILMN_2651496,Actr5,109275
ILMN_1213287,Actr5,109275
ILMN_3161528,Slc22a13b,109280
ILMN_1224551,R3hdm4,109284
ILMN_3143920,Prex2,109294
ILMN_3065921,Prex2,109294
ILMN_1236368,Orai1,109305
ILMN_2623605,Prr9,109314
ILMN_2980073,C1qtnf7,109323
ILMN_1252308,Rnf20,109331
ILMN_2987826,Cdcp1,109332
ILMN_2768805,Pkn2,109333
ILMN_2679815,Pkn2,109333
ILMN_2972239,Pkn2,109333
ILMN_1222016,Slc5a10,109342
ILMN_1253761,Ankrd39,109346
ILMN_2963343,Fam163b,109349
ILMN_2595441,Fam163b,109349
ILMN_2864393,Abraxas2,109359
ILMN_2704048,Sri,109552
ILMN_3044633,Sri,109552
ILMN_3120014,Sri,109552
ILMN_2600537,Sri,109552
ILMN_2622107,Tbx10,109575
ILMN_3062075,Lmo3,109593
ILMN_3139548,Lmo3,109593
ILMN_1240303,Lmo1,109594
ILMN_2654997,Dsp,109620
ILMN_2804261,Cald1,109624
ILMN_1232081,Cald1,109624
ILMN_1240084,Upk1a,109637
ILMN_2907788,Upk1a,109637
ILMN_2946520,Npy,109648
ILMN_2945472,Acy1,109652
ILMN_1218078,Txlna,109658
ILMN_2673260,Ctrl,109660
ILMN_1245642,Hoxc11,109663
ILMN_2988178,Hoxc11,109663
ILMN_2966632,Cyb5a,109672
ILMN_2701534,Ampd2,109674
ILMN_1234484,Ampd2,109674
ILMN_3158444,Ank2,109676
ILMN_2718030,Ank2,109676
ILMN_3079138,Ank2,109676
ILMN_1215737,Hyal3,109685
ILMN_2698985,Arrb1,109689
ILMN_1229853,Arrb1,109689
ILMN_2753077,Arrb1,109689
ILMN_1233970,Arrb1,109689
ILMN_3096335,Arrb1,109689
ILMN_2670847,Cpa1,109697
ILMN_2967445,Itga1,109700
ILMN_2844996,Actn1,109711
ILMN_1258219,Maob,109731
ILMN_2719069,Maob,109731
ILMN_2712873,Cyb5r3,109754
ILMN_2636832,Cyb5r3,109754
ILMN_2904686,Cyb5r3,109754
ILMN_1257284,Blvra,109778
ILMN_1249694,Pgm3,109785
ILMN_2722659,Clps,109791
ILMN_1246265,Clps,109791
ILMN_2667352,Glo1,109801
ILMN_2712557,Selenos,109815
ILMN_1214090,Selenos,109815
ILMN_2606088,Pgc,109820
ILMN_2609762,F11,109821
ILMN_3000236,F11,109821
ILMN_1236044,F11,109821
ILMN_2896768,Cbr3,109857
ILMN_2608811,Cbr3,109857
ILMN_2896739,Mzf1,109889
ILMN_1229661,Mzf1,109889
ILMN_2478960,Mzf1,109889
ILMN_2670542,Asl,109900
ILMN_1254257,Asl,109900
ILMN_2693403,Cela1,109901
ILMN_2718312,Mcf2,109904
ILMN_2735253,Rap1a,109905
ILMN_3153893,Zfp91,109910
ILMN_1240953,Abr,109934
ILMN_2634300,Abr,109934
ILMN_2605311,Abr,109934
ILMN_2687062,Abr,109934
ILMN_2933478,Amy2a5,109959
ILMN_2874291,Amy2a5,109959
ILMN_1219298,Art4,109978
ILMN_1223147,Art3,109979
ILMN_2613076,Art3,109979
ILMN_2836607,Art3,109979
ILMN_2855334,Gusb,110006
ILMN_2768026,Gusb,110006
ILMN_2741114,Gusb,110006
ILMN_2592095,Tpgs1,110012
ILMN_2762326,Kif22,110033
ILMN_2617496,Dek,110052
ILMN_2617499,Dek,110052
ILMN_2755384,Dek,110052
ILMN_2656996,Syt17,110058
ILMN_1227159,Dut,110074
ILMN_1235433,Bmp3,110075
ILMN_2747754,Pygb,110078
ILMN_1236101,Dnah5,110082
ILMN_2715311,Dnah1,110084
ILMN_2671128,Dnah1,110084
ILMN_2756176,Phka2,110094
ILMN_2725082,Phka2,110094
ILMN_2725083,Phka2,110094
ILMN_2615015,Pygl,110095
ILMN_2859847,Pygl,110095
ILMN_2688383,Nop2,110109
ILMN_2608229,Nop2,110109
ILMN_2688378,Nop2,110109
ILMN_2993882,Cyp11b1,110115
ILMN_1218075,Fgb,110135
ILMN_2705367,Ehmt2,110147
ILMN_2615204,Ehmt2,110147
ILMN_3147724,Ehmt2,110147
ILMN_2747229,Raf1,110157
ILMN_1213809,Gpr18,110168
ILMN_2495289,Slc35b1,110172
ILMN_1243565,Manba,110173
ILMN_2835723,Manba,110173
ILMN_2766493,Ggct,110175
ILMN_2694767,Ggct,110175
ILMN_2623886,Ggct,110175
ILMN_2864906,Ggct,110175
ILMN_2599449,Scgb2b26,110187
ILMN_2696136,Scgb2b26,110187
ILMN_1225730,Fdps,110196
ILMN_1237518,Dgkg,110197
ILMN_2908045,Akr7a5,110198
ILMN_1256518,Akr7a5,110198
ILMN_2625991,Akr7a5,110198
ILMN_2712066,Pgd,110208
ILMN_2697248,Tmbim6,110213
ILMN_3063650,Triobp,110253
ILMN_2519677,Triobp,110253
ILMN_2519676,Triobp,110253
ILMN_1227857,Msra,110265
ILMN_2776103,Glra3,110304
ILMN_2740939,Krt5,110308
ILMN_2961152,Krt7,110310
ILMN_2955329,Pmch,110312
ILMN_1254971,Cox6b1,110323
ILMN_2616405,Cox6b1,110323
ILMN_1220280,Tas1r1,110326
ILMN_2641284,Pp2d1,110332
ILMN_2755841,Pp2d1,110332
ILMN_1244138,Pp2d1,110332
ILMN_2861482,Pp2d1,110332
ILMN_2942117,Rap1gap,110351
ILMN_3000318,Grk2,110355
ILMN_2617402,Sec13,110379
ILMN_2941062,Shroom2,110380
ILMN_1227404,C8b,110382
ILMN_2724315,Pde4c,110385
ILMN_2699933,Qdpr,110391
ILMN_1232225,Pigh,110417
ILMN_2643977,Acat1,110446
ILMN_1255416,Ly6a,110454
ILMN_1253008,Acat2,110460
ILMN_1242718,Olfr153,110511
ILMN_2657800,Hivep1,110521
ILMN_2972541,Dgkq,110524
ILMN_3105343,Adarb1,110532
ILMN_1243711,Adarb1,110532
ILMN_3036678,Adarb1,110532
ILMN_2684178,Amhr2,110542
ILMN_2994042,Amhr2,110542
ILMN_2621799,Amhr2,110542
ILMN_2665133,Timp4,110595
ILMN_1229911,Arhgef28,110596
ILMN_2670517,Fntb,110606
ILMN_2795359,Hdlbp,110611
ILMN_2667447,Hdlbp,110611
ILMN_2709681,Hdlbp,110611
ILMN_2813286,Atxn3,110616
ILMN_2813284,Atxn3,110616
ILMN_1230667,Atxn3,110616
ILMN_1232802,Grik4,110637
ILMN_1234614,Prps2,110639
ILMN_2655648,Lmx1a,110648
ILMN_1249859,Lmx1a,110648
ILMN_2823980,Lmx1a,110648
ILMN_2731080,Rps6ka3,110651
ILMN_2590532,Aldh7a1,110695
ILMN_2862866,H2-M10.3,110696
ILMN_1247647,H2-M10.3,110696
ILMN_2664686,Chaf1b,110749
ILMN_1258174,Cse1l,110750
ILMN_2709760,Adam33,110751
ILMN_3029849,Cebpe,110794
ILMN_3103062,Cebpe,110794
ILMN_3163279,Foxe1,110805
ILMN_3142235,Srsf1,110809
ILMN_2591814,Srsf1,110809
ILMN_2831491,Pwp2,110816
ILMN_1230883,Pwp2,110816
ILMN_2921698,Pcca,110821
ILMN_2674924,Pcca,110821
ILMN_3104414,Etfb,110826
ILMN_2627895,Etfb,110826
ILMN_1217702,Lims1,110829
ILMN_1254747,Lims1,110829
ILMN_1244673,Chrna3,110834
ILMN_2735905,Chrna5,110835
ILMN_2649966,Etfa,110842
ILMN_1237075,Etfa,110842
ILMN_2800655,Etfa,110842
ILMN_2755399,Ptpa,110854
ILMN_2862047,Pde6c,110855
ILMN_2862044,Pde6c,110855
ILMN_2622771,Kcnq3,110862
ILMN_2712976,Slc18a1,110877
ILMN_2814847,Scn4a,110880
ILMN_2619378,Gabra5,110886
ILMN_2960263,Slc8a2,110891
ILMN_2715429,Slc8a2,110891
ILMN_2750193,Slc8a3,110893
ILMN_2954449,Slc8a3,110893
ILMN_2683554,Slc8a3,110893
ILMN_2732249,Slc9a4,110895
ILMN_2681916,Chrna2,110902
ILMN_2626359,Cds2,110911
ILMN_2705030,Hspa13,110920
ILMN_2879910,Atp6v1b1,110935
ILMN_2695867,Hlcs,110948
ILMN_1260061,D17H6S56E-5,110956
ILMN_2874631,D1Pas1,110957
ILMN_1215592,M1ap,110958
ILMN_2750402,Nudt19,110959
ILMN_2746906,Nudt19,110959
ILMN_1239799,Tars,110960
ILMN_1257552,Tars,110960
ILMN_2649771,Mbd6,110962
ILMN_2772035,Erc1,111173
ILMN_2604210,Erc1,111173
ILMN_2719614,Erc1,111173
ILMN_2769712,Erc1,111173
ILMN_1245503,Taar1,111174
ILMN_1220354,Pecr,111175
ILMN_2924781,Dlx1as,111970
ILMN_1233838,Dxo,112403
ILMN_2694156,Dxo,112403
ILMN_2617090,Egln1,112405
ILMN_2617087,Egln1,112405
ILMN_2617086,Egln1,112405
ILMN_2781805,Egln2,112406
ILMN_2782101,Egln3,112407
ILMN_2605819,Egln3,112407
ILMN_2938373,Tas2r116,112408
ILMN_2722290,Zfp607b,112415
ILMN_2729134,Ugt2b37,112417
ILMN_2646254,1700102P08Rik,112418
ILMN_2998406,Zfp979,112422
ILMN_2688905,Pzp,11287
ILMN_2671661,Aanat,11298
ILMN_1231439,Aatk,11302
ILMN_1226851,Abca1,11303
ILMN_2728706,Abca4,11304
ILMN_2829608,Abca4,11304
ILMN_2829604,Abca4,11304
ILMN_1216987,Abca2,11305
ILMN_2441335,Abcg1,11307
ILMN_1234139,Abi1,11308
ILMN_3094886,Abi1,11308
ILMN_2796842,Abl1,11350
ILMN_2742730,Abl1,11350
ILMN_2675551,Abl1,11350
ILMN_1243738,Abl1,11350
ILMN_1249191,Scgb1b27,11354
ILMN_2689473,Acadl,11363
ILMN_2735084,Acadl,11363
ILMN_2783519,Acadl,11363
ILMN_2810473,Acadm,11364
ILMN_2956932,Acadvl,11370
ILMN_2922230,Vmn1r48,113845
ILMN_1241623,Vmn1r47,113846
ILMN_1248443,Vmn1r42,113848
ILMN_2423356,Vmn1r52,113849
ILMN_2472587,V1ra8,113850
ILMN_2902392,Vmn1r50,113852
ILMN_2486080,Vmn1r53,113853
ILMN_2492216,Vmn1r44,113854
ILMN_1254954,Vmn1r40,113855
ILMN_1230115,Vmn1r46,113856
ILMN_2869205,Vmn1r41,113857
ILMN_2430897,Vmn1r10,113858
ILMN_1224977,Vmn1r29,113859
ILMN_2895819,Vmn1r11,113860
ILMN_2474839,Vmn1r13,113862
ILMN_2435692,Vmn1r15,113863
ILMN_2973698,Vmn1r14,113864
ILMN_2482362,Vmn1r25,113865
ILMN_2762728,Acaa1a,113868
ILMN_1256725,Acads,11409
ILMN_2806676,Acads,11409
ILMN_1214719,Laptm4b,114128
ILMN_2754074,Laptm4b,114128
ILMN_2954714,Cldn16,114141
ILMN_2701613,Foxp2,114142
ILMN_2659663,Foxp2,114142
ILMN_3140000,Foxp2,114142
ILMN_2659660,Foxp2,114142
ILMN_1243149,Atp6v0b,114143
ILMN_1222499,Slc33a1,11416
ILMN_1255375,Asic2,11418
ILMN_1219242,Asic2,11418
ILMN_2643241,Asic1,11419
ILMN_2613683,Ace,11421
ILMN_2613682,Ace,11421
ILMN_2711356,Kiss1r,114229
ILMN_1227999,Ache,11423
ILMN_2677191,Aipl1,114230
ILMN_1252248,Npnt,114249
ILMN_3154279,Npnt,114249
ILMN_3009225,Apoc4,11425
ILMN_1241168,Dok4,114255
ILMN_1216382,Aco1,11428
ILMN_2748837,Aco2,11429
ILMN_2771368,Acox1,11430
ILMN_3126277,Palmd,114301
ILMN_3050134,Palmd,114301
ILMN_2727481,Palmd,114301
ILMN_2634129,Slc28a3,114304
ILMN_2755204,Slc28a3,114304
ILMN_1216089,Acp1,11431
ILMN_2887075,Acp2,11432
ILMN_2735660,Acp5,11433
ILMN_2483304,Lyve1,114332
ILMN_1224629,Acr,11434
ILMN_2601684,Acr,11434
ILMN_2733656,Chrna1,11435
ILMN_1239269,Chrna1,11435
ILMN_1245221,Chrna1,11435
ILMN_1245582,Chrna4,11438
ILMN_2832675,Chrna4,11438
ILMN_2742576,Chrna4,11438
ILMN_2732438,Chrna6,11440
ILMN_2732437,Chrna6,11440
ILMN_3001588,Chrna7,11441
ILMN_2685921,Chrnb1,11443
ILMN_3001481,Chrnb1,11443
ILMN_2612392,Chrnb2,11444
ILMN_2865297,Chrnb2,11444
ILMN_2759307,Chrnb2,11444
ILMN_1229136,Chrnd,11447
ILMN_2662184,Chrnd,11447
ILMN_1250582,Slc5a5,114479
ILMN_2706326,Chrne,11448
ILMN_2707570,Chrng,11449
ILMN_2738082,Adipoq,11450
ILMN_2834622,Acrv1,11451
ILMN_2661289,Csprs,114564
ILMN_3085946,Zbtb21,114565
ILMN_1252524,Zbtb21,114565
ILMN_1253569,Zbtb21,114565
ILMN_1227153,Krt82,114566
ILMN_2927369,Krt82,114566
ILMN_2604475,Krt82,114566
ILMN_3104529,Crip3,114570
ILMN_2597432,Crip3,114570
ILMN_2596611,Clic1,114584
ILMN_3161414,D17H6S53E,114585
ILMN_2738825,Acta1,11459
ILMN_1227131,Ehbp1l1,114601
ILMN_1252284,Zmynd10,114602
ILMN_2900617,Tle6,114606
ILMN_2846865,Actb,11461
ILMN_1377923,Actb,11461
ILMN_2698799,Actb,11461
ILMN_2588055,Actb,11461
ILMN_2617433,Actb,11461
ILMN_2598916,Actc1,11464
ILMN_2767216,Actc1,11464
ILMN_2965773,Pth2,114640
ILMN_3073486,Rpl31,114641
ILMN_3152328,Rpl31,114641
ILMN_2705747,Brdt,114642
ILMN_3127006,Brdt,114642
ILMN_2801770,Oas1c,114643
ILMN_2722579,Slc13a3,114644
ILMN_2918312,Slc13a3,114644
ILMN_2697910,Ly6g5c,114652
ILMN_2599251,Ly6g6d,114654
ILMN_2676226,Prss28,114661
ILMN_3049094,Prss29,114662
ILMN_3125011,Prss29,114662
ILMN_2662160,Impa2,114663
ILMN_2642985,Hsd17b11,114664
ILMN_2685234,Hsd17b11,114664
ILMN_2705361,Hsd17b11,114664
ILMN_3007540,Krtap5-5,114666
ILMN_1242837,Gtf2ird2,114674
ILMN_1247989,Gtf2ird2,114674
ILMN_2808186,Gtf2ird2,114674
ILMN_1226838,Selenom,114679
ILMN_2839313,Actg2,11468
ILMN_2720021,Actl7a,11470
ILMN_2675497,Actl7b,11471
ILMN_2724181,Ferd3l,114712
ILMN_2715328,Rasa2,114713
ILMN_2748321,Rad51c,114714
ILMN_2490252,Spred1,114715
ILMN_2598998,Spred2,114716
ILMN_2590010,Spred2,114716
ILMN_2969032,Spred2,114716
ILMN_2797061,Actn2,11472
ILMN_2747543,Actn3,11474
ILMN_3008110,Actn3,11474
ILMN_2708303,Actn3,11474
ILMN_2710354,Acta2,11475
ILMN_2923445,Acta2,11475
ILMN_2693895,Acta2,11475
ILMN_2710353,Acta2,11475
ILMN_2660103,Acvr1,11477
ILMN_3160581,Pawr,114774
ILMN_2746036,Acvr1b,11479
ILMN_2617775,Acvr2a,11480
ILMN_1230145,Acvr2b,11481
ILMN_1248328,Acvrl1,11482
ILMN_1234740,Aspa,11484
ILMN_1228696,Ada,11486
ILMN_2686132,Ada,11486
ILMN_3129825,Plpbp,114863
ILMN_3037668,Plpbp,114863
ILMN_2696199,Plpbp,114863
ILMN_2996933,Psg25,114868
ILMN_1241149,Adam10,11487
ILMN_2627050,Psg28,114871
ILMN_3163148,Ddhd1,114874
ILMN_2446727,Ddhd1,114874
ILMN_2686104,Plcz1,114875
ILMN_1255996,Adam11,11488
ILMN_2629383,Adam11,11488
ILMN_2812954,Adam11,11488
ILMN_2801891,Cygb,114886
ILMN_2511563,Vsx1,114889
ILMN_2873623,Vsx1,114889
ILMN_1243254,Adam12,11489
ILMN_2707782,Afg3l1,114896
ILMN_1252760,Afg3l1,114896
ILMN_2746055,Afg3l1,114896
ILMN_2665422,Afg3l1,114896
ILMN_3139103,Adam15,11490
ILMN_2718144,Adam15,11490
ILMN_2594718,Adam17,11491
ILMN_2739679,Adam2,11495
ILMN_3057562,Adam22,11496
ILMN_3134632,Adam22,11496
ILMN_2759398,Adam22,11496
ILMN_2772470,Adam3,11497
ILMN_1235132,Adam4,11498
