osteosarcoma_a7106_cells_myc_on	osteosarcoma_a7106_cells_myc_off_24hr	osteosarcoma_a8295_cells_myc_on	osteosarcoma_a8295_cells_myc_off_24hr
ILMN_2674533	8.33260019735028	9.68224056974171	7.48903026845147	9.29198548251396
ILMN_2605767	8.34728518034882	8.1752215544036	8.28412877919488	7.73392489908784
ILMN_3131197	10.2216641475242	9.13378697739309	9.79261141017061	9.52358302787553
ILMN_2985240	11.019002863261	10.9844237994688	10.9592919978129	11.1659943502849
ILMN_1250054	6.39279536514694	6.50145837300273	6.26745976618644	6.21190216186845
ILMN_2935796	8.04321612069998	8.44961677452472	8.28260706564353	8.62775984644193
ILMN_2935789	9.44088359448914	9.78242208030067	9.28546897664349	9.52609434742559
ILMN_1230648	7.96545242663755	8.18437440279932	9.05195959969202	9.30119865131885
ILMN_1231724	6.52883176026164	6.26092560072954	6.3158872543827	6.41262238831494
ILMN_3043469	6.04857231606366	5.84952507814155	5.84650002295146	5.84367123462865
ILMN_1226472	6.41267996585417	5.89985825919643	6.11412497631232	6.36768360698033
ILMN_2909979	6.05899903801242	5.97556948809448	6.10442745447983	5.81763054770731
ILMN_2656504	5.92276087492394	5.79790167406452	5.71164467484971	5.78010914198881
ILMN_1240471	11.0223392016051	9.33893773310056	10.1243434839777	9.89148066747021
ILMN_2769680	9.78602943079006	8.73846842624961	9.53283969739467	9.21221468866231
ILMN_2928573	8.74844228006383	7.99365016380244	8.50699568517053	7.73360906091808
ILMN_1236221	7.71809186626989	8.39221351064382	7.59608145675421	7.82597685709192
ILMN_2598147	6.45379266755686	5.97871955277488	6.44395543188969	6.40984578012212
ILMN_1245568	6.41131086110198	6.31412295850142	6.98130469036327	6.82433539980276
ILMN_2592554	6.75490920921721	7.35109382663124	7.71080126891072	7.24876607346962
ILMN_1249765	10.2539210357467	10.3341472814579	10.4962733378074	10.4005600766099
ILMN_2736209	8.49707929942104	7.40531742715392	8.32369476501406	8.02299871541866
ILMN_1240620	10.7110659405224	9.37703978329269	10.6960088150148	9.75397847659423
ILMN_2424690	10.5219164240309	8.97452988607435	10.0812783704177	9.19088383435516
ILMN_2749487	10.7132279730307	9.31447629848718	10.5900538933704	9.64588882195578
ILMN_2894497	11.1221909334246	10.0039326009758	10.9330063926812	10.2952081599531
ILMN_2749484	11.0404107968322	9.64131368033832	10.750357573918	9.87919112633834
ILMN_2543834	8.15822125686984	7.05767581104174	7.60104684550525	6.74080649888199
ILMN_2726047	9.53089281104539	8.04380038830525	8.9360491109505	7.99853176177465
ILMN_2613118	9.85612695946294	9.09544344148403	9.21780657642607	7.95881991550569
ILMN_2741050	7.54844779937397	6.67798176907895	7.37427007858786	6.59223246767144
ILMN_2637203	10.7610007675395	8.25116140781079	10.0434630347567	8.84754990867472
ILMN_2550370	6.49948046434002	6.67195288807494	6.46615838007837	6.697958960117
ILMN_2920676	6.46095609404259	6.41374460914215	6.34018289752481	6.36077862311004
ILMN_1246045	7.81261807057755	9.33341652157375	7.72959491415265	7.97010128778915
ILMN_3124547	7.51366641333328	6.61394991049091	6.5448709153087	6.27663019063913
ILMN_1226372	7.2500278576056	6.70485160035128	6.41469309926645	6.10059879595542
ILMN_2687071	6.94490177284891	6.4835601799885	6.37347303991512	6.06115989696287
ILMN_1251074	6.43128363912051	6.11615221302477	6.13593938081959	5.86440271840857
ILMN_3048689	7.41046491976974	7.70621004082783	6.43533735059595	6.27361733728599
ILMN_1257829	7.44236215504568	7.61368137337952	7.87936713547531	7.81887084737392
ILMN_2857143	7.89292935552639	8.10742594387815	7.28663122283178	7.63704540564129
ILMN_1240868	8.6422606789808	7.94219044902461	8.30855052647221	8.58135990994194
ILMN_2795178	6.47858948871552	7.52787613557002	7.18733871026859	8.70305405343661
ILMN_1212653	6.67561988263267	7.81887084737392	7.32655262779868	8.49411495093101
ILMN_1233127	7.71219973463911	7.8094144442359	7.36211850904177	7.30955115831128
ILMN_2707245	8.42034733681909	9.4575059038049	9.2162453744378	9.47172164404166
ILMN_2629120	9.5467860125916	9.98299553487646	9.89729674192832	10.1446815016413
ILMN_2944546	9.9666355481488	8.79392042349813	9.65290908637871	8.58089270507566
ILMN_2723997	7.96237709113394	6.74934721469024	7.56130570424001	7.02557064492679
ILMN_2708347	6.27076527646171	6.33238526011312	6.66756426078573	6.58772374470396
ILMN_2832620	9.25996612285597	8.39620637966839	9.51923631143723	9.43259138126543
ILMN_1217353	6.25113493846253	6.46814067438513	6.84732580963465	6.6235780350152
ILMN_3089352	6.03279826744264	6.19458308044854	6.13875775421374	5.98300583469889
ILMN_2722156	6.1373314249684	5.82203361183205	6.23221958341494	6.16702327007195
ILMN_3125181	6.33371630422345	6.43128363912051	6.46268004747911	6.725699854269
ILMN_2644992	10.2065849263501	9.43198710775877	10.4825112714247	9.98690961990457
ILMN_2689740	9.49881431023793	9.76040222854063	9.54727051452566	8.743542400699
ILMN_1222171	9.89503343161108	9.50852021456786	9.57540017037991	9.24372583970294
ILMN_2717176	7.99571204198336	9.01759041741009	7.67551445627935	7.98624253515118
ILMN_2603944	6.25130520506861	6.38556360890905	6.10136580321652	6.10665631675916
ILMN_2899787	7.49788456161271	7.68014288320364	7.96210201550073	7.86394139204247
ILMN_2899788	9.478892703308	9.11206001634985	9.92853417893691	9.89857916867119
ILMN_1239492	5.96712974925446	5.96119308312791	5.96047869585971	5.88004208231276
ILMN_2991779	6.52269776601232	5.95198176171573	6.39260958187744	6.29532451131162
ILMN_1214500	7.64616067661971	7.53559751662076	7.47441758760555	7.36975458383595
ILMN_2941058	6.52682952469543	6.69163818288747	6.5251274497921	7.06815351219161
ILMN_2700885	5.73141319350604	6.08965444351635	6.01781503773973	6.10601805497557
ILMN_1229911	6.06896643398464	6.57275785735608	6.2571046506381	7.02025493789126
ILMN_2710589	6.28976905008691	6.62009505540524	6.66806635049952	6.82694596810222
ILMN_2447658	6.69581489141088	8.09399663904458	7.34367186285143	7.53134890203111
ILMN_2625377	5.82228707567763	5.89729210508394	5.84578451885642	5.79875392934574
ILMN_2596596	5.70130535285931	5.69996590923363	5.80434040655682	5.82125228564787
ILMN_2897891	6.21794868553445	5.86812371996913	5.99841763445495	5.88121021872783
ILMN_2699531	8.13872015646972	9.39853298964353	8.24055881298493	8.911876100833
ILMN_2667199	6.01297962439388	6.10341218959348	6.27504146572423	5.96712974925446
ILMN_2686745	7.26232720864296	8.70530493617887	8.28765559395509	8.70270402925134
ILMN_2604548	6.02608865966007	5.79561248191065	5.92338043774427	5.75444667812885
ILMN_2600744	9.21696024614589	9.63544519755172	9.03033325025769	9.92556408253312
ILMN_2752044	7.45498109638763	6.72906904937643	6.94869515919734	7.07199161119496
ILMN_2666622	6.148905183243	6.82942179873593	6.08892548031216	6.2842673611701
ILMN_1241709	5.94057465360505	5.79823933107095	5.78428633209192	5.9520422369772
ILMN_2610679	6.26707027404417	6.1354945458056	5.98341303574186	6.01742634174936
ILMN_1239208	10.2147613944739	11.4741037801269	10.1842319359472	11.3290459304638
ILMN_3132318	5.89921551677259	5.95672120108766	6.04118438031839	5.74849356983516
ILMN_2610678	6.2439793347984	6.19479988843795	6.21799127556449	6.11895902845652
ILMN_1244081	7.45770037088811	9.89547856934556	9.07406832241618	9.86760342540316
ILMN_2979824	5.61557755556461	5.69842269737046	5.62808167627704	5.74554814778735
ILMN_1235475	5.9613976001563	5.87137659401396	5.98270894223294	5.96734893314262
ILMN_2733314	7.03754338496908	6.0296720231779	6.75720930695565	6.72138301616343
ILMN_2732430	6.14822910379872	5.99352962084216	6.09620238621053	6.2313296308145
ILMN_1250689	5.99253375851346	6.24123327760884	5.99400001815309	5.85264442106652
ILMN_2795473	6.19135675666837	6.34415877878411	6.27076527646171	6.32521306567428
ILMN_1237501	6.19266337920188	6.40113611072534	6.06279992099641	6.24266652267211
ILMN_2745513	6.13821762448412	5.88046134163372	6.08414932684686	6.53062513413214
ILMN_2745515	6.19937636570891	5.86713990066276	6.1598251798875	6.0661097002676
ILMN_1254019	6.72448748873564	6.45291726422586	6.5046766373473	6.50196385791521
ILMN_2680086	9.17407853689568	11.1498874452522	9.60991726066678	10.4592999462134
ILMN_2993185	6.58402816590568	6.64032372185287	6.18767858519903	6.39890663246966
ILMN_2595266	6.63313244651268	7.23124350510398	7.16143676971784	7.13031597738319
ILMN_2657828	10.4584045624959	10.397635864677	10.554723138849	11.3145212189491
ILMN_1221129	6.7253307397211	6.486270178838	6.92634699974733	6.63128213392711
ILMN_2710802	6.3648859742924	6.40930780904921	6.46401611359664	6.30661195098303
ILMN_2891245	8.27048876313809	8.29110253526432	8.22516260061144	8.84306200742025
ILMN_2598805	7.70198493228167	8.41732068672674	7.92473977331884	7.48616790993371
ILMN_2709690	7.18425723135021	6.88566587206473	7.15140298221394	7.3894848576801
ILMN_2707645	6.33139087341564	6.16668572321455	6.08625296313377	6.18868749448903
ILMN_2597034	6.58178981945285	6.44799712582144	6.37697499390899	6.28836825273041
ILMN_2651609	5.96604111922443	5.94773610430495	5.8604353432922	6.03323962444526
ILMN_3159059	12.0969149934363	12.7369045882912	12.3018629667177	12.2653416585859
ILMN_2591469	8.95898495170642	7.27948708199971	8.36978598567786	7.07266723367891
ILMN_1215212	9.10112562199442	10.2660737997845	9.65452956766758	9.9272438883298
ILMN_2421179	9.38270658743434	9.93476121531454	9.03055258502328	9.86164890463472
ILMN_1252902	7.07733701035659	7.60888998551501	7.09210487419482	7.41046491976974
ILMN_1238898	7.47013497592849	7.29885462932396	7.26512625221036	7.23966296580201
ILMN_1246859	6.32577626132762	6.7908834410986	6.3850976343008	6.64963521695283
ILMN_1228970	7.62782567696828	7.53292509792935	7.54951111704497	7.75351863036721
ILMN_2974460	7.54362270138663	7.42425742562614	7.18026996737678	7.3814832522236
ILMN_1221243	11.1861628445429	11.0698597259253	10.8094673014607	10.5307467300491
ILMN_2749437	7.39257330670531	8.26611820264141	7.61349887071882	8.0569346223555
ILMN_2790097	9.32133979495011	10.703783992596	9.83742207822595	11.0469756123507
ILMN_2862379	10.9247967333192	11.5402108773226	10.5138595738155	11.24952311638
ILMN_2862386	6.72807475343452	7.30095353900256	6.35801033935773	6.73170731832775
ILMN_2992047	6.32826642750112	7.28186258373135	6.66832658513674	7.32698780542618
ILMN_2592620	8.46140178522878	9.07262516725974	8.64945442217468	9.07958791550227
ILMN_2653567	6.82170001206337	6.76650803823262	6.52738383388429	6.85697262183316
ILMN_1219939	11.0291633155419	10.9089258389904	10.8315421970914	10.5331941690648
ILMN_1242500	11.0926894304291	10.84378427135	11.305265765483	10.9691603854574
ILMN_2839134	7.97161856064746	7.32017257481	8.26796199868415	7.53694944779469
ILMN_2740348	9.57697824594021	8.80444324856979	9.81736268076201	9.39819183570087
ILMN_2662962	6.85858220005953	6.4603550986793	6.86512885141576	6.58509568087381
ILMN_1237773	8.68217155646624	8.89778466191472	8.26526399877018	8.12719887894057
ILMN_2859528	6.11375315548941	5.67164098160379	6.23258420750929	6.15313626283773
ILMN_3162042	5.55486493253421	5.90434144708654	5.60091917992751	5.81508582338181
ILMN_3067699	6.70413009683818	6.18421646089371	6.58199998261093	6.57904419499382
ILMN_2928374	6.35730496592741	5.89751278117304	6.02795546744818	6.10490770094588
ILMN_3012158	5.95932961860517	5.96753165701203	5.9990501009681	5.96586726609432
ILMN_2846026	5.70080263514188	5.94365044427043	5.86778733134894	5.79344002760046
ILMN_2762935	10.2848136919663	8.77749681281472	7.39044843785383	6.59744599400522
ILMN_1250192	5.69378745282159	5.85189005640303	5.59678415823938	5.67514656804811
ILMN_2759266	6.08370806611456	6.18188015578979	6.10121944282328	6.19191371812442
ILMN_2746985	6.78958711335507	6.13215025306951	6.53240498193099	6.45612574265792
ILMN_2890782	6.0676271553938	6.29639169533725	6.32833896239353	6.05546878061497
ILMN_2608133	6.04989188409228	6.42560389936404	6.20603515233817	6.50656072732008
ILMN_2688533	7.20436475073825	7.11767582461386	6.74934721469024	6.58782142458512
ILMN_3072117	5.86527252450341	6.04816538555753	5.85381598503854	5.85854005549113
ILMN_2728107	8.72865497020775	9.16049834407713	8.29628440207781	8.48817474846534
ILMN_3138057	7.42417867872231	8.73143087798728	7.59760063316373	7.71646847428319
ILMN_2668576	7.08218870161336	6.38007818601256	7.07022481478048	6.23377131952431
ILMN_3007813	6.86512885141576	6.28836825273041	6.55568288976666	6.33750197716388
ILMN_1243796	7.42180122943855	6.59787489812458	7.14831107586199	6.53577152395046
ILMN_1218228	6.79256386937516	7.18871938701312	6.67167055848094	7.26232720864296
ILMN_2848163	9.59734158830246	10.5945634780228	9.50877516119257	10.1009449704907
ILMN_2702628	7.00807925147692	7.24076677036788	7.09194863526876	7.4204931394139
ILMN_2833985	10.1197940799069	9.39210186116631	9.55626525011517	9.47469429613364
ILMN_1244474	6.31343973718995	6.27598631878905	6.26179419775352	6.29078645144317
ILMN_2740869	6.01781503773973	6.0407669782134	5.99253375851346	5.99542380229918
ILMN_2488599	6.51119444019973	6.22697129134143	6.36768360698033	6.51402340691872
ILMN_1231036	5.97637583763652	6.25264939716052	5.96889190516906	6.00770782286819
ILMN_2650289	7.98904077266284	8.00806159859211	8.13548792764415	8.31995013468117
ILMN_2663196	7.23566962656745	8.02108615844972	6.62762514891835	7.50043440254903
ILMN_3159720	9.23854046331432	9.90824718047514	8.7351783353006	9.57889009111209
ILMN_2665545	7.38129094420993	7.6294172775732	7.76788797934061	8.11830936614571
ILMN_2770715	6.06303088291462	6.20183520696679	6.09023127166272	5.90531894551535
ILMN_2932539	7.84951863540708	8.8747826753287	8.75141769221438	8.92423724044427
ILMN_1248855	7.200895418113	6.99834897318594	7.77607864854449	7.86639168844935
ILMN_2676512	9.21594967095034	8.51776946794054	7.76950514259923	7.51510529390182
ILMN_2940802	9.28224640020013	8.92008513545933	9.41710059892737	9.016981024758
ILMN_1228663	5.89068695970819	5.80988533990698	5.902389405689	5.90440142356722
ILMN_2763548	6.26554688310039	6.40836744780063	6.06935191058225	6.31284008210601
ILMN_1215768	10.3783745216954	10.7529707762904	10.4503555461332	11.3511460156062
ILMN_2744752	9.71474981459558	10.7545027739367	10.3248308506826	10.8026068336422
ILMN_2753492	8.12526945210711	9.34342953140792	8.30303021459984	9.43144610090173
ILMN_2634970	7.66397590939145	7.98321395376393	7.89897678690688	8.55029736397431
ILMN_2750356	6.55991792807523	6.50086350488573	6.64004789907654	6.64480960429434
ILMN_2840856	6.16729931304715	6.39534240600983	6.09948873260018	6.07688366927751
ILMN_2774497	6.20944956392755	6.12288901369494	6.0575874408332	5.82846853564896
ILMN_1228359	10.3584012073214	10.8927478985127	10.2477418256934	10.8909248542513
ILMN_1238740	6.59132549830066	6.23811034217573	6.43087317185378	6.58090843485236
ILMN_1244737	7.87742801236108	7.87027115715965	8.13226129573502	7.91556885235608
ILMN_1256245	6.29025638808642	6.14859199316517	6.34326270155406	6.11113066123057
ILMN_2444886	9.4754667002227	9.37110223095258	9.42341550357598	9.52850358351423
ILMN_2955535	9.35525814422323	8.67218398860641	8.76457937394141	8.62590067222705
ILMN_2689667	7.51510529390182	8.04511856381214	7.5744572926524	7.94901381706843
ILMN_2918663	6.85179900401553	6.93095934178732	6.67073781661315	6.8611647784002
ILMN_2638923	13.7122324989579	13.9335878518922	13.5847361813191	13.6431270500692
ILMN_1230073	14.4943020015407	14.5885761559749	14.6217635777725	14.5414590590501
ILMN_2450735	14.6399659577012	14.683441106133	14.5923329335268	14.4459314395975
ILMN_1220763	5.8270239898458	5.95380207501077	5.75649387666128	5.84634857535128
ILMN_2644504	6.56289709890664	6.33431793999475	6.32746830289886	6.28343386374066
ILMN_1235657	8.83172399736147	10.8185687969415	8.93632058479832	10.7795037143854
ILMN_2759309	5.70849592814169	6.28293726738521	5.66553354576214	6.02703503133247
ILMN_2716584	8.80490823722453	7.97572102818142	7.93349798771932	7.88105857725736
ILMN_2716585	9.16241808005305	8.25559939576404	8.54306711363653	8.08325911670265
ILMN_2746721	9.47469429613364	7.09380786458962	8.94745357619606	8.22767141210717
ILMN_2622209	10.6428028633874	9.75161631755606	9.95190257345146	9.11973848622064
ILMN_1259794	9.97109242568224	8.18263519632778	10.0072180713751	8.91314619988048
ILMN_2593134	9.93791070300047	10.0806662898066	10.0165477504805	10.6931828792187
ILMN_3144358	8.96806151182349	8.68217155646624	8.77794780699705	8.27048876313809
ILMN_3066222	10.1353881705737	9.89248312684725	10.3781428283833	9.91956734800945
ILMN_3154111	10.4062337101931	10.5872599656361	10.703198270894	11.30137687048
ILMN_3026198	11.7160774569898	12.4452164494485	12.1142252350106	12.65811288555
ILMN_2735865	6.85892123877728	7.67160209911668	7.3814832522236	7.78236416808282
ILMN_1230157	8.75984159024208	9.92478326350257	9.49516843442995	10.1157672228605
ILMN_2789888	11.4576847006131	11.373783995875	12.1682881265266	12.2681585415874
ILMN_2770819	8.09934360198855	8.25312678458136	8.45997611275947	8.35235764962864
ILMN_2759058	9.5375216161799	10.1357387809015	9.52216312825762	10.0942657319485
ILMN_2654403	8.44281082813601	9.14690770423842	8.63917164564133	9.41641991846293
ILMN_1216143	9.62119794173722	10.9296469591661	10.0994348034749	10.9604720711969
ILMN_2969919	10.7211327343956	12.0969149934363	11.1336340002212	12.1136424727681
ILMN_2614080	6.78008827025251	6.87005672680697	6.78821130225987	7.05328432999189
ILMN_2700945	5.98267198322805	6.07011294588493	5.82503324338505	6.04165230771661
ILMN_1220743	6.51791063066146	6.08423060959027	6.48149810897898	6.31579394290409
ILMN_2588728	8.12980911826152	8.03068741107302	7.56764792542525	7.40030907486172
ILMN_1250750	9.1184938587703	9.78872934247493	9.17841574988398	9.5539203472375
ILMN_1238612	9.61341700405305	9.11088069766358	9.28416499366907	9.47064733448747
ILMN_2684450	6.68394718498495	6.79404539708814	6.72386087733854	6.83226629340889
ILMN_2422239	6.66419026104419	7.25759833822983	7.12677286374196	7.07907698484446
ILMN_2903529	8.00399821516339	7.78003658186987	7.9019779795029	8.46398091605069
ILMN_2737725	5.88694106812667	6.37392377943669	5.97487325375667	5.94314475501258
ILMN_2975900	6.745899491212	6.63796497912578	7.22208412504371	7.1533764656856
ILMN_1226216	7.18951671815869	7.06137470319097	7.81759240166918	7.60323427920872
ILMN_2468369	6.03880066150441	6.1116149932057	6.56050885137798	6.42730412717127
ILMN_2917338	6.05369025376803	6.12363588480802	5.82692735154153	5.98916103827983
ILMN_1232600	6.69163818288747	6.22552048105973	6.45431031687845	6.32868372258039
ILMN_1255277	8.12766474548595	7.35465733473029	8.38866043322631	7.41578105637557
ILMN_1231910	6.81678559897152	6.29348594926631	6.85777981220179	6.73794629339405
ILMN_1249569	10.6826667808731	11.4543549489035	10.3533392822971	10.8526182608986
ILMN_2820383	6.68444283483531	6.53160704918916	6.44242929901916	6.66158964455629
ILMN_2655034	7.3350955323962	6.98149193443778	7.41614178082495	7.37983233299834
ILMN_2820379	9.15570667471171	8.93397002099072	8.93556464583693	9.30910090869439
ILMN_1239527	8.18780312327748	7.46056258421942	7.79715633204642	7.4197763014925
ILMN_2683822	8.00917344869451	7.71481818827283	7.5892683743053	7.37177228902557
ILMN_2664937	6.34326270155406	5.861898124034	6.27304758120826	6.34613747533415
ILMN_1220310	7.18214030745356	7.44061278103549	7.03246676157602	6.9170650078758
ILMN_2690968	6.36326277612187	6.58338620940658	6.37041915391533	6.57706784474946
ILMN_2604560	6.40776924201404	5.94510439731973	6.42699229344494	6.32995761511304
ILMN_2675078	7.5716371853646	8.7119117894095	7.69277954989401	8.13657874474699
ILMN_2682811	6.50414591717345	6.93357942448237	6.44991606231879	7.01548056458707
ILMN_2868579	11.0136461442478	12.0749464807584	11.1825807308601	11.6336201084995
ILMN_1227627	6.88337124315687	7.04675023570847	7.13836063775271	6.84818975393983
ILMN_1229687	6.85270958146236	7.09015980281503	7.14568687954983	7.15924468768117
ILMN_2678127	7.28161456950528	7.41506673328157	7.15566272423128	7.15566272423128
ILMN_2678851	8.68986391332145	9.0911999869942	8.91344864626937	9.29868689382032
ILMN_2448740	6.6103478263493	6.20112392733686	6.55961520638265	6.44622400878902
ILMN_1228838	6.25667994698008	6.38909050956269	6.38201548078787	6.33128628619855
ILMN_2469285	6.31676587914018	6.91244149249851	6.59787489812458	6.72227047549191
ILMN_2753021	8.68241589778325	8.7762933622759	8.30395046030901	9.29845916839407
ILMN_2687744	7.7532485115243	7.13578084200386	7.58076978085393	7.56635491719788
ILMN_1229534	7.57720296437883	7.23146577000103	7.50770308164662	7.46728661402146
ILMN_2892856	7.77362469495444	7.89913861380621	7.86294631844908	7.74595678561687
ILMN_1214800	8.20113098647479	7.80324609052817	8.16252136687327	7.96210201550073
ILMN_2892860	6.61764590397249	6.58178981945285	6.74788414692762	6.45626614616911
ILMN_2665959	8.09840152880767	8.1286715453567	8.20717225124381	7.69240365841088
ILMN_2970742	7.09257401800469	7.62064982019709	7.42196045092343	7.78055863146798
ILMN_2674952	7.44146791747505	8.35647331886913	7.76349855318563	8.28640343465304
ILMN_2682063	10.4194324972584	10.8111844089947	10.8199409539584	11.5127550279263
ILMN_2942628	6.43668810075462	6.6651645603222	6.41236207529104	6.52701945452326
ILMN_2753932	6.01220348421107	5.86823813721438	5.8217468813672	5.86886483206369
ILMN_2753931	5.88360206161695	5.96365416061956	6.02528421220316	5.954155646756
ILMN_2957036	8.80170932879516	9.26518551415083	8.87362428433915	9.21780657642607
ILMN_2643067	9.68976010798946	9.47490546741031	9.44988677995364	10.0810711758571
ILMN_2602548	7.08659802587843	6.82722137618137	6.93381662711743	7.1624099603003
ILMN_2732291	5.93637198751924	5.79379595919497	6.09535287090126	5.95092058525181
ILMN_2663996	6.35455596339398	5.92925763919941	6.27160140793755	6.39813352734368
ILMN_1218413	10.9889539244895	11.4464877074139	11.3367697188647	11.745489143848
ILMN_1223375	7.11804222210335	7.13861636727792	7.1817630051608	6.88468888019145
ILMN_1252308	6.37474925533569	6.56239248723382	6.60930829779189	6.51291179858632
ILMN_2636349	6.23952998469018	6.29754388349137	6.27687273719271	6.23531818087562
ILMN_1229455	8.66245431388961	8.87957658747062	8.30483807068015	7.90916150291504
ILMN_2642886	8.15335011627128	8.08958832175773	7.97054222908297	8.21796569262556
ILMN_2718462	7.82621049479961	8.49139386551331	8.11655814006165	8.66389516805783
ILMN_2462922	6.30760748478386	6.73725680883409	6.80734075266173	6.50488221461637
ILMN_1237483	6.98348674383536	7.34735096246944	7.48723711048452	7.44370568418486
ILMN_2893063	7.17544226452562	6.61279645286629	6.99548254025834	6.53929109087106
ILMN_1243591	6.16649593137415	6.46827148133093	6.30273861822346	6.09602597456187
ILMN_1232532	7.93724212503702	7.26610180068984	7.91373031397752	7.49677510093884
ILMN_1228186	6.30795650595766	6.19532795997481	6.28954659814702	6.23258420750929
ILMN_2690715	6.23814679870067	6.1951563222378	6.02911867720837	6.1879427396002
ILMN_2607369	8.0367420597953	7.28942090339869	7.54596798311021	7.76422986330771
ILMN_2863905	8.74461119465252	8.66153762855885	8.71727688514827	9.01861894478272
ILMN_2863903	9.07230889300835	8.61074517886462	8.90778216107675	8.94384691663013
ILMN_2433047	10.9753806640107	10.1154244700858	11.3562504355285	11.2660726281866
ILMN_2780420	8.04083477318666	7.33903202121017	8.27514932590971	8.08655994617063
ILMN_1259001	5.62282934702154	5.76833302058885	5.72025712019432	5.83969270956028
ILMN_2595387	7.10039348389582	7.43881762960807	7.03714744645702	7.23064278652219
ILMN_2923285	6.2009066458652	6.37746056139839	6.08297795355779	6.10753534897223
ILMN_2732476	7.93403284877286	6.93294019937433	7.47554781387765	7.49335792381346
ILMN_2732475	7.18333490242921	6.6851999748731	6.99920742716515	6.86829969524815
ILMN_2604922	10.4263407667915	11.0586060230521	10.3882247924131	10.6132869195086
ILMN_2676434	6.57782660956825	6.60994351474848	6.83917953297643	6.57190240302106
ILMN_1240883	10.883129151103	10.7161961304376	10.8237276697322	10.7405635444662
ILMN_1259754	10.0867441325035	9.67372177043137	10.1907969386002	10.1466094040951
ILMN_2622735	9.10790791269025	9.53711500045248	9.35168458390849	9.15282511789721
ILMN_1250630	7.86964535062101	8.4878910697644	8.14322630758845	8.69258795510937
ILMN_2589433	7.70648772966372	8.60058420843639	8.00241336739877	8.70794584105244
ILMN_3004302	6.91368439527243	7.19595999356731	6.86777726380179	7.0579825197971
ILMN_2680406	11.1619701665108	11.3492111383466	11.3428226359369	11.5774671845193
ILMN_3161066	9.83876189507235	9.39877543087997	9.59592281422776	9.67826887096378
ILMN_1216416	11.5669623360188	11.5722853801834	11.6527497609484	12.2780716741451
ILMN_2975856	9.3723459882117	10.4297320697019	9.49977429854002	9.90965262705634
ILMN_1214110	8.27934256075575	7.37681585050027	8.0277248191788	7.74293135371361
ILMN_2651534	9.83283634712571	8.57638173890352	9.60941945971128	9.22190450342613
ILMN_2773302	8.6196177826054	8.21493067928727	8.80673778032495	8.3601076643695
ILMN_2750669	7.32331939909302	6.9471620487751	7.56948710455167	7.45841850747497
ILMN_2759335	7.97033040424433	7.18588561927833	8.09415226038654	7.40716216105209
ILMN_2478092	7.82904926738731	7.39354598124001	7.75827069293932	6.98667572741019
ILMN_2715234	9.25193929032433	7.45770037088811	9.04717020579154	8.16277347902441
ILMN_2646456	8.42421080797817	7.85322143133952	8.11303601017767	7.80539161812731
ILMN_2745318	6.46631600334053	6.77166839220657	6.69180600552828	6.26745976618644
ILMN_2780316	9.03588099058498	8.60144609907061	8.95898495170642	9.23246427933081
ILMN_1246024	9.38113111869346	8.88597581125015	9.03862795244085	9.44947238985581
ILMN_2666190	10.7209466207678	10.3688613623009	10.900670046273	11.5394650361976
ILMN_3123120	10.6254773541183	9.98480062267305	10.848011190981	9.88781326314388
ILMN_1214277	6.48573936382238	6.21433850233123	6.22607467346215	6.32143708927074
ILMN_2690873	11.2453368503334	10.5561106004928	11.2998453541482	10.713730821697
ILMN_2959272	12.6593450059003	13.3040188473993	12.7024822340734	12.3922819319369
ILMN_1233252	10.653102126155	10.1303885413803	9.62696868781946	9.20891944530811
ILMN_2804636	10.5826533748694	9.60562067858747	10.2882553077902	9.79263475298174
ILMN_1244381	9.46640535225454	10.1595260701458	8.77541357361646	9.27765773344901
ILMN_1244484	8.93865593201691	10.2043602263792	9.13902552981652	9.42490597911755
ILMN_1247463	6.13976901921881	5.87754298240579	6.20958583404447	5.90276816141991
ILMN_2942011	5.62579788564593	5.65998469322105	5.56791228068785	5.83622504632711
ILMN_2742675	8.53958961618602	8.92998238587861	8.62935625576263	8.59315887221711
ILMN_2639442	6.4766625758242	7.14703367425625	6.30346560359559	6.18632063542902
ILMN_1248041	8.44508563347235	8.7986613398237	8.48622332995851	8.80724397840763
ILMN_2891157	6.3017533421722	6.95417391353598	6.50036914773943	6.72945182449237
ILMN_1257327	7.45028109823226	7.4996135227338	6.9068328866527	7.10219304337943
ILMN_1222821	8.34277417214174	8.80795908509953	8.36841533530461	8.57279371919033
ILMN_1238331	6.57843277566894	6.58724394860593	6.71716419253777	6.73273455371051
ILMN_2729422	7.72699737890873	7.96545242663755	7.97246534845423	8.68139110795871
ILMN_1243741	7.1224617755083	8.51894677864734	7.02325341140392	8.30079994379307
ILMN_2461812	6.05260663083365	6.38264667724958	6.10964038877254	6.63109263829112
ILMN_2900431	5.84879010811724	5.743575420165	5.88798950258475	5.84871075125553
ILMN_2760272	5.97898553151938	5.86332373733981	6.11488821058586	5.94028293679732
ILMN_2621507	6.22951515170587	5.95036360265422	6.20611063182443	6.16012893068844
ILMN_2684413	8.527496456899	8.19845940693997	8.22815934844312	7.97306103406631
ILMN_2984935	8.9405787643526	8.83927025133751	9.14770030512414	8.63042067058012
ILMN_2610127	9.15409677105789	9.03169444924401	9.16875340061515	8.51696302290471
ILMN_2750801	12.6421930890718	11.620507831648	12.7827380172698	11.8558425745173
