kidney_es01_cells_myc_on	kidney_es01_cells_myc_off_24hr	kidney_es01_cells_myc_off_48hr	kidney_es01_cells_myc_off_72hr	kidney_es02_cells_myc_on	kidney_es02_cells_myc_off_24hr	kidney_es02_cells_myc_off_48hr	kidney_es02_cells_myc_off_72hr
ILMN_2723622	9.08991479661612	11.2602444719585	9.03203125856988	9.57852226060628	8.94732341903914	11.3526395733262	9.22900707012395	9.67846792267191
ILMN_1230518	11.7046224173619	10.1478290195248	10.2722047571315	10.6667877644462	11.8509099089032	10.0867106171837	9.94884004558545	10.3985240649766
ILMN_1234614	9.26660698307902	9.96210930163172	10.1071278853747	7.86278479624715	9.75094520382101	10.2402090693453	9.5233307338875	7.74066696213134
ILMN_2620166	8.97669098908337	9.08593878659847	8.79810792226998	8.36173486382307	9.24349233519083	8.9720700631089	8.62404536098901	8.55638616039115
ILMN_2733796	6.98930352132234	6.62820896614588	6.55686101360991	6.16917307625121	6.84384541378175	6.5660718338379	6.290469630223	6.39103422769232
ILMN_2629446	7.8129906182129	7.59806245937686	8.10392238906988	7.33712501202059	8.27388276426202	8.03764770573997	7.74086660934697	7.57020731728696
ILMN_1233884	8.11907995138427	7.36032257193969	7.31218003733703	6.59158622391562	8.29605876420217	7.11189399455911	6.90699819260123	6.45876257764685
ILMN_2657516	11.2372675568442	12.1035080075286	12.2614982005081	12.2614982005081	11.2939962547346	11.8449833525541	11.8334030525424	12.0788073614886
ILMN_2637321	10.0898123840044	11.156671066469	11.2640645763334	10.8167958767487	10.2453607698897	11.088595634684	10.9316351395082	10.4915069081748
ILMN_2649456	5.90851691838409	5.66590066083247	6.16492240917354	6.19782414381258	5.91494493870893	6.18356107394228	6.00744635869826	6.13628419772192
ILMN_2900012	5.88797232726675	5.5929344678946	6.08297249999388	5.95925115872368	6.43497493314009	5.99163535818441	6.09120924499677	6.10315567772662
ILMN_2728682	7.07879327119496	6.22568203808099	6.10827279954326	6.30829688644475	6.85679242763831	6.0941429156601	6.20661687740757	6.14385273417767
ILMN_2797322	8.13245750849214	7.47264931420663	7.97765099762333	8.01813485956004	8.21274435179144	7.67810404487243	7.88311941157596	7.97452773510891
ILMN_2977350	5.9827177255609	5.70337964509325	5.83712269647655	5.92894260882282	5.85372068829839	5.7340765242862	5.67093474203795	5.9044143398625
ILMN_3162239	8.94112025293929	7.30798593624671	7.35002279026061	7.65660648482669	8.6054955839279	7.28678425503503	7.65429724180906	7.79652077854057
ILMN_2654516	10.43087588918	10.1638077097592	10.2968787915088	9.92681928456935	10.6265667860151	10.2077068184474	9.97554270614221	9.88599738633318
ILMN_2666406	9.35387763894265	9.8354184062141	9.43573911282584	9.24478287538345	9.29226154801936	9.41103056578781	9.03612260207703	8.94732341903914
ILMN_1245984	8.26478991950231	8.9802832686229	8.58847718028976	8.67957545497753	7.75702466372522	8.80169082016426	8.78747103275489	8.87715270499817
ILMN_1241345	8.3542012729395	6.09227634742791	5.85572854014119	5.91601429288963	8.83504378734541	6.02605583949676	5.74382783759368	5.72243559230161
ILMN_2614463	5.46740107228738	5.57151254087056	6.06607150656876	6.10869487813168	6.20903555718976	5.98249296390759	5.7956802697268	5.88288978413194
ILMN_3057018	5.88368062189079	5.82176483158847	5.78684587167051	5.83945863121132	5.80163933420841	5.75365948664046	5.84710530981319	6.12251219764825
ILMN_2678094	6.31850500766005	6.15742599086375	6.22922840579368	6.21431926652753	6.09551029759962	6.03672431466042	6.02916934913584	6.15397173284546
ILMN_1257088	6.19177981436026	6.01719038416144	5.93297110472099	6.02175561978668	6.08653685902909	5.99960729117739	6.10263490676777	6.10227588830873
ILMN_2616682	5.6232779186324	5.62517626246988	5.66005966206467	5.53871810130012	5.49195580454553	5.36033499564773	5.51903282855189	5.52904154018775
ILMN_2615359	5.72637744314831	5.80319845482321	5.87523984192545	6.23348004971571	6.26601095393282	6.10097701717615	6.06607150656876	5.91911810082124
ILMN_2688287	5.41923595274041	5.72142926145089	5.97767552264663	5.86273026970614	6.24598454696036	5.74099223466105	5.89904753363518	5.80938228680188
ILMN_1233257	6.83147863086006	7.46714281499282	7.7967288219638	7.56049018448772	6.53634718079019	7.1607316528494	7.22155606794689	6.93267967670729
ILMN_1246127	6.15397173284546	7.31458856869836	7.61036427183874	7.17886126324191	6.29600706848197	7.00003465807784	7.20047799261015	7.33279217043116
ILMN_3136983	5.88380398221023	5.5516166413289	5.66082596114391	5.5386171558493	5.69430919870725	5.5409801106003	5.52996735547115	5.76711898434656
ILMN_2600883	5.51227880553163	5.64990515446548	5.61668072029425	5.68854472877516	6.03609938741925	5.65988375375278	5.82858084200929	5.76625786848741
ILMN_1239878	6.00240467503546	5.74139761402314	5.66819494873414	5.76570091855363	5.64343053195005	5.67507403800289	5.70740796889741	5.82037604280027
ILMN_2609897	5.70684850715625	5.51357893741748	5.67658508584864	5.60139407884876	5.59028466976607	5.56179183607895	5.65308445842222	5.62549505269112
ILMN_1228060	6.87519420244905	6.74621592616773	6.55020440322958	6.5992984319045	6.92532047436545	6.55270788262924	6.56574902248235	6.51095584871393
ILMN_2740965	6.15119975079751	6.25076872141721	5.95405055010344	5.79683292163272	5.77974502471076	6.09026483432945	5.84258524156076	5.90191419251144
ILMN_2846148	6.49932126046921	6.94807486638839	6.5729724656773	6.34436149356111	6.68345575115439	6.70764310451745	6.50296304258073	6.3225070629631
ILMN_2758029	5.88104318579744	6.13995379283169	6.07600342506	5.84150409135075	5.70979116296331	5.96659147751296	5.8963174773132	5.7781458448768
ILMN_2673213	6.79310973374745	6.99816418649031	6.99545257797933	6.84050312459126	6.97671876630749	7.44797440415864	7.19729374129031	7.35534713176124
ILMN_2791811	9.62838276832249	10.4106380364595	10.4145694984858	10.3687262047672	10.1101239289394	10.52436785638	10.1879719833525	10.4388523966869
ILMN_1252629	7.95484108877704	8.32538540269319	8.00509572139166	8.14478651209055	7.71012917217969	8.7284129793838	8.28050998291209	8.50383090466295
ILMN_2706495	8.26516910159206	8.52982114169847	8.53745303784427	8.57988437001007	8.14905074951191	8.8313546334179	8.52044557622947	8.68459873362482
ILMN_2593225	5.84433926233943	5.57671198554725	6.10213305921142	5.88294943669389	5.73729869428178	5.9120764389358	6.00371005251928	5.97627544097005
ILMN_2766187	5.68585792958075	5.46488370775065	5.66751817215611	5.49008342757861	5.84255170947189	5.56073176544163	5.66298817158852	5.50061218501883
ILMN_3154269	5.76859473960502	6.05701452764657	6.46467345331291	5.99654483787782	5.61500799481558	6.03304253692036	6.27585864567906	6.10802138599661
ILMN_2845080	11.2386590247577	12.5872119632461	12.9760588679439	12.5603059625728	11.3950212824391	12.619784900599	12.9809224914603	12.6912689937801
ILMN_2776600	10.7563829593733	11.9749785252917	12.5099104979999	12.2166346966846	10.804291177263	12.2385727503683	12.592324610894	12.5581590635425
ILMN_2635197	5.74556051717427	5.80527413800447	5.74221770033395	5.72478139196645	5.62574912839137	5.67436043738391	5.41212691483807	5.59637885982119
ILMN_1221048	12.334917381391	10.6364670437222	10.4397903757766	11.2526928522645	12.1648932992382	10.8784104876338	10.745636512629	11.4834985157058
ILMN_2713055	6.19851873366076	6.20434941677186	6.14177014228979	6.17303888675477	6.32958714908904	6.16990391189191	6.15098743092557	6.18969802107064
ILMN_2868827	6.22553163929361	7.0710749549722	7.10724415039385	6.84571391789074	6.27502202115847	7.38473810539207	7.45403386678851	6.89767711664062
ILMN_1251874	6.31479989848338	6.92510220092931	6.70422778012926	6.46697767811629	6.080782199131	6.6020722189065	6.57813867083139	6.39920660521864
ILMN_2791746	9.50661951963813	9.67020498231308	9.66729271048243	9.6574538689643	9.38114945490565	10.0370401371919	9.77983194333235	9.85788452721783
ILMN_2867382	5.6157700193532	5.5816109194514	5.81078747661843	5.72897452976157	5.7762672692707	5.6035316951528	5.81774350906105	5.75717783174894
ILMN_1228690	5.57026474418415	5.52340744612159	5.48583896687905	5.62469951664798	5.5062451307423	5.54023538892689	5.56955462315765	5.6035316951528
ILMN_2761689	6.48624732787859	6.64866577346884	6.3704035907527	6.83229595077524	6.33818136741156	6.48123846735605	6.62324208267112	6.9660652942866
ILMN_1214811	8.36753924794513	8.16935451066111	8.46458909179506	8.80255453222032	8.41527350291069	8.32366712817275	8.70184912515511	9.16941182671286
ILMN_2941992	7.53533370542983	7.57020731728696	7.39028344273187	7.3623266510234	7.43381398015821	7.69556908576932	7.6568572494437	7.51223933302408
ILMN_2592313	11.3147770208324	11.8596466433241	11.7438547889585	12.027639828294	11.2123595871433	12.2904517273326	11.8428681787732	12.0105089619026
ILMN_1220748	5.84019396231807	5.69161721240787	5.76373273888793	5.88094076567864	5.65606874002373	5.79691035082474	5.92242420338414	5.72387302461474
ILMN_2972829	10.872706907745	12.3714298794958	12.2601130098757	12.1716560262614	11.5123832626922	12.801031431685	12.738940374937	12.3786112575651
ILMN_2617478	10.7713721632255	10.0084997395805	9.83468222422392	9.98134508119418	10.9760696560951	10.2248140168949	10.0658831846033	10.0392587780118
ILMN_2796429	10.010108978116	9.27087526675344	9.19867152679515	9.42013063220108	9.95493341266406	9.6651563020207	9.25394909629312	9.26209804678681
ILMN_2713872	10.2722047571315	10.6581752140496	10.5287537050472	10.0437881558333	10.3154806137232	10.6204878999006	10.512379990881	9.78134942608868
ILMN_2641238	13.3349775412291	13.2931812305313	13.2800529588034	13.3999564818845	13.2854705480151	13.137190754095	13.2101375391873	13.2011023314914
ILMN_2771944	12.0318753269362	11.3901758767121	11.4149939553662	12.1922239534247	11.9895175281713	11.5858786874066	11.5024072477277	11.9458516400368
ILMN_2768119	6.02002644540913	5.7229559247836	5.88673217976279	5.80456199019045	6.18567997870961	5.89295636536536	5.9032644871623	5.75920837560509
ILMN_2962606	13.390461621198	13.0189610840966	12.9795583428295	13.0436721215787	13.4644833713137	12.5849148914689	12.646219934046	12.6997367315907
ILMN_2793488	12.6241486849837	11.3836189133933	10.9899206895171	11.6406123992596	12.4908199847897	11.1877921765293	11.0871497868849	11.5858786874066
ILMN_2630328	12.4659439915335	11.189232707108	10.9054239557409	11.5061498629495	12.0914565852557	10.9581621743261	10.6816233060851	11.4323981587317
ILMN_1234190	5.47314097920695	5.47533772974763	5.42976102140169	5.44270779494915	5.46607948039438	5.59770915373493	5.46674468902413	5.37676298687474
ILMN_1239724	12.6182154799908	12.5016526698195	12.005180567971	12.1241344007369	12.1141605178727	12.4432569137284	12.0899434473485	12.2385727503683
ILMN_2757870	9.82431727864199	10.957116011253	11.7835809621114	12.5683129034762	9.6580531213175	10.7869208786859	12.3325831915101	12.4875255088496
ILMN_2914843	10.8975023214528	11.5389035536693	12.3491655846271	13.0021062151295	10.6701075002368	11.1703152871973	12.6309946321661	12.5763861147689
ILMN_2765890	12.6529043933403	12.2601130098757	12.2438039834286	12.5460124864569	12.7088005405712	12.1696538053288	12.0625202243497	12.172494781797
ILMN_2949632	12.0673846538123	11.5549227480171	11.5211622895241	11.8922439634076	11.9979905042113	11.7298982848387	11.2923962679056	11.9098555443417
ILMN_2708599	12.8739955678402	12.0613930911461	11.7998124651724	12.3637192936162	12.7726925204107	12.1668845636352	12.0656828705909	12.4941946352928
ILMN_2671124	14.1516276436168	14.0379556996852	14.3620799449489	14.6026262355556	14.0020541835914	14.0851343397809	14.3103381677756	14.6971737174874
ILMN_2613469	9.11205652924129	9.12357593208359	8.94998417327759	9.01546240964228	9.29311486820083	8.8814546290247	8.60967796093773	9.13886475781483
ILMN_2895862	11.8636993270973	11.6785967832232	11.92355437446	12.2982111696867	12.0185098224373	12.0254063652312	11.8196057702758	12.303655940812
ILMN_1233153	11.5955316327374	11.3051910092881	11.5146042823673	11.6566373077204	11.725252171401	11.6258852314256	11.2372675568442	11.7726341750697
ILMN_1221340	11.8181017982919	11.5460502097936	11.5572700687819	11.7998124651724	11.8123388273651	11.8379623552668	11.2442609517151	12.0089269136096
ILMN_1240550	11.9846186313121	11.8291984738552	11.7007808981482	12.2495440038876	12.1534980008804	11.9918644985977	11.8240867162321	12.1830493226549
ILMN_2836147	10.5117165859405	10.2792680018668	10.5784719970686	9.98720113265116	10.6025841638832	10.329013404904	10.3483677120386	9.87180892646711
ILMN_1226683	6.1422689875411	7.25654095377289	10.3959176517883	12.18157356388	6.2316384217113	7.29432367934546	10.9586366285439	12.2031257768724
ILMN_2693940	5.87404029301188	5.96744718612483	7.84788528748411	9.57511408076783	5.86762006507269	6.12710207538703	8.03244189694253	9.29787310845043
ILMN_1242466	5.98895970979804	7.20024158181402	10.248547584803	11.4669654414166	6.19539351852731	7.11851364992991	10.6955442271271	10.9432369548255
ILMN_2707503	10.3324272486779	10.350463544026	10.4213102297141	10.5826932389865	10.8212025695595	10.4971679911019	10.2237144033278	10.5225278337542
ILMN_2918018	13.0343872578332	12.9450336534157	13.1012165672457	13.5703981482816	13.1139131341608	12.6309946321661	13.07957624106	13.2629260022429
ILMN_2764737	7.67645651049176	7.62646751939875	8.17737213259356	8.87301635462537	8.61477355867228	7.97419085434012	7.96743853990033	8.35748789563205
ILMN_2686571	11.2602444719585	11.7637174395564	11.4437565316284	11.3714056470802	11.1864378034677	11.628579675832	11.6367032892299	11.6006873740267
ILMN_2999654	10.2370641300253	10.0136041704142	10.152797095086	10.5692584747835	10.0077912968453	10.1827214368713	10.3705381171946	10.5731368527359
ILMN_2632349	11.9865748362367	11.8659605102823	11.9380004949656	12.0502542078615	12.0358128078053	11.5594639698933	11.6494475622148	11.8571876737165
ILMN_2728516	7.3677356906202	6.97065194010976	7.24372012823306	7.38132999194927	7.53446105464242	7.23972083691952	7.05233002724238	7.13830009054294
ILMN_1251877	11.0389500165017	10.6701075002368	10.6183967445903	10.6278517758434	10.8817689913256	10.4010478920384	10.6480568768471	10.7660303597364
ILMN_1220632	10.7744942912631	10.5296630943308	10.8913711473516	11.0818767635364	10.8905428316518	10.5130123619896	10.848380677979	11.1167961947417
ILMN_2631558	5.73608524783484	6.11053631858688	6.57585439306187	6.36211237064439	6.53168303024229	6.32792668585164	6.39410366968617	6.48374396311482
ILMN_2496534	12.5811094394707	12.1668845636352	12.1060627767237	12.6509220682234	12.2965400378986	12.1191837448856	12.2303702183175	12.7353765749117
ILMN_2440046	12.9760588679439	12.5232447696304	12.4859467618329	13.1012165672457	12.801031431685	12.5581590635425	12.6747389969467	13.0520528440136
ILMN_2915861	8.38803214287428	8.15935413122951	8.26376296599189	8.58304100962363	8.43520211638587	8.18993133659481	8.19679562032105	8.50241096492464
ILMN_1239384	8.62348844378873	8.95268232259085	8.4005841978034	8.74032210935486	8.3382422723973	8.80766452081821	7.95618272004519	8.75403185889256
ILMN_3003308	9.78212198873273	10.4122305671777	10.0464295503264	10.2036078543514	9.77983194333235	10.1796241762517	9.62838276832249	10.0275216067089
ILMN_2694080	9.04693834750787	9.73132796297701	9.44952245412943	9.43585540360032	9.04183509768921	9.62562563459812	8.97361342785173	9.57365596764804
ILMN_1214057	6.94316840820075	6.34660747205607	7.10960502785554	7.47855335066023	7.35106091070901	7.3992739719144	7.31793984732576	7.18643283563447
ILMN_2888116	8.78537268859522	8.6635021119761	8.86619438021583	9.0979452027235	8.89987884240183	8.93043501988981	8.75307452052223	9.14498867391434
ILMN_1216211	7.37112755778195	7.1540572031754	7.44050263499719	7.44549145675679	7.96009361850808	7.58026893300497	7.48730927358421	7.46066527156
ILMN_2896805	10.7594604697392	10.4787975480425	10.5391862007236	10.62378937584	11.1104901611333	10.5344819921886	10.6162051289876	10.6162051289876
ILMN_2686644	12.7033578376548	12.520073914917	12.1899046120291	12.1554852803139	12.4941946352928	12.1165622579488	11.8291984738552	11.9524141106626
ILMN_2933914	9.25937368755639	9.24576704463117	9.0953810330537	9.55460961904654	9.97193075926943	9.34747374220003	9.12061949942009	9.42554136481779
ILMN_2771815	9.85192201002607	9.48799599921198	9.81749549324668	10.1643394136657	10.5653779733564	9.65382809001017	9.24576704463117	9.71076786949788
ILMN_2682947	6.89689340176589	6.81707637180993	6.34217745358052	6.74488974505275	7.05883232812522	6.48442416000589	6.1992434473492	6.52295662243094
ILMN_2682945	7.84283540342939	7.5036629785068	7.25557532081988	7.21481839147138	7.56787405425521	7.40671001975546	7.02356766396627	7.25285923723324
ILMN_1228630	13.2777466157174	13.470697158602	13.7099588381459	13.6847972371544	13.2576679896084	13.1685447329399	13.4352934248325	13.4879062772216
ILMN_2672798	8.80436705357119	8.60901201502935	8.03467270404523	8.03176625520813	8.37964868459951	8.3542012729395	7.91691256686562	7.99071268960793
ILMN_1241910	6.59750052184317	7.04831098798341	6.90376121452102	7.01290313506214	7.18584313600717	7.17460753067035	7.18955662256755	7.35734713177473
ILMN_1254132	6.07385800823327	6.38432646091674	6.22412147563807	6.57107694002082	6.88593671607271	6.26627881475636	6.24891836154825	6.15335533552041
ILMN_1220284	10.7678451192112	9.75826011459565	9.53146234177678	10.2162931264435	10.4713218632358	9.72970158488823	9.48175196319136	10.2782367263299
ILMN_1253915	7.08943008858663	6.42305008896801	6.22553163929361	6.2996834797964	6.98355115695116	6.37690607876567	6.61563125528667	6.55350448531813
ILMN_2630438	12.2227790195534	11.2588272410941	11.2703162074334	11.689880016235	12.1716560262614	11.1541122497182	11.2262880741296	11.3110453833085
ILMN_2546047	6.55168930750137	6.4306876917938	6.47498775805267	6.08800194778261	6.25925525369756	6.06355889203258	6.0430380593239	5.76637207531403
ILMN_2678019	11.3670284974002	11.9161739829994	11.9063307852041	12.5872119632461	11.2923962679056	11.766922138475	12.075224624735	12.3325831915101
ILMN_2593662	7.00645063446993	7.01126206421507	6.95455548510347	6.93267967670729	7.5362995792245	6.98457511017214	7.0471446387748	7.05784121989177
ILMN_2594811	7.22260764217922	6.931995451562	6.64518599401214	6.93176134666755	7.06449798423871	6.43889876188203	6.52361680094828	6.94252726081827
ILMN_2986309	10.4876044212789	11.7239404874799	12.1397394308652	12.5631968681746	10.3362331694186	11.7621303549288	12.5347015323921	12.6289125689532
ILMN_2671204	9.69499801185469	10.8616682298649	11.4314981918872	11.7452482585399	9.55032370112163	10.8795713802576	11.6153922715804	11.8390685783197
ILMN_2731057	8.47955308229134	8.87715270499817	9.32845258819784	9.80634981784509	8.15544668341156	8.70974528393416	9.06589023420767	9.65535122480591
ILMN_2729718	10.3705381171946	9.3140006675712	9.73586094610959	10.3097425002727	10.5213556760532	9.6792177954624	10.2749721161214	10.6808921937182
ILMN_2947187	11.3024418676585	11.295592460332	11.2386590247577	11.0119092988094	11.4474140211983	11.4257846720543	11.1233190259765	10.8944546759932
ILMN_1230087	6.59962604085937	6.40340122170247	6.0158188389736	6.08613972890061	6.15766646576987	6.27108822868192	6.14393146147994	6.02510264985832
ILMN_3094023	6.91013151366281	7.12846134851512	7.85946241687229	8.18409354736259	6.92228929271234	6.97437099279567	7.81618792229339	7.89203129399953
ILMN_1233929	11.3298986235787	10.8898203975908	11.0005843914927	11.2333245771009	11.2809181198713	10.1961188933645	10.6295918130252	10.6265667860151
ILMN_1224609	9.7141145527971	8.44102951581026	8.49609244258407	8.7611562239846	10.1454049819594	8.189447099001	8.27873384555203	8.45712971950795
ILMN_3153450	10.1356380312397	8.7807244599832	8.92916977264967	9.40211672084207	10.3276747347016	8.77880121192863	8.7422627772412	9.43377450213595
ILMN_3074516	11.781063305563	10.0985122651624	10.1019826612427	10.5861600227984	11.6964847183915	9.51075539207318	9.77514209017205	10.010108978116
ILMN_2695599	10.8583121900962	8.92644374113208	9.02708101316318	9.52637359693488	10.4024908970624	8.85564389601861	8.93609443377405	9.57442976033048
ILMN_1238688	6.88166409935299	6.72472916696074	6.36512123922006	6.41311060261073	6.60940559841573	6.15098743092557	6.26264357603054	6.30291722400088
ILMN_2692441	7.49181783001986	6.27887588465503	6.02755876829149	5.85657495732443	7.55038183356138	6.21086804823568	5.96171297307149	6.01337823042308
ILMN_2591908	6.5498093831522	6.3042128071627	6.33272178326753	6.26146621972191	7.03905982346434	6.2481345775245	6.15648022426675	6.04183519349218
ILMN_2665666	6.18266054456906	5.5501160551448	5.77419602647417	6.09845361477337	5.95794143422865	5.85862024100214	6.00605877995477	6.28318278509193
ILMN_2722513	5.57888706338456	5.58702314303715	5.81691263835396	5.87061171372462	5.8477035162096	5.76520751715823	5.56425381002712	5.7374253574011
ILMN_2769521	6.39267745048946	5.99845667457383	6.2339556753356	6.10263490676777	6.27413712091738	6.24862076588656	6.31043526244933	6.18718025110511
ILMN_1240345	5.86911069468968	5.84785416410534	6.71833396736787	6.5370420236868	6.67083253037166	6.644300020728	6.27479411596902	6.51642269964922
ILMN_1224384	6.72328999356485	6.76980117259871	6.5149238854298	6.69739359718732	6.90643787901581	6.64504549003436	6.45620126567131	6.60842300028751
ILMN_2438463	5.58862383661893	5.44038816140954	5.67459447147675	5.73150731590024	5.84285604668063	5.52804540975367	5.76333836885341	5.78299375473589
ILMN_2473391	7.53758465878034	6.66006376348273	6.33535214286877	6.38847766845857	7.2748763998105	6.67388821064152	6.49960981576079	6.91934902178379
ILMN_1243690	10.3362331694186	9.21300564629312	9.12467876179764	9.74996189682892	10.281382104382	9.5233307338875	9.8354184062141	10.1197838041508
ILMN_1224003	12.9886828674275	12.0302315724542	12.1035080075286	12.3857735098818	13.0095730446043	11.9624556216047	12.0338612155441	12.1534980008804
ILMN_3140788	11.9676707721029	10.7897679619998	11.0734084698026	11.408458651328	12.0788073614886	10.9201214138276	11.093385210681	11.2972579176975
ILMN_3064941	7.67342904484568	6.37127256029828	6.31122596712007	6.56677516736794	7.06083114424028	6.61972931747596	6.57451352886218	6.80394345863617
ILMN_1227001	12.0131702471202	11.0081642204758	11.2289733210835	11.3369533578746	12.0537592341828	10.9566287156841	10.9127207750046	11.0459577283135
ILMN_1239205	5.60255839256579	5.45512629767134	5.83767763040033	5.48957043065355	5.66971119567259	5.54917762664944	5.61232005839315	5.53871810130012
ILMN_2618794	9.15106703867913	8.36450496853004	7.87757563431383	7.88558336288525	9.02128795404325	8.1028962603112	7.86651370772997	7.96120034852326
ILMN_2618795	9.07756096388757	8.23279948002101	7.8214753689902	7.89423101874656	9.02643806094113	8.05567085325576	7.79883919197744	7.85717135077044
ILMN_1227209	9.01403609710115	8.55740439383747	8.30870398126987	7.92684383314898	9.07385697753395	8.36227404293179	8.0193627700922	8.14523424999608
ILMN_1228040	9.21860322305007	7.69687844141059	7.9407974245582	8.21094056086625	9.57442976033048	7.78563015800976	7.9330215938368	8.25131428365384
ILMN_2460224	8.43188032210901	8.0120430840401	8.34836776737045	8.10733295741108	8.57391023762597	8.27489951436742	8.3104441355203	8.21833655240528
ILMN_1226854	6.056545569338	6.00620254992567	6.26488655356603	6.19347770519307	6.16876108367232	6.219480481637	6.14540424952076	5.86096918968795
ILMN_1254670	5.77395074582664	6.10836619595179	6.47489125512412	6.2569925325295	6.17284995390952	6.21996531677871	5.92728946638869	6.189248057397
ILMN_2745130	5.88569820339537	5.80163933420841	5.83536161159492	5.89562481027366	5.64833539759386	5.61679174744453	5.71740907135971	5.64264764302328
ILMN_1236683	9.88873113127431	10.7704370862368	10.4646267911709	9.60260995793623	9.82777036776359	10.2967820231196	9.87696202222662	9.23265479151213
ILMN_1234845	5.77965320958824	6.07363080823377	6.41103556179435	6.25808017016697	6.32283790055961	6.43410480132405	6.30997701515194	6.13893718100568
ILMN_2594450	6.95766971889588	7.03340538072705	7.0148445523454	6.99758089521469	7.11804377993795	7.15190446834273	6.89217676128893	6.97599509534128
ILMN_1256502	6.56021961164895	6.40959054464657	6.32121089721365	6.48425516815151	6.56052417447893	6.31929898137345	6.22379251650705	6.44640456589201
ILMN_2517228	5.85333248237512	5.62523439231907	5.70102884859356	5.77895368657092	5.86806190741763	5.61548839489936	5.69134083418041	5.80651901171619
ILMN_2618396	10.205826842667	9.8323406137135	9.45322062245979	9.24390160508273	10.2036078543514	9.5173949202949	9.19198303335609	8.95585837860685
ILMN_1248316	7.3630621961528	9.53092106499158	9.27307112732992	8.70778458672089	7.67237848898205	9.67956533915157	8.92644374113208	9.04846262452345
ILMN_2981783	6.09748404435814	6.6210374753618	6.57199843050103	6.21418548316175	6.31427101740128	6.51258451296443	6.42493915210925	6.06581790598637
ILMN_1225141	5.87251098080429	6.24954802136506	5.93208488880353	5.74897008506029	5.82952099733676	6.06661258386111	5.96958087273178	5.96297704262437
ILMN_1223571	5.46883563624833	5.71852938277374	5.62642384083632	5.56961659470993	5.56744938950346	5.73264865085243	5.67010586662543	5.54860388901582
ILMN_2770866	6.98648616847145	6.62447153948837	6.65751601827511	6.40764045835602	7.54774160158359	6.73203717860225	6.58778094729479	6.58004975267137
ILMN_2786442	5.73729869428178	5.6395983627363	6.02889719100048	6.0410658547802	6.14082404598416	6.03390586564029	6.13031373765586	5.86646723497881
ILMN_2616028	5.85262685097326	5.82915867375591	5.4815766139196	5.73294693191231	5.70998437984354	5.80007561389991	5.7502707122523	5.80644892786337
ILMN_2639527	8.26826518916421	8.30155089517987	7.96932852455546	8.21731573140484	8.36173486382307	7.99430244658893	7.70333883983329	8.26872725220352
ILMN_2674720	9.25598477620638	8.66136664838114	9.22451102088251	9.80995014194111	10.0067224671237	9.08299285099315	9.28883672407607	9.8465481227301
ILMN_2616452	6.07207961279746	6.15597453500826	5.79834218763965	6.08535539231043	5.97716530484092	5.82108160918191	6.01320200407399	6.08255115651503
ILMN_2843394	5.63252629957343	5.74959064698255	5.99780075062975	5.93117667181793	5.9178156810234	5.80915748631966	5.93735828226082	5.92593947309461
ILMN_2724942	5.59051395899963	5.70331236252049	5.57278093179226	5.68165425569214	5.64279852311115	5.54886493826726	5.52859014941862	5.50473244319278
ILMN_2645935	6.5948568284833	6.16566607712611	6.28454751572415	6.20294360012321	6.36054295614771	6.07127815242802	6.28168234884156	6.29636507927629
ILMN_2476885	7.18541786278693	7.93841393654423	7.54949282713335	7.21835108448561	7.54509807385071	8.05366649883395	7.54774160158359	7.03585948303667
ILMN_1239239	5.73921229536221	6.23024682856708	6.06672031222054	5.7099218490385	5.70389288293101	5.94651135755447	5.95601932382205	5.67327416068237
ILMN_1233864	6.13124117646014	6.22922840579368	6.15254506175287	5.85431219969988	5.92715056439165	6.38166720794752	6.17553507995188	5.86979751797156
ILMN_1224866	5.93558335577981	5.77822648510611	5.66673312659993	5.35631198569669	5.49265184770223	5.8099017988627	5.68433826170008	5.49399839102713
ILMN_2619136	5.8551403196668	5.6973049731151	5.81276812781376	5.92451998682861	6.01872932963659	5.97867494177638	5.79911305437507	5.9120764389358
ILMN_2850309	5.67980424721962	5.70111464441803	5.69987334918036	5.6978374002462	5.51431485657316	5.63533039948453	5.60684752201271	6.05701452764657
ILMN_2635728	5.66146833036106	5.52744631425406	5.81749362656148	5.73316982249155	5.93110500056533	5.75209569241538	5.75717783174894	5.90710896704276
ILMN_2650356	5.83833447572976	5.9345516485682	5.8576643758846	5.86703967120414	5.61957818766974	5.54501012706515	5.5831937773927	5.75501289763689
ILMN_2615901	10.5547743325422	10.1776092062809	10.3904368834353	10.9172257698012	10.5993651043848	10.1055484280945	10.2939056853062	10.6295918130252
ILMN_1230007	6.06221379910211	6.16336246684353	6.21071670578742	6.35926998764079	5.89884262756065	6.290469630223	6.17233734363878	6.46212385037944
ILMN_1250588	6.21996531677871	6.12991426400434	6.1430902827185	6.44622353311911	6.23293876534646	6.09276194989531	6.16886736385432	6.37098722521414
ILMN_2763748	6.64884521141388	7.13763531222587	7.15616943310046	6.79462237791321	6.88380115716619	7.35002279026061	7.15169255654964	7.09569515775211
ILMN_2918838	8.07796281806215	8.82935059860453	8.27388276426202	7.9026124537234	8.0853911268646	9.16850819183952	8.84121636860658	7.95143888565368
ILMN_2638114	8.45591712496438	7.01737773346621	5.96393451645415	5.65737151119708	8.57425036161505	6.91201177910233	5.84581944961336	5.8014405827994
