lymphoma_4188_cells_myc_on	lymphoma_4188_cells_myc_off_24hr	lymphoma_4188_cells_myc_off_48hr
ILMN_1259753	6.49712281575805	7.19451031140626	7.00433733814449
ILMN_2641201	5.61661157361357	5.65432086846043	5.82991812512101
ILMN_2993473	5.75625785670176	5.80846811564518	5.86284941246263
ILMN_2709337	6.04981036743127	6.27652873758074	5.96107025091928
ILMN_1258571	5.92437563136287	5.75175273825789	6.17544708841352
ILMN_2658312	6.18569465354705	6.18050242971184	6.23605968113601
ILMN_2955694	5.7534400737905	6.125748278093	6.13690787924428
ILMN_2666380	6.56774677124532	7.33968286618547	7.41508342809691
ILMN_2504368	7.63356610552922	6.4499973635789	6.2755858847845
ILMN_2975391	5.66533847565687	5.69704372633104	5.58823410688881
ILMN_2659447	6.08208969976179	5.86541721437542	5.84961452284188
ILMN_3106706	6.1912017738961	6.00276964358757	6.05204420216556
ILMN_3033086	5.9380047699337	5.95007689235513	6.01052459996311
ILMN_2744217	9.55911625369012	10.2304592237493	8.70119427686543
ILMN_2855928	5.51878899404641	5.66367100121198	5.40890644872018
ILMN_2855931	5.59118720596012	5.61766904281854	5.42960168223118
ILMN_2830771	10.4570873849383	10.5085643345992	10.1187057939166
ILMN_2775088	8.30258257038659	8.33438503117618	7.77958892129976
ILMN_3160526	5.57909112366089	5.59494838022444	5.46916097442563
ILMN_2750850	6.6062288581305	6.43269811777815	6.66235092988623
ILMN_1229777	6.11961223683488	6.23739214079797	6.31936684237565
ILMN_2775547	5.56815516246413	5.66821823657997	5.65575624178482
ILMN_3061192	5.87287299165699	6.12628390508664	6.00980831781108
ILMN_3131887	7.18127220722884	7.51873995734447	7.86201696346054
ILMN_1243212	5.61500767591826	5.70861720250371	5.68994682994304
ILMN_3059326	5.82250454989842	5.75226788054396	5.76658623981832
ILMN_2567020	5.90987452757312	5.68549589364221	5.76811046748893
ILMN_3136561	5.50946096793789	5.58726596728784	5.55322685737893
ILMN_1237917	5.47485782224691	5.51045076878331	5.57917129622279
ILMN_2637784	9.26515368534002	8.86018025705703	8.81795096018777
ILMN_1246027	7.7054863250926	7.34333793636262	7.19230826889897
ILMN_1224658	9.10333047657984	8.36400329591354	8.52105976942548
ILMN_2769210	6.24427299678736	6.04278359569698	6.01096180493943
ILMN_2751037	12.180232416463	13.1256028898049	13.5097840335115
ILMN_2636548	5.7315378062113	5.6869248692344	5.8030696852182
ILMN_2640415	6.35567868682982	6.53933962789679	6.83132498044874
ILMN_2957488	5.69153332744119	5.63034605694569	5.39587877024201
ILMN_1229246	6.5219376441822	7.89524586096125	8.42225094453963
ILMN_1246870	7.24919121626678	6.41081861074238	6.93007575357655
ILMN_2724595	8.6656341380937	9.95260463841353	9.80657872799097
ILMN_2615709	9.29216163127413	9.3811431084751	7.57639036857771
ILMN_2948272	7.4672841002943	7.39070637287278	7.47121158098837
ILMN_1255960	8.77537587521025	9.39507472764435	7.65812910870312
ILMN_2901180	8.59047664490284	9.15226962927339	7.76354945432727
ILMN_2728320	11.3990250790834	12.02441260884	12.3739883508496
ILMN_2998020	12.8016759618994	13.2017709654054	13.5321107063645
ILMN_2762956	6.56324692298693	6.61102017280433	6.27138938165646
ILMN_2787085	10.6369704513313	10.2902408420281	9.9116252271588
ILMN_1242700	9.48109439023235	8.72169665524315	8.26754672186055
ILMN_1258162	5.51693188342772	5.42613356414183	5.60834216353601
ILMN_2483948	5.53973546360657	5.85346401688265	5.66797791630657
ILMN_2700448	9.7785796300804	10.5709008671091	10.9523692430407
ILMN_3051348	5.58235788980086	5.58677645057077	5.66093527022849
ILMN_1249847	5.26750583524376	5.22907527503558	5.38921033853626
ILMN_2879940	5.7481514246348	5.76143084770667	5.81579203886232
ILMN_2951596	6.11412738884227	6.14269429764836	6.09667123616281
ILMN_1225629	6.38390072751486	6.09648282894335	6.18555379537409
ILMN_2592059	6.39625757931749	6.47400824422343	7.00089839900107
ILMN_2416791	9.1409308879269	8.07862833504682	7.90836820033884
ILMN_1244819	9.38402202474457	8.5162033797331	8.07526573784835
ILMN_2705673	10.0969342869553	9.9116252271588	9.81854415245929
ILMN_2742420	8.12091020061249	8.19029994408575	8.23456167429046
ILMN_2600309	9.44810749292895	9.47434349222968	9.72342010543212
ILMN_1232884	5.65772888483086	5.51709875796832	5.6651244011662
ILMN_2718791	8.30627925483389	8.60914524112049	8.9864004108216
ILMN_2718789	8.48255387484997	8.78456156394828	9.20177678413534
ILMN_2933168	5.84861092313643	5.7436954641828	5.83327341637047
ILMN_2854004	5.42637345600067	5.53324614053587	5.61843346892991
ILMN_2652608	5.59189111075792	5.663113355908	5.56793813190311
ILMN_1260507	6.59368656644305	7.05579433870216	7.26636241345204
ILMN_2742626	6.35722448739975	6.51247100290374	6.99613599655923
ILMN_1216718	6.63773402992966	6.76136019013015	7.0141837990765
ILMN_2934522	5.60862357243221	5.61454299218348	5.83659315244265
ILMN_2934527	5.66035298510173	5.55000875751419	5.61108363543468
ILMN_2950574	5.69991109552635	5.71270728879775	5.55269358406118
ILMN_2660373	5.718306365156	5.82450489622752	5.85112569582222
ILMN_2701631	7.73193716412972	9.7738353795299	6.95461509654563
ILMN_2708477	5.68127486821501	5.62607880733405	5.72233231396193
ILMN_2593736	5.50233770992945	5.62552572483246	5.56317918480878
ILMN_2996983	5.43657330326229	5.58038420496751	5.40980331824699
ILMN_2996988	5.4915719036946	5.56638370136477	5.61461758719686
ILMN_1220865	5.60295505748644	5.60884560522752	5.39793470100655
ILMN_2621463	5.72345589821769	5.66787973381521	5.6264464377671
ILMN_1237186	6.34796984675953	6.68535291820587	7.11512551763857
ILMN_2645845	7.54545928050849	7.77185631418116	7.49017833120969
ILMN_2767539	6.8427379436043	6.14306710456411	6.23556234785711
ILMN_2741746	5.70005235801291	5.73974704211568	5.83493364953189
ILMN_2601689	6.33173811428992	6.21845661529094	6.17063208266695
ILMN_3115149	7.36865428834247	5.64430287518083	5.60764722794191
ILMN_2640995	5.99206367612699	6.10237944653001	5.62707078590536
ILMN_3163543	6.52078151552828	6.87174181534743	6.50263468524954
ILMN_2662527	6.27652873758074	6.16168933175645	6.08839859220283
ILMN_1235010	5.84888946493167	6.15013185460965	6.76889975939063
ILMN_1260571	6.56810098390835	6.46115941316438	7.05885870327462
ILMN_2618634	9.06761855144041	8.93715083877091	9.91934092671555
ILMN_2909238	5.69657144338858	5.76889790730531	5.56635741633077
ILMN_1214394	7.73266853591423	7.69785766672634	7.88627923045184
ILMN_2610865	5.53638638128125	5.62040156552661	5.70674989623502
ILMN_2689307	6.66105274449807	6.82596324030359	6.81957664983446
ILMN_1244992	5.81606077106189	5.75406885219568	5.84556782892824
ILMN_2661588	5.42473323145726	5.38442551728154	5.41511718343711
ILMN_2853212	7.3527544061423	7.20257803388487	7.74199789935231
ILMN_2777019	7.12414440855416	10.0081507948196	11.2880608925727
ILMN_1251096	7.49816601626456	6.55219342280631	6.17052853619214
ILMN_2665535	5.57965072970559	5.57191926105149	5.81377178695205
ILMN_1229547	5.64784242244593	9.1594567125621	9.30450183936727
ILMN_2706567	11.7158955149629	11.9714548197292	12.3361788571319
ILMN_2690603	5.66815203664282	5.58881545833079	5.33066236784559
ILMN_2903540	5.78603651199517	5.58494506805076	5.65680667106646
ILMN_1217329	10.618867849538	11.2068519773379	11.4819628605882
ILMN_2610531	7.87612132785621	6.50935650270063	6.95247607361838
ILMN_2490252	5.55909651690184	5.70856542936913	5.8552833710412
ILMN_2590010	5.73681987460811	6.17807361078673	5.97705357818976
ILMN_2634644	5.77929273140708	5.81629249958321	5.85552225681196
ILMN_2975250	5.76093280203954	5.71428783609999	5.82179770255148
ILMN_2699139	5.8636322415788	5.6668476567685	5.76696850748641
ILMN_3071908	6.00946086750937	5.85199758824155	5.77720287850812
ILMN_3150677	7.93190757436745	7.28274342354054	6.88877043867516
ILMN_2695944	5.53063241639193	5.60903617337056	5.56715478653371
ILMN_2603791	5.65569700362983	5.56753388754101	5.75604902735606
ILMN_2749464	5.60764722794191	5.54549665753084	5.4683732616517
ILMN_2869082	5.52516131073756	5.59599927303088	5.62851387894318
ILMN_2825817	5.91048675608733	5.73491578219454	5.88136337389661
ILMN_1240871	7.0545511400689	6.49694355116098	6.43117670037903
ILMN_2892554	7.8281373306596	6.73573833068653	6.81058448720097
ILMN_1224336	6.85039856326622	10.0195003833541	10.7953524475684
ILMN_1254644	5.77515223261897	5.82226557292847	5.8134144649647
ILMN_2645276	6.86237906464952	7.48452137002997	7.72923642683464
ILMN_2994108	10.1087505135614	11.2108679508518	11.5798850455159
ILMN_1243507	7.94758161531926	8.12425350972635	6.23981922442315
ILMN_2703159	9.52800075133442	9.7090742175335	10.1641032507508
ILMN_2691623	5.56330489457761	5.67440292979805	5.74793282790812
ILMN_2600348	9.78300928973648	7.93829520277991	6.87211790530817
ILMN_2737163	11.333229347112	9.64431483377446	8.60364550661827
ILMN_1247947	7.41344937917606	7.49741437263372	7.41681750919856
ILMN_2710705	9.96765962679583	10.506046361376	10.986369927466
ILMN_2876554	9.30319008106463	9.33288676781608	9.4919596915252
ILMN_2659132	9.27674261499779	9.65248990087908	9.84217924241828
ILMN_1231534	5.64192688267174	5.65711385526038	5.62946911676127
ILMN_2677529	6.20690443356842	5.77970534938977	5.87222242119959
ILMN_3148543	5.7576852190752	5.59577058054011	5.67845892001205
ILMN_2692927	7.47297102584854	6.32155060041414	6.07955753009015
ILMN_2633091	5.60759939443726	5.50020972980493	5.673180343373
ILMN_1248812	9.2087836079802	9.68389823739737	10.0444583287884
ILMN_2683222	8.95533557013739	9.28557337461124	9.90244501139264
ILMN_2883138	9.42173917667733	9.85594527662884	10.3477258116272
ILMN_2792089	6.72066061569182	7.0688907518736	7.32164133074986
ILMN_1234082	9.1503364382603	7.76873526730425	7.23334485152963
ILMN_1223598	9.68177087474508	9.96602726213463	9.50032464688779
ILMN_2988299	8.46744143758439	9.08982817633	9.15499965784658
ILMN_1242533	5.9171530079287	6.01886424998527	5.82468376984235
ILMN_1242900	7.38188206362392	6.46125798512695	6.75465638527993
ILMN_2815383	9.3981630061085	8.44578738812607	8.76699327896423
ILMN_1222560	8.21539531630691	8.66467269359372	8.49686203084471
ILMN_2648098	5.56922534198244	5.69459896054572	5.45568789008022
ILMN_2722732	6.05233502722783	6.66890256589721	7.05811731025694
ILMN_2751527	6.45856278908194	7.50395026277193	7.71843583693752
ILMN_2704048	5.55738456021677	5.64546995117197	5.57506631326353
ILMN_3120014	11.126676083216	10.9381514838682	11.3223644065839
ILMN_3044633	9.30881059752853	9.01569780219794	9.29902114292693
ILMN_2600537	11.1686581214574	11.1714918705309	11.424504348045
ILMN_1223939	5.73674123764318	5.81893115137338	5.6413538303476
ILMN_2635122	7.20606718478371	6.53095966400958	6.79960671751047
ILMN_2630641	12.7811918675058	6.57205967801069	6.66060242204377
ILMN_1225880	12.1474348599941	6.37812217019195	6.46638045095636
ILMN_2809611	12.7503772554701	6.72522854339705	6.87807871359784
ILMN_1236717	5.38722891347568	5.53438184749883	5.58485880328842
ILMN_2694245	11.1221530697276	11.0464642305955	11.1532908705582
ILMN_2757224	8.41591398017194	7.64759105715912	7.80573527506058
ILMN_2871111	6.14371401371514	5.87488924166925	6.06894834657186
ILMN_2852380	8.88736635026745	8.30241288766574	8.52914432941819
ILMN_2599897	7.87766900538832	7.30530907336917	7.27226803564765
ILMN_2701837	8.30826348009288	7.74403413640948	7.89392075052516
ILMN_2779746	9.5838246774663	9.88927939150273	9.53110920737314
ILMN_1260348	7.86073316965463	8.2784544143302	8.03655589898549
ILMN_1217753	10.9037791868521	9.84199496920308	9.59166788655801
ILMN_1251876	8.73029146629948	10.0709165559021	10.3212309995986
ILMN_2684515	5.65538207527485	5.50978735326867	5.75229232582263
ILMN_2747480	8.0397885497825	7.70188769752661	8.12710754527055
ILMN_2744512	6.125748278093	5.82884378684613	6.18438702451041
ILMN_1244768	10.1962221934428	9.22115787376342	9.11855128482867
ILMN_2726705	5.45907024385073	5.67800963118972	5.46537093053626
ILMN_2629486	5.55575798399956	5.48511227677568	5.55263651644346
ILMN_1238000	5.92312532556144	5.83641415035132	5.76157942123348
ILMN_2818294	5.42935049728102	5.56648690862311	5.36711183721941
ILMN_2644515	5.34272611222395	5.45718297890831	5.5688951118434
ILMN_2698728	5.47088583751535	5.46953046700084	5.5295969262704
ILMN_1258982	11.832599705857	12.6491765995221	12.8016759618994
ILMN_1227814	10.5468571704965	11.0483059013662	11.3544273658087
ILMN_2622605	7.29677063030541	8.65768989945384	8.18751934683862
ILMN_2894057	7.26106563784054	7.01724418681605	7.12953409273291
ILMN_2647381	6.98586242483478	6.96110043406822	6.82472670299781
ILMN_2693543	5.6917008133704	6.01607877172636	6.02386477552967
ILMN_2693541	6.08294601222848	6.60213090351859	6.53881402267665
ILMN_3028894	6.16441361155084	5.8490315522689	6.14072624399902
ILMN_3102072	9.2093206250801	9.1503364382603	9.57459087845248
ILMN_1226902	6.38572679387358	6.13157947015049	6.1612873076776
ILMN_2677772	5.58468726035088	5.57016729802933	5.73144503220476
ILMN_1229994	5.45998050339137	5.42866222062534	5.65081270558033
ILMN_2667346	5.55185896299819	5.55840714090134	5.55719674800306
ILMN_2983228	11.6446733352237	11.6832753729081	11.9150797757983
ILMN_1233813	8.71805389601677	8.88039360626671	8.85966667798426
ILMN_2991263	6.07307899111527	6.53571099697163	7.21154440719111
ILMN_2591749	6.23981922442315	6.07140243672994	5.93335805918367
ILMN_2551652	5.8429743914309	5.93580859266243	5.98497108696584
ILMN_3096012	10.0767002658931	8.92000174201096	9.41854311364228
ILMN_3023573	6.1471016510824	6.03764673577456	6.21296892974682
ILMN_2693461	9.01810297564139	9.99158991662283	10.6617098204651
ILMN_2693459	8.85334033256959	9.4885890495076	10.3416359390137
ILMN_2666108	9.77413111008664	9.74038292872407	10.1184964327179
ILMN_2634283	8.0176250266214	7.92251641630682	8.3228750035318
ILMN_1231896	10.6577674166851	9.92691751960932	10.0758534796154
ILMN_2900827	8.51732766709472	7.60388568535945	7.80913700918937
ILMN_2487517	8.1662921535043	7.87740643656291	8.38917141027243
ILMN_2445100	5.74889850155599	5.79672631318479	5.73309651267334
ILMN_2713231	5.64092627696623	6.0605669659173	6.71860045711455
ILMN_1219080	5.62818070883778	5.93627594397825	5.80642373980796
ILMN_2650725	5.5128890761082	5.61830121410141	5.60862357243221
ILMN_3161639	10.6911825558867	11.0504955755572	11.0194065575539
ILMN_2741402	5.46880582936611	5.57250863750569	5.67741408910579
ILMN_2516383	8.36063262049036	7.88201509585145	7.32407430993677
ILMN_2833606	11.8831203027772	11.6871721111337	11.3590672113737
ILMN_2838645	11.2932012858302	11.6917648890423	11.6436405208028
ILMN_1255237	11.3673867198067	11.1088598269681	11.0318468316699
ILMN_2773447	11.8240919883468	11.5480857664348	11.4311831230571
ILMN_2913544	11.1208305610924	10.2366389054715	9.72012646616603
ILMN_2691493	11.9970332512557	10.0299184692634	9.8815384452769
ILMN_2691492	11.7128755952934	9.38281068230743	9.25718344641678
ILMN_1229577	5.55483838564266	5.57929481561565	5.66525565467673
ILMN_1257298	11.7175366302245	12.2372551812248	12.1111954551829
ILMN_2793442	9.83265260380292	8.78776089414491	8.52277204726541
ILMN_1228919	10.3376297063495	9.00985492427353	8.64819277877099
ILMN_1255342	5.67949501900629	5.64133774036931	5.65927582755471
ILMN_2624209	5.6176941156042	5.5066557828794	5.56712993561047
ILMN_2606404	5.55352127172072	5.67997039174757	5.47567291215229
ILMN_2749178	5.68563922864703	5.75785799673303	5.72151548176831
ILMN_1224619	6.13093368329862	6.30205786026232	5.99756655688139
ILMN_1256849	6.16924951511148	6.56042027225815	6.04844640349016
ILMN_1219183	5.92599348640981	5.79504115861968	5.96134920870858
ILMN_2879848	8.84063244057682	8.62119510226588	9.0394328007526
ILMN_2935870	7.13916521780111	6.29583834738554	6.20466888556491
ILMN_3116560	5.55199540080324	5.55919871688463	5.59480499923956
ILMN_2695199	5.64878274735121	5.51010448431735	5.54594675322143
ILMN_3154820	6.17673399116899	5.74486558316702	5.85948111526526
ILMN_1250665	5.82361911112658	5.48309527075866	5.62747649167009
ILMN_2705166	8.58328125765055	11.3484686891925	12.1969347419768
ILMN_2940642	5.41914985072785	5.38222063515705	5.43329087736034
ILMN_1259566	8.84938320622273	5.95904043306683	6.07057652260279
ILMN_2660837	10.0440525318013	6.93852026174975	6.56338971197074
ILMN_1248439	7.64643006486124	6.11670291802482	5.94123255689289
ILMN_2617542	6.76074256475526	5.69982783021431	5.63641387984669
ILMN_2681013	6.03643512427145	5.84786456995089	5.8084252965838
ILMN_3131666	6.09620161298478	5.90559663940179	5.75877832893565
ILMN_3076534	5.93878330883082	5.82634526694584	5.95388066692874
ILMN_2729574	5.89599528152779	5.71602484304331	5.5058929405271
ILMN_1229827	7.04262318122779	6.38321225244764	6.1741016966582
ILMN_2645090	7.52647498209399	8.21119459614905	8.38482935738323
ILMN_2780519	7.25814670811184	8.01046936189681	8.0841741356692
ILMN_1225487	5.51583984386162	5.71165550307517	5.77391837036736
ILMN_1249093	5.60274616855831	5.67764560840623	5.46391252726282
ILMN_2705294	5.38549063054253	5.46454542360891	5.4291250519583
ILMN_2784230	8.38000729699001	10.754787033212	10.9479661027094
ILMN_2671195	6.55571596442714	8.11630704856781	8.25571771906171
ILMN_2999670	6.26729370561464	6.01363302072322	6.01002144891562
ILMN_2646606	5.53748079313024	5.51091435595947	5.60638073263582
ILMN_2544343	13.0885978429585	11.3727522658196	10.0810843726484
ILMN_2727432	5.44129533974067	5.64141905554715	5.60495009939581
ILMN_2737368	5.75968680199799	5.71348870579666	6.03892835123735
ILMN_2703563	5.60664110813574	5.62402522818377	5.63247781765704
ILMN_2714579	8.75732488798211	8.7941855799794	8.59047664490284
ILMN_1232962	7.20286824853268	7.3296322181214	7.19384893471378
ILMN_3123970	10.3879774491858	10.8476031486121	10.5424379884362
ILMN_2668805	6.63548780272164	6.38270310066637	6.21157815070943
ILMN_1248771	5.89948429745276	6.19421118601793	6.15395993121095
ILMN_2668808	6.94231157542386	6.49814468296753	6.35602587025093
ILMN_2970381	6.0368697487415	6.3041751526519	6.32014520520128
ILMN_1232608	5.71916235309948	5.76575988469404	5.60879574198253
ILMN_1218176	8.94052003827603	9.14683966737146	9.4168319323592
ILMN_1252400	10.1658579373272	11.4461881538687	11.5698733255297
ILMN_2719803	12.2476752768217	12.1652879715344	11.0993204116501
ILMN_2758562	5.81488260496992	5.55427091214365	5.63787914712353
ILMN_2834687	5.5790809634573	5.46016174357075	5.48923334980622
ILMN_2625601	5.67398468406518	5.39231902577236	5.54194429655902
ILMN_2759762	5.66135313478306	5.67243665718234	5.98574343958908
ILMN_2745689	5.6906497034393	5.58402504555691	5.66319079581061
ILMN_2769734	8.61633551742898	9.39227333975679	9.42824514337614
ILMN_2892310	7.43911666492313	7.88834792470656	7.75736756171284
ILMN_2598775	7.69455174269138	7.08446117815927	7.34580144367705
ILMN_1240445	9.90670072845536	9.57333046665357	8.36308958147518
ILMN_1227508	7.28692302869614	7.23730908536016	7.3015419215175
ILMN_2720674	8.10975161940825	7.37281080389426	7.93190757436745
ILMN_1215885	5.91426767854295	6.17211189812911	5.79534720873579
ILMN_2676066	10.7630468928765	9.32308832147526	9.28929293803115
ILMN_2789125	10.9537320621435	9.52249345649666	9.53986944776797
ILMN_2611159	7.38078860157339	6.23981922442315	6.02113174483224
ILMN_1257855	5.849534210512	5.6920332153464	5.75226788054396
ILMN_2998807	5.51330629117356	5.5459835000313	5.77249836491688
ILMN_1241057	5.90255600534463	5.93224696244588	5.77876796792469
ILMN_2655721	7.62036207152543	9.40428232860358	9.77448723554043
ILMN_2593196	7.19504536458037	7.92205687897443	8.0827895054554
ILMN_2657822	6.11906873001791	7.2041560448118	7.48452137002997
ILMN_2589790	8.9864004108216	10.1292989036779	9.98070906788973
ILMN_3096144	6.82437751586946	7.60645876138521	7.48114929895935
ILMN_2698046	8.85109353841049	9.95041130439695	10.1751902355343
ILMN_1236059	5.50268946969484	5.62492497281335	5.90606112815633
ILMN_2976191	10.2386973092311	9.76159256251685	9.53660909083298
ILMN_2976188	8.35134696694877	7.78644389511953	7.77707028762151
ILMN_2593254	6.06760788605196	5.78669097031125	5.87183855702193
ILMN_2897230	7.86778982248985	7.82493774415243	8.11241100882027
ILMN_2894751	10.6416068385194	9.86664828532055	10.0369931968915
ILMN_2668197	8.91885787186984	8.48708634027127	8.85040450197194
ILMN_2741249	5.7536464288774	5.59929021716808	5.75841565008043
ILMN_1217723	6.69991572123611	6.65348375131761	6.41640617032369
ILMN_2663211	5.84079143273728	5.59028842542251	5.67734191965037
ILMN_2777319	6.2106667985789	5.8675384632227	5.70221582124466
ILMN_2739544	9.34240318271521	8.37457265268802	6.34556095918721
ILMN_1221952	5.52455801259857	5.45244750739112	5.38617117765523
ILMN_2797726	5.61578067221384	5.61774719795477	5.55690665825995
ILMN_2657297	5.36908429682772	5.46606378697481	5.4807766322277
ILMN_2774410	5.49216874484485	5.40490482472041	5.51972441047878
ILMN_2988931	5.7349951507617	5.569953100849	5.79315978510256
ILMN_2736774	5.47635273831969	5.54995353390847	5.53291130954213
ILMN_1260585	5.59585032873391	5.60580483781747	5.71292487032578
ILMN_1216313	6.05906636931526	7.15186321287137	7.79908989711881
ILMN_2734646	8.35638462087209	9.16271826901425	9.58364412433818
ILMN_2580803	6.08573134648732	7.40793052929529	8.25809345915192
ILMN_2685958	6.62142094796248	7.13001448396652	7.56177569922727
ILMN_1253850	7.72114522658214	8.15354308080681	8.13915430083326
ILMN_2603953	11.8680723383428	11.126676083216	10.6648721192362
ILMN_1214907	5.94950178333264	6.0300229748647	6.35236894290046
ILMN_2591570	9.22853252760068	9.39961752233253	9.38447287714711
ILMN_2617441	6.29899732372704	6.76448062821367	7.45290590094649
ILMN_1236046	6.22326582468329	7.08648940096676	7.18907831471061
ILMN_2517171	6.33691139486563	5.92391296310726	5.75461398756683
ILMN_1255834	7.93090209496547	10.0468134310976	10.3810316807998
ILMN_2649355	7.81439361883785	8.11828738725953	8.37471304986
ILMN_1232972	7.71740567816619	7.75854881168998	7.6799276174287
ILMN_2751865	8.39813841675495	8.12562441315426	8.16688010844398
ILMN_2774950	5.76253140016451	5.63035324118637	5.77863455719136
ILMN_2749235	9.15464041882592	8.90050840365159	9.56748644198248
ILMN_2598239	7.10176631839057	7.25032842438769	7.12778630347826
ILMN_1223819	7.13509086791799	7.20606718478371	7.29535477444534
ILMN_2958410	7.53306959541632	7.52183753256852	7.54362579436837
ILMN_2708895	7.45290590094649	7.4438331597989	7.50290657171377
ILMN_1260072	5.81139344762074	5.7392577475986	5.73815676838273
ILMN_1233272	5.62945911093516	5.57810072069976	5.74569655102533
ILMN_2948212	5.69982783021431	5.74894652236264	5.73690157315329
ILMN_2796568	5.51116818461198	5.4728587953121	5.49262766903128
ILMN_3155190	6.30940753333457	6.37499099306172	6.12009234748349
ILMN_3076180	5.92758029635871	5.70737735548209	5.69219869004225
ILMN_2989871	5.75302076561213	6.27718000971136	6.18820486713088
ILMN_2794051	7.26235767075289	7.04467243064627	6.97563744620137
ILMN_2751494	7.47622991359632	6.63398131943512	5.9862005837795
ILMN_3004142	11.3600145058582	12.1368119385598	12.6964935027686
ILMN_2793844	7.89871706035743	7.74766242186814	7.78773434396411
ILMN_1248132	10.0947704880968	10.3881439641986	9.59620516469133
ILMN_1253304	5.52581717385641	5.71048824820415	5.58083198841278
ILMN_1222000	6.03861352250762	6.03183428151575	6.03946115057834
ILMN_2747202	5.99476811907732	6.19722534433887	6.48242818860558
ILMN_2721799	7.60305929273311	6.38309996177896	6.18254280347324
ILMN_2836023	7.48490262789077	6.45811051079529	6.18343695487648
ILMN_1237761	7.29730882338891	6.36648693438482	6.35156755599014
ILMN_1226798	6.79358943766603	6.2280131211999	6.01753157056626
ILMN_2753792	9.05693805340808	7.44616054338708	6.53615052759269
ILMN_1239462	5.82133138133028	5.9115836552995	5.61105893945607
ILMN_1212636	11.9351918205095	11.14719411105	11.0021584352919
ILMN_2857114	9.38503133574521	8.69290720751324	8.55994309467482
ILMN_2418266	6.72818356362748	7.29366997224537	6.94404357704511
ILMN_3159156	8.76156763164974	8.80609598647066	9.1647890431185
ILMN_2650049	5.83715879443556	5.80799437512411	5.46527786415674
ILMN_1250253	7.46579629263298	7.14901508781208	6.96786065533458
ILMN_2609516	12.4324545565829	12.175979134936	11.9539067485299
ILMN_2628532	8.82638874393039	8.47218027243727	8.35278956350349
ILMN_2734340	6.45234393826399	6.87985440587212	6.80080242306104
ILMN_2421431	8.58628937017457	8.24750777366779	8.16529879722491
ILMN_2735822	5.61640700548798	5.69988232327858	5.90121293278182
ILMN_2730532	6.86411225365983	6.66638630944234	6.95106202727402
ILMN_2730535	6.87868570196575	6.77472733035089	6.76084056891326
ILMN_2612350	9.40115877133982	9.6438352104318	9.34118462041588
ILMN_2913528	6.10428088012002	6.25211555837594	6.15021006227678
ILMN_2700608	5.73723724609917	6.5371440438417	7.32916277342346
ILMN_3107114	5.64780837247211	5.70635059582094	5.65077068519749
ILMN_3162879	5.72750228460983	5.68907183428031	5.65976513787987
ILMN_2822053	8.09216567326435	8.20866486682143	8.14700254329528
ILMN_2776834	8.21874888369924	8.64888638337926	8.87731338084549
ILMN_1255725	7.2250518697928	8.2178725791722	8.16296225109015
ILMN_2821092	10.5486222158862	11.7991163201121	12.0973693792223
ILMN_2704177	9.47643664093077	10.1305945860732	10.2379914578803
ILMN_1230058	7.26675999736015	8.02451195035941	8.09523982113052
ILMN_2645255	10.717756665749	11.0182718248593	11.1615243182561
ILMN_2754479	9.72342010543212	10.2338129817489	10.5321351042875
ILMN_3141830	10.091129447881	10.8239149143288	10.8164333108897
ILMN_2710544	9.47836064626895	10.0765466251259	10.2932125918895
ILMN_3064056	7.35262465482489	8.96146783047061	8.87583984653573
ILMN_2644632	6.49955583105659	6.05503212970153	5.83168743596007
ILMN_1244619	6.19895441727365	5.95899080288496	6.01014725312949
ILMN_2657728	10.7233449558966	11.4424829068908	11.3484686891925
ILMN_1245393	5.72206011831557	6.37631573864631	6.92833320887605
ILMN_2715195	5.66855580901656	5.65356510130743	5.7534850911322
ILMN_2753444	6.69608935880734	7.29921565167418	7.33980013108295
ILMN_2788475	6.69843612573447	7.52215176447067	7.50914263945333
ILMN_1227805	9.36616904727828	8.8040847595268	8.79795630263351
ILMN_3000703	7.05296394517536	7.15337097626397	6.86176186730901
ILMN_2838492	10.7567283793603	10.0001865239021	10.3684780874987
ILMN_2680237	6.21301625348156	5.74419976430359	5.72555858169056
ILMN_1220547	6.10690829098621	6.09319844297839	6.10950543459819
ILMN_2596942	5.7316922051357	5.63635442220172	5.52455801259857
ILMN_1216493	10.9430576129696	10.4489436126273	10.1832251329856
ILMN_2683681	5.63635442220172	5.49691096488569	5.49400868826477
ILMN_3002872	11.8114375809047	11.232550040406	11.005966938124
ILMN_2743139	7.40934086526446	5.95597407310996	5.80440812972328
ILMN_3122427	10.6792408034101	7.73526717393734	7.39232858644719
ILMN_3046836	8.14285944571149	6.02661749819083	5.9668709364164
ILMN_1234619	6.53345505896572	5.71131134598556	5.59170454660727
ILMN_1241789	5.49659645885009	5.61756659245557	5.47454982757774
ILMN_2609948	11.56850323903	12.0650348214374	12.0703703190424
ILMN_2441176	7.29982313178933	7.57478650445572	7.64016972609943
ILMN_2636718	6.78516384578898	6.57967933780551	6.3325925372883
ILMN_1229259	6.32429079641705	6.4836246410928	6.35270062401905
ILMN_2804702	7.25383488153587	7.24273555341734	7.11536588978137
ILMN_2841334	8.87641605670333	9.2438987992712	9.70120005385979
ILMN_2731940	13.4059464152177	13.5780204272747	13.5769029463375
ILMN_1222489	5.61228162053814	5.55253364559209	5.58042933127517
