liver_hcc4.4_cells_myc_on	liver_hcc4.4_cells_myc_off_24hr	liver_hcc4.4_cells_myc_off_48hr	liver_hcc4.4_cells_myc_off_72hr	liver_ec4_cells_myc_on	liver_ec4_cells_myc_off_24hr	liver_ec4_cells_myc_off_48hr	liver_ec4_cells_myc_off_72hr
ILMN_2609897	5.55526587696578	5.60808926761336	5.71603019501011	5.53878940286162	7.51524833417158	8.36058139537859	9.59048022384188	9.19944822511897
ILMN_1228060	6.68373581913512	6.33740097658058	6.25405289784874	6.13741939824124	6.48448979763056	6.43001771221723	6.3718872866386	6.74639941320833
ILMN_2740965	5.74150915427779	5.79005976592905	5.67542151380728	5.770621577646	5.60189180632128	5.69063736629161	5.75329742416853	5.73040485354428
ILMN_2846148	6.07354314219844	5.97537691636953	6.20686052215334	5.98649128816989	6.21218300728224	6.25502361128388	6.10862484081561	6.35852059427093
ILMN_2758029	5.47937645496815	5.59923145408942	5.64898072762482	5.36265814746812	5.62727413950665	5.72175676417697	5.88563113032734	5.63291084971031
ILMN_2673213	6.50379972553248	6.19960163141788	6.40511003417195	6.18994547833685	6.22051613295494	6.51763941204412	6.69210563030178	6.66871759357337
ILMN_2791811	9.6531400904421	9.74212683475343	9.46022362828589	9.23635499731836	9.47128299186517	9.80943978780852	9.60129454617765	9.58542282639017
ILMN_1252629	7.00933891351424	7.38392348771773	7.26025494135436	7.00695029306433	7.53735470256786	7.66226933194162	7.67220609224245	7.68067273280491
ILMN_2706495	7.28488943924186	7.57641339128803	7.3787488377835	7.54871143886149	7.76663110277954	8.08444899773246	7.77257273466885	7.79313393033087
ILMN_2593225	5.69001770791152	5.68460532546512	5.74617001506301	5.73475923318109	5.65248588542957	5.91799867278878	5.77814919676095	5.92527477470697
ILMN_2766187	5.4994569446538	5.57467378625087	5.50329454562079	5.44422017193662	5.5545308741242	5.48777263950288	5.44090952099125	5.34479716844928
ILMN_3154269	5.77885682857032	5.77557986286402	5.95334134755303	5.87762512454757	5.64970278688957	5.47500955141299	5.86293274663191	5.5999802903219
ILMN_2845080	12.1428452123042	12.910781185077	13.1549861566268	13.2486158660659	13.8223819926345	14.6868198839874	14.3708972340748	14.5956164056922
ILMN_2776600	11.4685375626197	12.3178991303729	12.6129117671292	12.6370028026569	13.3644759103997	14.3177076979642	14.0663027148864	14.1853724811913
ILMN_2635197	5.55056257031988	5.61195140356643	5.54510622323751	5.55860587913879	5.59236890310182	5.32366423499826	5.55262218514982	6.08490663650789
ILMN_1221048	11.9893041068109	10.0071253885515	9.27973740612995	9.8123128426736	12.4484108234314	11.951058183132	12.0535772955644	11.109493850124
ILMN_2713055	6.8235570550155	7.67451096789267	6.88452409636182	6.78402273168129	10.6658116660317	11.9386666359976	11.2550922471072	12.1598459175668
ILMN_2868827	6.37456758857188	6.84363567085896	6.7184718449252	6.74371476004634	6.7408694757021	6.83569678831398	6.4646115226595	6.76594571667829
ILMN_1251874	6.01204751306221	6.02905681914608	6.29433316905556	6.40927284247216	6.02919403552279	5.99964669370081	6.24227030201244	5.89085433870679
ILMN_2791746	9.62036555417729	9.94227559417302	10.0970745647611	9.98458965296498	8.47859526222695	8.55726437189762	8.45882941370396	8.44568118809271
ILMN_2867382	5.80758686172437	5.50559979758075	5.719645710738	5.7669763893664	6.45060391861097	6.52721702384729	6.77621432501419	6.69210563030178
ILMN_1228690	5.45082788113418	5.36758087549698	5.48087589201141	5.31891964620394	5.56973137934633	5.50724389326985	5.70010688884809	5.76461271153838
ILMN_2761689	6.61883452168318	6.48259820124407	6.55360045892493	6.46069236014253	6.32625439803917	6.56985874049441	6.79970429677214	6.47141536364707
ILMN_1214811	8.20396068175209	8.10463373947766	8.32864446886462	8.50366178606184	8.45739329481569	8.54850415311185	8.78018101754074	8.74042710443974
ILMN_2941992	6.51254654997871	6.62494805002288	6.69416881822396	6.79557926861401	7.41753873677855	7.08608671863511	6.79848544224122	7.0773519661547
ILMN_2592313	11.363459944287	11.4599832825247	11.3300034935705	11.0026488183931	11.5030243701228	11.7243734243947	11.3335903998555	11.3067236986444
ILMN_1220748	5.46688826270569	5.56927947833165	5.46929552887344	5.67101792194554	5.55242299232356	5.71750006766373	5.39569893815957	5.56373861597105
ILMN_2972829	9.56271864012454	9.55739252241906	9.13028176967442	9.16411765842456	9.5797947998495	9.14000615170806	9.73504381856547	9.54922687524716
ILMN_2617478	10.0884839357508	9.46668502895837	9.54559014089496	9.4345901531196	8.69533809920708	8.11628547241508	8.49611062302986	8.03947257900141
ILMN_2796429	9.18771795909694	8.68694871726439	8.77388674124795	8.55625801625521	7.90591682359954	7.6621481639217	8.14924786826628	7.26095915726129
ILMN_2713872	9.94980913282064	10.2470426126001	10.3907332384521	10.3047120929263	10.1292290436834	10.4979247929729	10.0801141755652	10.4570736580081
ILMN_2641238	13.262456465071	13.196173445797	13.3788184288448	13.4389453191558	13.3348380545321	13.1262724989311	13.3430967937147	13.196173445797
ILMN_2771944	11.4272305311629	11.1681728542559	11.4550586166575	11.5444828505363	11.8868493250892	11.7935023678945	12.0205550259047	11.4136964131054
ILMN_2768119	6.07912307804171	5.83758476204437	5.86248809056077	5.74711921929316	5.77805330350935	5.83029836653094	5.61887795355484	5.51328054780031
ILMN_2962606	13.2939863792801	13.1262724989311	12.8530865784279	12.8562970547638	12.8844971876656	12.6228183050094	12.5817217814184	12.7724028321536
ILMN_2793488	11.7183085880527	11.3021470899884	11.3240952287155	11.4448930421811	11.7722441490529	11.5682757281064	11.7339471673901	11.6226003923943
ILMN_2630328	11.449392750292	11.1379195642099	11.040858791702	11.1991929770086	11.6132773641638	11.343280392674	11.4811147457334	11.2580412685517
ILMN_1234190	5.33443750404975	5.34040662438465	5.33654753042873	5.30886808817567	5.33787942348524	5.368991352536	5.46211143437105	5.2742517357047
ILMN_1239724	12.1522788997346	12.1340284492648	11.9877384066176	11.8842013859638	11.736198271575	11.7073687852488	11.7990550188364	11.4884351106911
ILMN_2757870	8.85940421579653	9.21064912489343	9.70931525863226	9.98912976266031	9.66583850758035	8.3954783865924	8.38303564925336	8.37662487259697
ILMN_2914843	10.0638871822029	10.0492033095381	10.4624047519097	10.4894094670119	10.2670415074859	8.59540477430583	8.96132676344003	8.74568965833211
ILMN_2765890	12.0791760363871	11.8048166527646	11.9750040150224	12.1790276575014	11.7339471673901	11.594048706445	11.3898128745823	11.8409026004127
ILMN_2949632	11.2696933722034	11.1652513007362	11.4034448870124	11.5989807037428	11.3160914936631	11.1884487571736	10.9596233741253	11.1069294561958
ILMN_2708599	11.7710082673818	11.3227548011957	11.5616244114415	11.8183192371283	12.7724028321536	12.2362829151783	12.3593409310025	12.0888635841144
ILMN_2671124	13.0475809672786	12.827281515437	12.9817613405874	13.2514761417179	13.1170807173056	12.9655812786793	13.0600833021088	12.8844971876656
ILMN_2613469	8.53759067655968	8.3177739771797	8.17958687287091	8.23979451482854	8.35136237261538	8.37311854307988	8.34117142270812	8.44711417768027
ILMN_2895862	11.5334337082243	11.6463726800505	11.5632853055893	11.6805723185254	11.7774221813781	11.8099579471612	11.6698609987994	11.6982317203508
ILMN_1233153	11.2940061660319	10.9245069004158	11.0376844735822	11.0820869036461	11.9386666359976	11.7722441490529	11.8439909080627	11.4811147457334
ILMN_1221340	11.3842568732793	10.9933196655266	11.408638894492	11.3741090656923	12.1637961628141	12.1161969223244	12.1731749551271	11.6619215809074
ILMN_1240550	11.7875494414568	11.4630652202452	11.6917069388869	11.7229371224738	12.3884956034508	12.3412989275327	12.3757369477963	12.0008714383905
ILMN_2836147	9.96069519336927	9.67497059696765	9.76012095917798	9.63383801446786	10.6683473073784	10.4798585594295	10.3731564801	10.9985206202318
ILMN_1226683	5.97902289957722	5.96667000060049	5.8517870443758	5.8308651190993	6.14200591189763	6.15804757137624	5.85943135588319	5.7815590211922
ILMN_2693940	5.85327620926698	5.79234313593189	5.83461104623711	5.68592312353516	6.0519137176722	5.63343331743287	5.89427856136711	5.48477654203136
ILMN_1242466	7.32026679963221	7.68426208897098	7.40091635685148	6.86452637623208	6.00907169660583	6.16570642062754	5.82967951700267	5.82991214375469
ILMN_2707503	10.4056367725543	9.86493164113699	10.1907054393661	10.0867990554807	10.323630569053	10.1190924050528	9.99113134085525	10.0892212968638
ILMN_2918018	12.6153764649922	12.1281435867443	12.3808712968359	12.4743838192452	12.8495280815484	12.4945869287621	12.6129117671292	12.5817217814184
ILMN_2764737	7.60689993802242	7.27749175776579	7.40471082462079	7.59759988831349	8.24211317700034	7.80227336444002	8.05665579948699	8.14902197033467
ILMN_2686571	10.4343015255049	10.3135973207476	10.4952863041289	10.5733328653588	10.7374130913063	10.415462126613	10.9255444262743	10.4198883045711
ILMN_2999654	9.58039032166241	9.39618641388207	9.52412586412884	9.64257746306519	10.532954407552	10.3391552046593	10.3851592119832	10.2605880696188
ILMN_2632349	10.5631624214072	10.6102472020808	10.9885773858883	11.3618654566194	11.1652513007362	10.9925845210236	11.6338493299691	11.3879753631404
ILMN_2728516	5.80993420188306	5.41592497681463	5.6485598867031	6.05500447298354	5.80412659949375	5.699834630395	5.76586150365129	5.4466063139449
ILMN_1251877	9.79036798644458	9.31337788944298	9.77301679915766	9.9633140625025	10.0271458076547	9.94035216027282	10.2509054835531	9.97166295932595
ILMN_1220632	9.64155201230744	9.19165832072427	9.59215367967863	10.0974939830811	10.2681727997414	10.0286716723357	10.4664899849036	10.0653708435742
ILMN_2631558	6.40496092345209	6.15560924828718	6.03876190251806	6.05958890053077	5.98602591868646	5.88442850182063	6.19033897074829	5.9853195128363
ILMN_2496534	11.8334512826067	11.3605330718437	11.8856069646527	11.9208434409153	12.0914794780997	11.8454629511532	12.584833435498	11.6795075896216
ILMN_2440046	11.9877384066176	11.721489990319	12.2488924601335	12.4799597688803	12.5788875444258	12.2687457512352	12.7132501011992	12.0074018247606
ILMN_2915861	7.55928578387569	7.17315592322753	7.49514949241845	7.55116424092517	8.03466452024055	7.72449637355287	7.74605565931886	7.81353767580345
ILMN_1239384	9.9633140625025	9.96879278953924	9.89217258999359	9.72538935105731	10.0849747995887	10.6762981555949	10.4606206090959	10.2796623743836
ILMN_3003308	11.2269404620435	11.4237405180855	11.4157801850788	11.0755428258875	11.4287994970078	11.9068332999412	11.4884351106911	11.6338493299691
ILMN_2694080	10.5879528039069	10.7298804987355	10.5691441700512	10.1914113606843	10.8025629126915	11.1327626199772	10.6074119254395	10.6279326907519
ILMN_1214057	6.92138024223268	6.7051351506996	6.76899372755107	6.72186648471509	7.23896821188063	7.44751070079394	6.73508768547641	7.04830485679076
ILMN_2888116	8.14333984319522	8.12469207178848	8.04200766958684	8.08117675790596	8.75514116208941	8.74665337747437	8.75793489680021	8.44818126136882
ILMN_1216211	7.42349329418459	7.03494363741858	6.60153132200656	6.69347564937431	7.09553456019686	7.24047736279019	7.27369980481236	7.64313375972151
ILMN_2896805	10.3442497131908	10.0036813743208	9.99359288663243	10.152255145049	10.5855791069751	10.389737265645	10.7654338420294	10.4423479503148
ILMN_2686644	11.862222145271	11.6828519744777	11.684733117502	12.0711209642284	12.1950070655318	11.9818535895717	11.91012589077	12.1731749551271
ILMN_2933914	9.40137029058133	8.85812525741867	8.78438018413657	8.97440731177789	9.97377871737699	9.68483988158195	9.8029147072083	9.46829155859725
ILMN_2771815	10.1799722065423	9.41305703134716	9.5669192053993	9.31441642124526	10.650368873779	10.218099568014	10.2853457179801	10.4469807819236
ILMN_2682947	6.51450588869793	6.46315222847887	6.29875065737087	6.30261121189694	6.94158451772778	6.85484929780543	6.87671406049339	6.72754236107859
ILMN_2682945	7.38905672787048	7.08592080010799	7.07141422722577	7.07893786942002	7.69801926724333	7.4751075870536	7.59415064883522	7.30513138684253
ILMN_1228630	12.9969251870558	12.9655812786793	12.8055677810802	12.7523741387291	13.0152983078472	12.8844971876656	12.6975560268512	12.8711896790356
ILMN_2672798	8.07790355319355	8.05361348998509	8.09376608005161	7.97003425751476	8.70020933672321	8.52203990405843	8.80164369886622	8.270898620657
ILMN_1241910	6.53834475798605	6.15235563151103	6.147826981676	6.16506174417782	6.12096738805916	6.14178311674921	6.74164079034688	6.5770716223782
ILMN_1254132	6.09954251506508	5.9072817533817	5.97656337879834	5.74008103028024	5.90802170589314	5.94520599156845	6.05112626572925	5.8397664869125
ILMN_1220284	9.46411065551036	9.03711675805794	9.51056522742013	9.75267873091409	9.89979285686831	9.31291488249821	9.91756929896856	9.38180488902813
ILMN_1253915	6.42898048195282	6.41369987159744	6.20272174476771	6.10986104847496	6.38720996852636	6.30765870958796	6.17467937995506	6.05921027177623
ILMN_2630438	11.410113693793	10.9670911349658	11.1540532938097	11.3571696315174	11.3492358155576	10.7420530675374	11.1350552764349	11.1591774088953
ILMN_2546047	5.9853195128363	6.1894995206242	6.13511148897992	6.10763342203053	6.2338484048758	6.15560924828718	5.83688854779086	6.5375844064213
ILMN_2678019	8.3353953795518	8.17093334578477	7.99637250360774	8.18171903395796	8.82810073379979	8.65766769136889	8.36372351591252	8.68000623536873
ILMN_2593662	6.88791748060039	6.46160375926887	6.69671520635738	6.80803554930487	7.04096460193996	7.06310556941429	6.92458316811149	6.83551623805255
ILMN_2594811	6.67770496800144	6.4039348826913	6.7446425920655	6.70713572139467	7.14740096039339	6.57482948564783	6.82300744500454	6.6115939038772
ILMN_2986309	10.9885773858883	11.3898128745823	11.3531477216673	11.2303136597992	10.0500639508767	10.6426020781052	10.0844187178531	10.3822731712729
ILMN_2671204	9.95830638503568	10.4012055264028	10.4798585594295	10.4476941236732	9.24838000499491	9.75267873091409	9.35311326700639	9.61041412858125
ILMN_2731057	8.76151736694164	9.12141789636977	9.25028035449327	9.04130996760172	8.69623178146133	9.2215508721903	8.36248013512747	8.79845560005567
ILMN_2729718	8.30066749339388	8.10587047695287	8.60552882627611	9.04310645871376	9.53400879270886	9.41333021024325	9.67274197966716	9.62992582129025
ILMN_2947187	10.4889705265572	10.6092252647686	10.6318692422512	10.5691441700512	11.4420216955113	11.3053977374124	11.1249208907416	11.0468488636321
ILMN_1230087	5.82037974478147	5.82248880770113	6.04096021972531	5.79255339310899	6.0103370392915	6.04187094124335	6.24238049729233	5.89307526334047
ILMN_3094023	5.9155065597757	6.05773493808518	6.60404197784396	6.88391201690576	5.66784597612844	5.93239988349201	6.23758845419962	6.15493207745864
ILMN_1233929	10.8497605505077	10.5384615339402	10.4542498061718	10.6066688112896	10.8497605505077	10.5015678981544	10.1215753633072	10.739368940025
ILMN_1224609	9.19165832072427	8.47381384624236	8.34546313078418	8.28157127853978	8.86081567710285	7.90479980342773	8.11882488698322	8.19378800318769
ILMN_3153450	9.62345542979764	8.69656886147012	8.76870803389597	8.81607041382299	9.22170845841466	8.24910527307198	8.89370435972211	8.63888064623742
ILMN_3074516	10.9528200400591	10.2163939310431	10.1745997444945	10.3150533038815	10.8234861659235	9.55802004188748	9.85192686916289	9.79832703830624
ILMN_2695599	8.85427501913383	8.34982845332768	8.51279600697453	8.58693598005822	8.90913817082736	8.01260715100301	8.28066517351419	8.14370041895328
ILMN_1238688	6.21864527919185	6.28965356377553	6.2679294237072	6.26237271362958	6.30832319226464	6.30521077266569	6.35761010711115	6.24016668884943
ILMN_2692441	7.81438763685259	6.71076053529646	6.17726474520186	5.94682769147998	8.74328803964801	8.63509180397183	7.79341416159274	8.30943951860386
ILMN_2591908	6.672515419199	6.08186665008365	6.08840105697356	6.03601273621704	6.11994298263363	5.95799385648744	6.04895600736429	6.34611335744245
ILMN_2665666	6.64592346050115	7.19718339031034	7.20483190614988	6.98827851662773	5.93032123150999	6.03766530226332	5.82016948272858	5.92559158601109
ILMN_2722513	6.01878662573959	5.8874869486456	5.81476410107236	5.90474533692653	5.65573585211469	5.692017901699	5.89829168485072	5.83749179309808
ILMN_2769521	5.92120199404026	5.99613276627222	6.12338074517092	6.15845909984953	6.2048724159818	6.02643104068373	5.90754879527771	6.05385517009773
ILMN_1240345	6.47941530088912	6.15915013691015	6.14449280771417	6.00464399738925	6.49871541952654	6.56911273288152	5.92028796990038	5.60314502020832
ILMN_1224384	6.51391290424834	6.56082485262665	6.30911482760545	6.43537656708354	6.58933403706785	6.21346452024594	6.24574392792012	6.39530879181923
ILMN_2438463	5.73005481220309	5.53990350714505	5.42625674436728	5.34479716844928	5.45477580814317	5.48070595897627	5.52204841039827	5.61200479595756
ILMN_2473391	6.70984505130021	6.69883828782326	6.60852032367368	6.70113828503746	6.99569635675933	6.55552881038764	6.97879667507423	6.83461553347695
ILMN_1243690	9.63108088040932	9.14997985595434	9.33242078682641	9.37337431990551	10.0296440255241	9.59121315782561	9.97899725381463	9.74760932081848
ILMN_1224003	12.7066809297557	12.2709700812536	12.1747915936152	12.3261477534647	12.6797127593042	12.2832860080984	12.4191551505963	12.3907957997309
ILMN_3140788	11.3879753631404	10.7468446210211	10.9453777174367	10.91506782134	11.4174493370786	10.7724003576973	11.4046749189714	11.1228237087678
ILMN_3064941	6.74404681600455	6.47187031046454	6.70945431524599	6.8208745918171	7.03739677408353	6.64031679800134	7.0995233692634	6.96957632578973
ILMN_1227001	11.6559762418571	11.2384052618242	11.0951105818091	11.2384052618242	11.71034809433	11.2580412685517	11.4063263987934	11.591506860657
ILMN_1239205	5.61662713313083	5.61251229374073	5.45229309825843	5.47765899427856	5.53943805416199	5.52823877465798	5.59179945204345	5.35323484044648
ILMN_2618794	8.05017121430311	7.47818291879172	7.47266362981864	7.40509975630518	8.5793280542816	8.07345360970292	7.88817846326154	8.12487859257676
ILMN_2618795	8.02526499652862	7.50612536053219	7.2651627123669	7.41247913304723	8.59937475231964	8.16009680331434	7.87232966937501	8.03002481468423
ILMN_1227209	8.46927560296006	7.56299553961019	7.37001711709408	7.44653229262087	8.66380517349311	8.25393539099966	8.30716294786255	7.8757052790623
ILMN_1228040	7.91547242469103	6.88616409061944	7.27842459997583	7.45360019352892	7.79363768971495	7.07893786942002	7.41710861805593	7.16846766962281
ILMN_2460224	8.92570122384505	9.51056522742013	9.85468587313068	9.38571914836054	6.90518826347269	6.81255474796552	6.74936672564998	7.04950457539426
ILMN_1226854	5.8648495080032	5.7575480220763	5.76935051710988	5.89153769514728	6.05564390464251	6.09237710190568	5.94268840998525	5.97348367952564
ILMN_1254670	6.08383712451728	5.85147562167546	5.85035241764797	6.15139488902573	5.94875241478147	5.98408570333607	6.05969558656077	5.84566811870347
ILMN_2745130	5.42377492308431	5.76494372368483	5.64603366442961	5.76703166066799	5.57034945701988	5.70196348807771	5.72630267459917	5.70888395872856
ILMN_1236683	9.9225297524499	10.1929377214557	9.90423729901929	9.87685383023851	9.81794302826426	9.96168116543618	9.51452667897868	10.4779122907041
ILMN_1234845	6.24566728544189	6.05043645037107	5.91254565252127	6.1039004564724	6.13431570080342	6.48333450984576	5.77168535900132	5.55501917872297
ILMN_2594450	7.24309065709563	7.51452588997919	7.24830368035049	6.91256080135491	5.53577358423324	5.47970998650017	5.5789436553718	6.13232137707775
ILMN_1256502	6.37004234306489	6.68320646176268	6.56764514968515	6.24488061510934	5.60354004031327	5.54332512553712	5.45448186576747	5.64106758017635
ILMN_2517228	5.69586558176696	5.58251622448523	5.59322243433321	5.54176110899641	5.76168967798681	5.72120041311844	5.49094467393296	5.40420413040408
ILMN_2618396	9.38509550902553	8.82865323832458	8.27505204951245	8.38935514130939	10.4654048067727	10.4649347048407	10.1226523052592	10.2752853039437
ILMN_1248316	5.81417733294298	5.88492482848617	5.70492693573255	5.98905161855706	5.97122911562831	6.10657767483328	6.60085041938185	6.3321322846217
ILMN_2981783	5.85184721628358	5.78188079299387	6.02296959651921	5.77237383125912	6.24582056632697	6.6027705619327	7.25931533406736	6.87630577580913
ILMN_1225141	5.50834196778934	5.77054645755066	5.39519423203129	5.40672117888415	5.8065621881192	6.11784236393807	7.00093336403005	6.69092789556506
ILMN_1223571	5.50995274765517	5.39032805239478	5.59172649731634	5.54889309763518	5.65643469573836	5.58788137913302	5.45279716301179	5.57264486685774
ILMN_2770866	5.91264333874701	5.74592892838692	5.68528282703207	5.63923122248675	5.70850179092829	5.7848077950246	5.61131172118629	5.64652098179091
ILMN_2786442	6.19066579509672	6.01274676473287	5.86046784150784	5.98028329718827	5.92368301913265	5.9267657357201	5.81922477655698	5.77880624568014
ILMN_2616028	5.56313440568586	5.59776274066998	5.7194403668476	5.69798570955672	5.66216600590609	5.70498076406572	5.8046035474489	5.56303591723923
ILMN_2639527	7.47186722229231	7.09016602339244	7.0970765076321	7.12815418181096	8.73214558575833	8.17319109729242	8.28585576417725	8.23162818654176
ILMN_2674720	8.8373625474793	8.56974868358163	8.74391407850647	9.04096651915468	9.0531437234047	8.83670825706387	9.32721387972448	9.09468347718513
ILMN_2616452	6.30417944303365	6.24101267944638	6.43949188872173	6.58479308681776	5.8188131499642	5.78668587415941	5.86391129435729	5.83360422449926
ILMN_2843394	5.69166745730677	5.90277156747924	5.7493151651871	5.80425369345882	5.77222624429661	5.73482553916322	5.79405361993827	5.59651151208617
ILMN_2724942	5.6991986054313	5.54160927162655	5.43268937762253	5.52870984657357	5.56343288149874	5.59228532391442	5.53232888302708	5.57054326826208
ILMN_2645935	5.95826055097827	6.01338286472922	6.01938326000958	6.2306555381839	6.03169795003991	6.04006670944547	6.02712410381171	5.96693524034642
ILMN_2476885	8.42634134341965	8.08444899773246	8.16009680331434	7.61898870166195	7.84708170409188	7.77962957371646	7.81196915084709	7.91980947196105
ILMN_1239239	7.4764716101632	7.60337153289786	7.30667043298754	7.59833421703413	9.67497059696765	10.4485852083593	11.0044704930617	10.677331722076
ILMN_1233864	7.61137196168055	7.61398325318369	7.48981926677554	7.81737407373447	9.59989355344858	10.3442497131908	10.9925845210236	10.3685657995785
ILMN_1224866	7.14299346786127	7.44869264866296	6.95128529787394	7.2340070195301	9.03359090467468	9.60042770970123	10.2586316897417	9.74182329734217
ILMN_2619136	5.92003268749948	5.9550413774193	5.84772440306586	5.90138427446754	5.81861876363537	5.72717240702352	5.61182967775142	5.6764844902265
ILMN_2850309	5.73192510718424	5.94268840998525	5.98841739423646	6.03694100462484	5.51240673802832	5.43042085384366	5.40593625850373	5.74660081306799
ILMN_2635728	6.05307203660719	5.78951809312305	5.97738608935358	5.69470339612174	5.69248853894454	5.70237354025575	5.69803430889299	5.70696471851809
ILMN_2650356	5.9227886399809	5.90743480976771	5.82830144035466	5.79587296711734	5.73824794065248	5.38808149461195	5.60464536588949	6.04133994400209
ILMN_2615901	10.3274362975428	10.5650413696184	10.4114360443077	10.6038121170988	10.1553123688949	10.2351619007766	10.0450657349619	10.0647763396853
ILMN_1230007	5.86968017103565	6.07507912388178	6.18733032125365	6.13377524062154	6.19727897096913	6.70453465772223	6.60722623249536	6.6034209781221
ILMN_1250588	6.44774047416166	6.8299249677314	6.81293140200112	6.60533590812416	5.78934019675444	5.80941955720186	5.78782683223444	5.52403639925272
ILMN_2763748	6.28377327372295	6.28635470733963	6.5375844064213	6.57164791634631	7.04720190826305	7.17377318786663	7.39349868232856	7.26918840740594
ILMN_2918838	8.10463373947766	8.29427077249313	8.20773499944342	8.5997533188905	7.3334477739696	7.20183194861285	7.39208972950073	7.58605068628635
ILMN_2638114	5.54624726215852	5.49284909367101	5.53782661196078	5.55159914707408	5.70110739963453	5.43111871386483	5.33061423884894	5.56343288149874
ILMN_1223414	8.24725940045317	8.47354082452558	8.61976636854491	8.85940421579653	9.72376613531099	10.5009669525096	10.5742305611019	10.2258325296175
ILMN_2647282	8.40012972302862	8.38450009289637	8.69313678267601	8.78150270538695	8.32825529558593	8.36790847036231	8.35492042622542	7.91160912482121
ILMN_2725835	8.42038113064568	8.72713994620622	8.56929740516887	8.46639724561375	8.04584639791421	8.19421740474693	7.86231112593336	8.37456249183618
ILMN_1243291	8.17812314741089	8.19023742184698	8.38814572255201	8.58179622984418	7.96953186284802	8.02847715756482	8.11507441605342	7.74806216234059
ILMN_2611331	12.2733982352549	12.3063322049967	12.4596972964868	12.6153764649922	11.9532429550429	11.9183525960676	11.9855457913188	11.5126151719879
ILMN_2655260	7.08742677342347	6.45247258856275	6.80306527642402	7.12002865194708	8.51047451212695	8.51155960627932	8.61955212667676	8.47591856832746
ILMN_1226848	5.88301969031361	5.95149894656004	5.875016408251	5.86136127119404	6.09129740465616	6.19367992141018	5.8872545267822	5.6213098124605
ILMN_2805624	6.30687103536046	6.48874810334001	6.27137863477954	6.08895682149394	6.66935323472779	7.13164594138352	6.92869853433847	7.29472274474439
ILMN_2701543	7.03309684400882	7.54065734950986	7.33955776075013	7.12621544797558	7.82448958953886	8.2570290691352	8.03543696304798	8.42154390341377
ILMN_2734712	10.0580624009045	9.72948239368047	10.0385507773673	10.0689079165789	10.1986008134113	9.76946162796095	9.40946251219146	9.05847384879773
ILMN_1236185	6.96946120855875	6.62395194081536	6.71509765827436	6.50409871140452	6.80136092258424	6.36679070803145	6.28143843033514	6.44501830253676
ILMN_2611874	11.2303136597992	11.1199646726971	11.5168049637429	11.4420216955113	11.1406935932299	11.246111508656	11.7710082673818	11.2124705465558
ILMN_1245615	6.58367306073518	6.55925327540081	6.62590452498368	6.73070151027127	7.04009858209842	6.84211646013321	6.77235677357793	6.61049477703917
ILMN_2945551	5.3944870465826	5.7220672130892	5.91603012213758	6.16236569740266	5.92159024331287	5.82847015414122	6.11874559506116	5.98563021237338
ILMN_1222917	9.12710980288153	9.26220624461741	8.90809616978109	8.90270812453639	8.2451659551078	8.22530035942097	8.07606266111222	8.65378376339331
ILMN_1245874	7.44363980125654	7.67971961977975	7.93352196188154	8.28648868616455	8.20344454651677	8.18040934483779	7.60938644541379	8.22273604695358
ILMN_2743723	7.55546283706682	7.7175845811239	7.97248753493821	8.25655563678651	8.05094764123783	8.28239665463868	7.89726674967787	8.44426955418682
ILMN_3001598	11.3571696315174	11.4444097366186	11.7150928521225	11.8712546657172	11.5547361472547	11.5671076011119	11.5084548366982	11.6725618036835
ILMN_2783403	8.59498173901092	8.77676085052434	8.94316793191671	8.5480666554567	8.14285451162133	8.1834849016493	8.67761773339211	8.5854028499855
ILMN_2759945	6.08018404142772	6.1012711907467	6.30544956515979	5.98707959116786	5.85026902046775	6.05590192914951	6.47285004469897	6.07548091441507
ILMN_2759944	6.13137472156559	6.13416014153593	5.96504953498662	6.21411365571009	6.25315182248793	6.09284739901693	6.48073780275266	5.5919344328666
ILMN_2651197	6.30250104444267	6.59212704844821	6.38240353134231	6.30982151343305	6.25181112774463	6.20568823789914	6.70699544425938	6.20784969407741
ILMN_2759943	6.07669127947205	6.03500837883681	6.2740729009677	6.04133994400209	6.15193203614665	6.00840506252813	6.26233799183357	5.68552588865129
ILMN_2553305	6.78618191958062	6.63962482375922	6.72036977670276	6.81385156095892	8.74273708587437	8.92412553857146	7.83413656827196	8.45222218972812
ILMN_2621021	6.87003989167297	7.0205979004466	6.99903670771267	7.17856364719214	7.21454255121529	7.15335138308106	7.10387801224983	7.47290859767506
ILMN_2510920	7.13811932984468	7.52241930475847	7.66710018502139	7.41710861805593	7.43384933736415	7.71652231956072	7.60202124229238	8.08260992476547
ILMN_1234728	5.45094163245224	5.55003630437301	5.68381405442038	5.52783900281118	5.57344046212591	5.38087366232183	5.63393257164957	5.56958644466713
ILMN_2821460	5.70282280810466	5.91311745557149	5.74543964220663	5.59132228148039	5.62412254074168	5.52738485048268	5.40498982323717	5.47598677190671
ILMN_1250948	6.30521077266569	6.283004915134	6.71039279609061	6.80664107838072	6.28669370812996	6.23714715972168	6.87139071813061	6.37113853804981
ILMN_1222733	8.28923898166356	8.66849909149389	8.61009214039888	8.60406071067096	8.24974249418719	8.49431094680457	8.84168589065057	8.57969697562309
ILMN_1220975	5.49610306119095	5.58756530549776	5.59421982275947	5.49714152890999	5.63908203149821	5.8996685114016	6.53514266979435	5.88472721564035
