,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Arid1a,14387.6558321128,-1.09355811359859,0.254156784149256,-4.30268250933367,1.68742569296408e-05,5.25955616674544e-05
Mdn1,3273.8820309678,1.11640116694654,0.259514207718657,4.30185013423604,1.69377861433017e-05,5.2784773258657e-05
Mcur1,619.059058788559,-1.01045568924557,0.234920745651763,-4.30106595340216,1.69978455012687e-05,5.2963110132246e-05
Rab26os,47.8671059203259,1.67494259050601,0.38879099458753,4.29996226833353,1.70827191722824e-05,5.32186928839451e-05
Pcdh1,28.1405891216075,-3.10609016318572,0.710897763155168,-4.29931087602655,1.7133000761566e-05,5.33664418721511e-05
Zfp949,445.684582972879,-1.28708899413668,0.29942887017266,-4.2981215892771,1.72251669522766e-05,5.36445834312776e-05
Gtf3c6,747.327305953951,0.794419752049619,0.184892477012869,4.29661124064924,1.73428955924795e-05,5.40022285451265e-05
Tef,865.900842122923,-0.876068747146005,0.203938495398338,-4.29567943814298,1.74159097279031e-05,5.42205458778579e-05
Zswim4,648.569533454662,-1.38893450525754,0.323308972098397,-4.29561543646657,1.74209355033179e-05,5.42271591641418e-05
Sdccag8,237.722190675443,-0.859198615397447,0.20003128049347,-4.29489633301623,1.74774986680084e-05,5.43941669619334e-05
Epdr1,46.5541812640303,3.6658711270485,0.825226943551746,4.29470765204323,1.74923688721676e-05,5.44281272687143e-05
Kit,234.634408593772,-2.12154356769115,0.493692733909938,-4.29468398266941,1.74942351384861e-05,5.44281272687143e-05
Hist2h3c2,24.1739971230926,3.36709029199768,0.758818803287662,4.29433034175061,1.75221413745513e-05,5.45058755241328e-05
Il6st,3520.45261488352,0.973590923589339,0.226803681654958,4.29264191837576,1.76559626147344e-05,5.49130113674108e-05
Mapkapk3,860.748948936603,1.0454110954603,0.243577768730387,4.29176316306069,1.77259958313944e-05,5.51216532600548e-05
Ly6c2,2717.99879316678,1.5748943605205,0.366966283694078,4.29158265228483,1.77404145353968e-05,5.51573128018685e-05
Acad9,1015.4461874511,1.06278180781315,0.2476450589512,4.29144439811706,1.77514654540247e-05,5.5182491329053e-05
B4galt2,26.559314406987,2.8579115665387,0.653848203352696,4.29074878870439,1.7807166426422e-05,5.53464382743059e-05
Tnni1,382.369990173829,3.36259694492908,0.92471994793566,4.28844721192561,1.79926547599162e-05,5.59136556049343e-05
Ick,210.12988122449,1.13489888626482,0.26460094117852,4.28837552142743,1.79984618878795e-05,5.59224030295227e-05
Ppard,621.033224721154,-0.897394441309353,0.209294636154766,-4.28754416929185,1.80659342499761e-05,5.6122713629954e-05
Fnbp1,4782.74001685653,-0.648825040654942,0.151338216567232,-4.28723967163167,1.80907074557475e-05,5.61889208900893e-05
Pnck,60.2545279255255,1.82194826264772,0.424228925383685,4.28720832655661,1.80932594529701e-05,5.61889208900893e-05
Gm1604b,19.3276119278539,3.77142575411733,0.916537113817157,4.28669797541427,1.81348585915043e-05,5.63087509912983e-05
Gm37614,46.1190622222421,2.01386040954709,0.468420774147781,4.28568528966541,1.82176733717646e-05,5.65564946254002e-05
Nckap5l,1058.02944403235,0.716353873951424,0.167155139877044,4.28551253496172,1.82318367214493e-05,5.65910640237777e-05
Ift81,71.324237620788,1.96595342236486,0.458147919917843,4.28531274624425,1.82482295441785e-05,5.66325410081621e-05
Pacsin2,1475.09276387552,-1.00815465004357,0.235282759007404,-4.28478562278421,1.82915478650838e-05,5.67575523909267e-05
Ranbp9,2159.60770789753,-0.558161388658452,0.130280582052257,-4.28428513453969,1.83327679861693e-05,5.68760127645283e-05
Armcx6,53.4198711043517,-2.49156374769619,0.578773586902634,-4.28352265235122,1.83957360208346e-05,5.70618938578221e-05
Zcwpw1,178.647594131553,-1.02356422667048,0.238919490919274,-4.28343459400006,1.84030213968285e-05,5.70750193968351e-05
Serf2,7889.87109447796,0.763172226000034,0.178194289576076,4.28280460913011,1.84552224805524e-05,5.72274187720333e-05
Trir,2692.77652572274,0.640527367542243,0.149572650154036,4.28236932255625,1.84913730647154e-05,5.73300051769188e-05
Phykpl,468.875449167409,1.07734582901378,0.251583713977058,4.2820129280282,1.85210218733422e-05,5.7412403017232e-05
A130010J15Rik,224.645754104135,0.943867516495745,0.220444280004006,4.28123265480131,1.85860917456592e-05,5.76045553291251e-05
Tal1,56.516827978136,2.33481369347852,0.543256194909041,4.28113569420943,1.85941928435272e-05,5.7620107785223e-05
Mbip,445.657272462297,-0.8190257034868,0.191340853894098,-4.28027268521901,1.86664459550926e-05,5.78344178472687e-05
Gm42585,24.8715393751018,-2.27223930496728,0.525723970211197,-4.27997143752267,1.8691730021207e-05,5.79031563677006e-05
Vars2,1019.38516952955,1.17979083772453,0.275647981081992,4.27991167603746,1.86967497477444e-05,5.79091077288027e-05
Atp9b,1288.21907211945,-0.685820459852196,0.160241726542594,-4.27987179630767,1.87001002004081e-05,5.79098877622912e-05
Car1,463.268635908236,3.35399996048622,0.790182531216813,4.27839861792789,1.88242692499743e-05,5.82847528185504e-05
Gm26737,39.8329238222823,2.29268335896236,0.534110799204539,4.27810997502224,1.88486897849881e-05,5.83506979280508e-05
Ccl2,17.9897047462347,-2.79891944190994,0.637107303966256,-4.27780354677638,1.8874648063844e-05,5.84213808653828e-05
Ccdc17,76.7364657397558,-1.33463563811709,0.311773440144893,-4.2773380603822,1.8914145705317e-05,5.85339408986039e-05
Atp5e,1837.74201079919,0.798693626573392,0.186762228497281,4.27649414361835,1.89859549078196e-05,5.8746442263616e-05
Ighv3-5,50.644850627311,-1.86965244119199,0.436135513412212,-4.27556029177699,1.90657193619854e-05,5.89834843827422e-05
Pla2g4d,13.0261654205025,-3.86866301905123,0.763939220755933,-4.27536694182571,1.90822740802062e-05,5.90249288786781e-05
Zfp148,2785.19165996399,-0.604343946404105,0.141363623088124,-4.27508855242953,1.91061339671066e-05,5.90889521282898e-05
Lnpk,361.765860815408,0.913243182613182,0.213651526496882,4.27422598156568,1.91802427752214e-05,5.93083317713622e-05
Kcna2,37.0989826273881,-2.01710338516204,0.469313698172259,-4.27409925985354,1.91911532609786e-05,5.93322519924613e-05
Srsf11,5251.22158525921,0.536444306609146,0.125544609490528,4.27293180561874,1.92919471966545e-05,5.96340061459272e-05
Nrgn,1388.0424922952,3.28904162537488,0.775648794644073,4.27224082189356,1.93518416340701e-05,5.98092555480627e-05
Lamb3,99.5227672384549,-1.71096931601704,0.400326628527034,-4.27209736053229,1.93642990401094e-05,5.98378612368724e-05
Hps5,874.001829305863,-0.704787238906471,0.165009003200646,-4.27113539576264,1.94480283570507e-05,6.00866592767268e-05
Cpne8,118.914890581385,1.61496244901703,0.377879610745896,4.27107113489203,1.94536338851955e-05,6.00940435835404e-05
Cwc27,366.748478690934,0.998334758411224,0.233768382001163,4.2703621378861,1.95155825030285e-05,6.02754456121468e-05
Bet1,218.0685982248,1.01310376658759,0.237216531695769,4.27027754715821,1.95229861507496e-05,6.02883490038598e-05
Trac,7920.38307513109,1.06209908685579,0.248841324914374,4.26816474781886,1.97087751422753e-05,6.08520235641802e-05
Cwh43,10.129637958276,3.89701302561142,0.895638566016177,4.26656485691106,1.98505804872166e-05,6.12797321978181e-05
Thegl,126.905222384672,3.28301513806539,0.93075725365442,4.2662324174214,1.98801677275185e-05,6.13509157639087e-05
Pelo,582.648737133315,0.769798450057008,0.180435593002365,4.26623200215991,1.9880204712196e-05,6.13509157639087e-05
Zfp955a,137.806477545669,1.12548410368373,0.263759404327475,4.26599016289331,1.99017549187616e-05,6.14072804485283e-05
Edrf1,860.35797908789,-0.730715647300854,0.171335822877601,-4.26476064001567,2.0011661728267e-05,6.17362076658274e-05
Gm12355,91.2022897401763,1.25432453092218,0.293978824672115,4.26455922713766,2.00297209905952e-05,6.1781722329301e-05
Tlk2,1810.24239472932,-0.542762094437971,0.127282687678927,-4.26420999021403,2.00610713748666e-05,6.18651002169945e-05
Tab1,576.36765128253,1.02341987207127,0.239992976365861,4.26418437438303,2.00633727013325e-05,6.18651002169945e-05
Cdk18,46.9813489910243,3.66858456263352,0.873880770216655,4.26336146027844,2.01374372129742e-05,6.20832339282868e-05
Pfkfb2,158.745907276313,-1.00790883085887,0.236386807552972,-4.26264371465595,2.02022487731118e-05,6.22727737622771e-05
Rpl41,39847.3888504019,0.895874302180714,0.210216685075274,4.26166909163202,2.02905740879181e-05,6.25347195133744e-05
Naaladl1,16.3896133006369,2.97244307473973,0.674097464557496,4.26156270596768,2.03002375283209e-05,6.25541861775415e-05
5430405H02Rik,124.593890874261,-1.28566405825854,0.301630104923882,-4.26047135218296,2.03996229982922e-05,6.28500748788466e-05
Rnf166,1127.1265107969,-0.66768786883992,0.156752538576567,-4.25945586155296,2.04925158643447e-05,6.31211495380625e-05
Nipbl,4031.49015386167,-0.659277910376351,0.154780115072931,-4.25943572200914,2.0494362212904e-05,6.31211495380625e-05
Rfx5,960.903859000914,-1.09087095674567,0.256204422309196,-4.2576973438015,2.06543311285807e-05,6.36033604320389e-05
Atl2,1219.17458137508,-0.625040943810976,0.14680593617772,-4.25757389268604,2.06657364342853e-05,6.36279980593671e-05
Csnk1e,544.243830326582,-1.22566639443463,0.287892421310287,-4.25705044378826,2.07141630745994e-05,6.37665942515546e-05
Ndst1,2188.22728081422,-1.19931234831209,0.281739720390026,-4.25673833935851,2.07430886714663e-05,6.38451225594587e-05
Pcgf1,236.550399033607,0.905851985163852,0.212827613204532,4.25589480909027,2.08214589558058e-05,6.40757856784216e-05
Atp6v0b,1459.32603764687,-0.836595361479804,0.196606752806423,-4.25512243620661,2.08934653538108e-05,6.42867918994681e-05
Ggnbp1,189.050483652029,-1.45276337800812,0.3413497068592,-4.2547053791677,2.09324450486645e-05,6.43961260106158e-05
Igkv3-4,216.10371217052,-1.9643192669869,0.461524050648793,-4.25366608485839,2.10298828059855e-05,6.4685233667061e-05
Slc35a1,259.973695213302,1.08235238265377,0.254438961668772,4.25334228968672,2.10603279404923e-05,6.47681161399318e-05
Mast3,4415.2429373417,-0.704836555660667,0.165714429644979,-4.25330581685001,2.10637599603246e-05,6.47681161399318e-05
Ecm1,603.341352411719,1.82208644672269,0.42839456691948,4.25286076935258,2.11056809366775e-05,6.48863416722432e-05
Gca,26.7593426955125,-2.24802552042311,0.524247130089207,-4.251293022245,2.12539875164415e-05,6.53315415616408e-05
Acvr1b,972.76404743403,-0.792502186742131,0.186429880973946,-4.25086373983276,2.12947697021991e-05,6.54461356626212e-05
Zfand1,318.626178319896,0.930837159329135,0.218979372052024,4.25052156914345,2.13273295443197e-05,6.55354261515604e-05
Lipc,93.3965708837526,-2.56866549712723,0.602781398841025,-4.24995387007881,2.13814544953428e-05,6.56909424730332e-05
Stra6,185.925244935527,3.59199462700702,0.8784096832495,4.24846811196231,2.15237276606664e-05,6.61171838018071e-05
Cope,1747.00788237635,0.797835753458264,0.18781081411538,4.24805159844677,2.15637735913422e-05,6.62293121854714e-05
Tdrp,539.197666790259,-3.42418172988772,0.817193040866253,-4.24795115988783,2.15734409223267e-05,6.62481165621695e-05
Ubxn2b,422.695931404144,1.12711774109885,0.265320686002399,4.24782130405619,2.15859458160567e-05,6.62756269683396e-05
Dnm2,6060.96786566913,-0.631048720794128,0.148631025723314,-4.24573291559071,2.17880042818493e-05,6.68850216858544e-05
Smarcad1,956.10487318568,0.729685747422421,0.171895382359712,4.24488666722697,2.18703930989117e-05,6.71269135532205e-05
Ube2d1,1134.26212020012,-1.12053236417413,0.264008134809525,-4.24418439701631,2.19389896034871e-05,6.73264001148719e-05
Zfp974,74.253521131673,-1.83579238356138,0.43208519658713,-4.24381021376214,2.19756227371913e-05,6.74277480438956e-05
Apol7e,7.80460626666685,-3.86138812707597,0.885366583775538,-4.24360588076772,2.19956518318486e-05,6.74683287575656e-05
Tlcd1,849.498073776427,0.826532074561605,0.194768038278214,4.24360163028459,2.19960686564207e-05,6.74683287575656e-05
Nectin4,17.6735733278948,-2.61011256159439,0.602754520623939,-4.24276358091339,2.20783991968921e-05,6.77097477175444e-05
Large1,23.355334042557,-2.64517512194442,0.613278232920886,-4.24173662143959,2.21796883634265e-05,6.80092199875436e-05
Cap2,43.3595024916662,1.84631331614877,0.434227581460832,4.24077239345435,2.22751927760437e-05,6.82908592177626e-05
Igkv4-63,62.2368653594213,-2.16886011090095,0.510097172603986,-4.24055040536807,2.22972355122527e-05,6.83472256008677e-05
Wfikkn2,46.9647875039276,3.10444992200989,0.725965178040491,4.23826662259419,2.25252168558081e-05,6.9034729061692e-05
Tmc6,2297.0599486394,-0.620997159283279,0.146535736518962,-4.23783499908813,2.25685527135149e-05,6.9156202928821e-05
Wnt6,146.105545367217,3.46300953388519,0.918800221537761,4.2373112107215,2.26212486809164e-05,6.93063141963355e-05
Nploc4,2225.39340800033,0.685692175144456,0.161835871210172,4.23694156927652,2.26585070826246e-05,6.9409086849233e-05
Pomgnt2,29.1689038332459,3.4792134599037,0.811892667392572,4.23636502607246,2.27167369761685e-05,6.95760565958068e-05
Alkbh1,852.599217676776,0.826736066145254,0.195167834579657,4.23594246191688,2.27595056563743e-05,6.96943940553499e-05
Klc3,114.523327160981,1.33140210777192,0.314170036515669,4.23590962114741,2.27628327526275e-05,6.96943940553499e-05
Thumpd2,240.457535946719,0.919749109256494,0.217143590226102,4.23529119691903,2.28255717648984e-05,6.98750386100224e-05
Haus2,677.758598058677,0.681572710839168,0.160954320187119,4.23449833692356,2.29062480108589e-05,7.01105255609143e-05
Tgm1,48.9513460416825,-1.58215008595913,0.372943616002517,-4.23418043638715,2.29386716426179e-05,7.01982699081196e-05
Cdc5l,2784.78658263768,0.621167427845304,0.146764729242558,4.23239063843149,2.31220352271934e-05,7.07478252064534e-05
B4galt1,2054.39521660798,-0.873583528864037,0.206506010660086,-4.23026528397878,2.33415880422826e-05,7.14079127389458e-05
Trav12d-1,8.00778005791091,-3.85159708206892,0.887318902079336,-4.22800434149677,2.35773243696436e-05,7.21054843960513e-05
Trav12n-1,8.00778005791091,-3.85159708206892,0.887318902079336,-4.22800434149677,2.35773243696436e-05,7.21054843960513e-05
Khsrp,3411.5024851236,0.862381107178044,0.204057469394642,4.22614758986566,2.37726102512765e-05,7.26908234597689e-05
Whrn,217.696595408405,1.40975145383553,0.333558865683519,4.22537930255639,2.38538650396307e-05,7.29273488836344e-05
Crip1,2440.22523735222,-1.09322801784301,0.258764654190386,-4.22473909148106,2.39217761420234e-05,7.31230085571272e-05
A430078G23Rik,687.768024387685,-1.12241555421681,0.265672505303341,-4.22459280045848,2.3937319924329e-05,7.31585563476346e-05
Adi1,1374.55276793482,1.04360736880924,0.247117546454455,4.22304459082742,2.41024110976695e-05,7.36510727606843e-05
Tbp,1285.37514409161,0.806993101686883,0.191277195879752,4.21892930921644,2.45465213833931e-05,7.49959029155197e-05
Ighv8-8,161.95062378869,-1.41178767361049,0.334621996628985,-4.21738905186068,2.47147353779062e-05,7.54974974628455e-05
Gm26675,56.3430245466656,-1.46502039033839,0.347012017130585,-4.21605194962702,2.48616511325512e-05,7.5933877760459e-05
Nmd3,1609.21828673743,0.863686138201496,0.204862077155851,4.21590677982644,2.48776517455663e-05,7.5970332266812e-05
Xlr3a,38.5072883981539,-2.49814726413162,0.588061483999025,-4.21514630145045,2.49616318568521e-05,7.62143338952309e-05
Gm21833,47.0648574583885,-2.12552898746595,0.502444854108929,-4.2146423335236,2.50174338550537e-05,7.63722347790098e-05
Gm17055,24.1972227081567,-2.32916940639974,0.546656225763127,-4.21391674787126,2.50979829920376e-05,7.66056188368759e-05
Nfx1,3716.29151929256,0.541661913031764,0.128545757303153,4.2137610960647,2.51152944088713e-05,7.66459401057146e-05
Shc4,32.1734763800479,2.06406315121055,0.487302055022373,4.21175159288255,2.53398114323308e-05,7.7318487487156e-05
Ubtd2,118.962370546041,1.0558907877128,0.250647520991521,4.21151883722697,2.5365939694928e-05,7.73855773683495e-05
Map7,147.303856125916,2.91498878760814,0.691913671073234,4.21017138362868,2.55177040142651e-05,7.78358691566182e-05
Mettl3,829.164288260684,0.843109124368974,0.200281499898285,4.20954034508653,2.55890747517516e-05,7.80408319248507e-05
Surf6,1241.68756488542,0.855089971051675,0.203134011232821,4.20944407211409,2.5599979946139e-05,7.80563017989542e-05
Gm32856,197.096935201883,0.982364968926906,0.23334824339814,4.2094218266296,2.56025004027818e-05,7.80563017989542e-05
Lamb2,62.1334371231019,2.86181131220534,0.676889445169917,4.20931324924595,2.56148058192903e-05,7.80810807301772e-05
Ints1,3774.94999339792,0.970690423554714,0.230646300756604,4.2085449027899,2.57020458331403e-05,7.83342359059948e-05
Cand1,3645.10233359553,0.749759627611404,0.178159999700655,4.20833478371602,2.57259524526721e-05,7.8394313612912e-05
Sh3d19,112.543163381884,1.3506694540295,0.320871042275216,4.20741747474448,2.58305686202498e-05,7.87002766455572e-05
Gm17491,178.775762666625,1.0209320544801,0.242624261436843,4.20721159859792,2.58541036728136e-05,7.87591432015017e-05
Oasl1,87.576553049586,-1.80696433687628,0.42898143150178,-4.20691086039812,2.58885196879763e-05,7.88511317549852e-05
Trim10,27.3165408153596,3.10161451942427,0.723087770778477,4.20620787053265,2.5969138812481e-05,7.90837926130776e-05
Prpf6,2079.66448689732,0.565677994858248,0.134487876798779,4.20614970157354,2.59758203344585e-05,7.90912522369981e-05
Hist1h4k,22.1582790092266,2.70454188749002,0.632424975435093,4.20600821235744,2.59920791839881e-05,7.91278657549361e-05
AC129597.1,34.7813148600501,-1.90884098641646,0.451898667851849,-4.20597128982154,2.59963236292365e-05,7.91278977698373e-05
Plat,13.9024153034283,-3.85403207881871,0.783268320198132,-4.20538303810374,2.60640353241414e-05,7.93210806339162e-05
Fmnl2,74.9331426076993,-1.58969067896261,0.377353115615989,-4.20523620857769,2.60809625217507e-05,7.93596725120481e-05
Gm17108,42.8201754287351,1.78671002035728,0.42390106492982,4.20408349791571,2.62142161316881e-05,7.97521545311931e-05
Ak8,16.1368276882347,-2.7847462596351,0.642906332129806,-4.20371375201507,2.62570958184407e-05,7.98696067302798e-05
Cdpf1,317.782310190913,1.19392741288008,0.284004065267763,4.20347350917649,2.62849926885483e-05,7.99414529465058e-05
Ftl1-ps1,244.516778820671,-1.16291152631598,0.276610640049411,-4.20342532110905,2.62905916541239e-05,7.99454714324638e-05
