"ID","Symbol","liver_tumor_myc_batch1_rep1","liver_tumor_myc_batch1_rep2","liver_tumor_myc_batch2_rep1","liver_tumor_myc_batch2_rep2","liver_tumor_myc_batch3_rep1","liver_tumor_myc_batch3_rep2"
215615,"Rnpep",10.1203361630473,9.11157621488967,9.43299628947001,9.54480387159486,10.05468821582,9.43133637898908
215627,"Zbtb8b",7.54068326577089,6.90423730919406,6.69668026648178,7.56610548977004,6.78003452721096,7.84702086646712
215632,"Psd4",6.82104481329173,6.84135414403107,6.51363876764585,7.16233004343739,6.73127679066749,6.91755231289486
215653,"Rassf2",6.27471544173139,8.31111971678495,7.05319475754915,7.54018434802615,7.08200183245848,7.4962893789989
215690,"Nav1",9.21057945511346,8.4852316593756,8.74584047722401,9.24150106624931,8.7426849505095,8.6615957349953
215693,"Zmat1",6.88035407421981,7.26213018199995,6.98103024453042,7.51802362863731,6.97438127187131,6.81153336740047
215705,"Arrdc1",6.83271497982057,7.42733161662201,7.02320418759471,7.21561741770648,7.14864633776282,7.13262524982118
215707,"Ccdc92",7.05596060787117,7.65202581484461,7.76337243307506,6.94531474011598,7.03215689251968,7.67512877972083
215708,"Miga1",8.27582766698448,7.50705121765296,8.15448286479476,7.53966704054027,8.01318375285505,7.8584241110848
215723,"Mfsd6l",6.62803800899625,6.80091289802688,6.73685555808601,6.71657693433248,6.77881590977197,6.6256534118558
215748,"Cnksr3",7.66732152225871,7.8243227912616,7.62078263034924,7.70801446076273,7.81982820718931,7.83466332873936
215751,"Ginm1",12.5193151480057,7.99383955926276,10.1187653533997,10.6379307273188,9.91463233950559,10.3549809943129
215798,"Adgrg6",6.67032948283883,6.84905758489853,6.60744330967899,7.18748017076965,6.52026422441237,6.7235864306137
215814,"Ccdc28a",6.88959581675164,8.16697959867972,7.63152238854396,7.31359544281718,7.70311469846363,7.46491830103794
215819,"Nhsl1",6.79759933312736,8.76717803792795,7.8829007643781,7.42400476191825,7.62492327932703,8.19772593648725
215821,"Arfgef3",6.92032624514266,8.25682697188107,7.97994511667664,7.39774001313385,6.91921693817366,8.05740436606331
215900,"Calhm6",7.24233047802644,7.92014052946273,7.4817435677683,8.03984290671296,6.71957142649749,8.08378411399959
215919,"Rfpl4b",6.63889878609978,7.35742445555322,7.03955765559976,7.02883951954712,7.25013839869179,6.67411090946733
215928,"Mfsd4b5",6.50106505036609,6.73218419224714,6.72217586834927,6.44843207000031,6.53907070894234,6.75681983793454
215929,"Mfsd4b1",5.99526011968919,8.58928714831338,7.40568781552842,7.09339157743761,7.43378465423153,7.23623048880757
215951,"Afg1l",7.98463713539137,8.45162300384556,8.56555598749951,7.94061440042556,8.22815091446244,8.13819897608636
215999,"Mcu",7.09452978333816,7.09077814276922,7.40044934154116,7.07581601788829,6.7665324818729,7.1278180109124
216001,"Micu1",7.7992576576258,7.38069842054233,7.64111927598166,7.31447413602764,7.78213177242129,7.62218697190567
216011,"Lrrc20",7.54471309831544,7.86973358136984,7.69965202868371,7.51573203509277,8.04852009555206,7.56498920004203
