"","liver_tumor_myc_batch1_rep1","liver_tumor_myc_batch1_rep2","liver_tumor_myc_batch2_rep1","liver_tumor_myc_batch2_rep2","liver_tumor_myc_batch3_rep1","liver_tumor_myc_batch3_rep2"
"ILMN_1222994",5.32720875994278,9.70242315203872,7.50287138148021,7.47901961989713,7.69812009115426,7.3792527314314
"ILMN_2744870",6.61771286974261,7.6202460393548,7.15173643456689,7.10670088651247,7.18323574075293,7.03424475636254
"ILMN_2722009",7.18189148522992,6.94975183059165,7.23020604159352,6.8971269342985,7.03869873518926,7.09725492056184
"ILMN_2523757",7.52044802615577,7.40316301279837,7.54713684175286,7.27460336890359,7.53795104961792,7.48753081763392
"ILMN_1228464",5.73220114092902,9.37854777991438,7.61227981886597,7.44195418444094,7.54033821661546,7.62692562176443
"ILMN_2548681",6.14910715812233,7.33764105718926,6.63731509517088,6.69396179860358,6.85863158187716,6.78358795497154
"ILMN_1217337",7.43408242920922,7.1261020798924,7.38106751512378,7.2459850808257,7.39912671304262,7.09418970921113
"ILMN_2811775",6.0531391988595,8.05936567528596,7.06712744125062,7.09647925251988,7.14606599736136,6.91533705715908
"ILMN_1260566",5.25918174064623,10.1393351811952,7.68447597800656,7.58481329583786,7.82969898442559,7.69804558541276
"ILMN_1252531",8.10229956517193,7.56040121749449,7.64400830454824,8.13401546511034,7.77580084582911,7.77157694984513
"ILMN_2874777",6.77941769469316,6.84652810960287,6.87562830995069,6.94366350624837,6.62089398503256,6.81170580736043
"ILMN_2645020",6.33216189912533,7.5042056876298,6.73361554992506,6.97372415755085,7.14332510019524,6.82207036583911
"ILMN_1232440",9.94955729527329,8.00581808258803,8.7916230691655,8.84431753539642,9.3627284654813,8.9120816856794
"ILMN_2684205",7.32214441998647,7.11574982514366,6.70500833490127,7.18574290819438,6.62125988075137,8.36377736641324
"ILMN_2672745",5.64347789675288,9.18169796454166,7.34164336108431,7.38994309658303,7.07347808923992,7.84528717568183
"ILMN_3160731",6.12062259347628,8.05246965183548,7.02195868415177,7.07771876715919,7.2141969515579,7.03231008775466
"ILMN_1214239",9.40696419903392,8.66491497021951,8.98011271130194,9.12705330281971,8.98308695114491,9.05350537324031
"ILMN_3006178",5.55188939616102,9.78093362459017,7.68292931368021,7.59113161044065,7.75410516303353,7.63747995434799
"ILMN_1225836",7.02114870394825,6.71144632463627,7.0056537434187,6.94923516921715,6.76277402008398,6.7475271244492
"ILMN_2760095",6.87095731824673,7.27030396154255,7.0487635867168,7.10389805283872,7.13046520357039,6.99939571645267
"ILMN_2548916",7.55867526566407,7.16189519830241,7.26319678243983,7.89731304281288,7.03401997320863,7.24661112947159
"ILMN_1230112",7.0581135032788,6.77136258679433,7.06532805324437,6.85390539846298,7.19977273591795,6.53994599252094
"ILMN_2595651",6.28211157976042,8.73983935586924,7.44533657342352,7.55997236061151,7.57130763046277,7.46728530676152
"ILMN_2647391",7.15255280749882,6.85087691038806,6.951790071706,6.93573104848444,7.13571118627584,6.9836271293075
"ILMN_2416954",6.23188336588798,7.74427268204714,6.85042836081523,6.9093313247942,7.04372022785748,7.14883218240335
"ILMN_2465890",7.03225718600673,7.35967202731217,7.05261254594011,7.13729418315899,7.23404757747222,7.35990412006651
"ILMN_3006143",6.84859320386532,6.72847915648507,6.93499789038656,6.81963057877598,6.60399476572176,6.79552148581649
"ILMN_2757459",6.67504919621522,7.10797231666609,7.00388520274949,6.98526158312134,6.89363818044655,6.68325805944524
"ILMN_2752300",6.80156180314612,6.89977706124301,7.00030556894375,6.91523358834681,6.72670469548236,6.76043387600532
"ILMN_2888766",11.7440879200359,8.38241539503346,9.86864981375181,10.2268984623272,10.1350072321229,10.0224511219367
"ILMN_2838965",9.50395566406964,7.72079972309293,8.61569596851434,8.4501159264634,8.8891977720464,8.494501107301
"ILMN_2627318",7.90139655120752,7.6005150936677,7.57275999251772,7.65538950670765,8.17826750618348,7.59740628434157
"ILMN_2769153",8.45469468507533,7.72673025806088,8.29375250989591,7.95268059327465,8.54917374995275,7.5672430331491
"ILMN_2908953",8.70405664653258,8.14242445420664,8.52834707263282,8.38319036518139,8.70258729124198,8.07883747242224
"ILMN_1215010",7.11345480087366,6.9744801606608,6.77281190122517,7.54391089922189,6.80601489035812,7.05313223226374
"ILMN_1215080",7.51675285546963,7.6366148020029,7.80767396083877,7.3862479254817,7.94476194600758,7.16805148261701
"ILMN_2669088",10.2978216380306,9.92074182432159,10.3122361958282,9.80870203754646,10.1575821006303,10.1586065906993
"ILMN_2723120",6.11688240072977,7.44292973057632,6.8330424011268,6.69054742956201,6.78135647698406,6.8146779549393
"ILMN_2429469",9.95914618417147,8.01355082510537,8.75593584115333,9.00866633107535,8.89263646288,9.288155383445
"ILMN_1235278",8.16365703635661,7.56046223200132,8.00479801010774,7.57351175570521,7.97721480305357,7.89271396784931
"ILMN_2616180",6.93416662219776,6.96844976545084,6.98437385801637,7.27025721872889,6.65371835029504,6.89688334825692
"ILMN_1250074",5.98231674998156,9.03174541244637,7.51492850089947,7.53869879534813,7.68032997160925,7.29416705699901
"ILMN_1231601",7.66938058690086,7.08717908459405,7.52833237712505,7.22364898106152,7.40629666636846,7.3548413184348
"ILMN_1250140",6.5642334807154,6.68298162208486,6.61472235024352,6.69183679742711,6.542119833609,6.64575122432086
"ILMN_2698334",6.67956762398947,6.75600382578831,6.63109874254371,6.88394831410411,6.7555874163162,6.60050842659153
"ILMN_2549039",8.6832205905039,8.57127480246939,8.92012415365414,8.35742513832732,8.67004064993306,8.56140084403206
"ILMN_2606004",6.55908593516379,6.68002699550077,6.69462654904712,6.73224364284425,6.39469584688662,6.65665982255114
"ILMN_2858477",6.66204168546552,6.63472634495685,6.65974044685219,6.74633258672597,6.72719758676733,6.46026544049925
"ILMN_2481149",6.91895415811951,6.97462321110588,6.78849580887441,6.98472414174625,6.91290849902108,7.10102628880903
"ILMN_1231151",7.03741968723019,6.9426338474087,7.08369224037616,6.97775333197492,6.82224350440784,7.07641799251886
"ILMN_2630827",8.45297785302448,8.3966059186738,8.70636051763809,8.56742838014953,8.17395938650506,8.25141925910387
"ILMN_1237664",11.6526769236384,11.8394452155508,11.3806817419746,12.0418263509925,11.4397106640616,12.1220255213495
"ILMN_1251849",6.51995146243106,6.77068207995899,6.61254243508364,6.56193120113259,6.55170906908537,6.8550843794785
"ILMN_1226429",6.36182066364702,8.07522949316513,7.54810677227567,7.23440100407877,7.17411118759343,6.91748134967641
"ILMN_2944657",8.44614203573498,7.44961456992811,7.89326077287098,8.12285211822762,7.80435113464678,7.97104918558081
"ILMN_2675000",6.32749128219747,8.2690324442246,7.42237389308913,7.17302693933122,7.40866988209848,7.18897673832531
"ILMN_2549077",7.20558941256759,7.24584502623428,7.46585192550722,7.33779234196138,7.275633818348,6.82359079178714
"ILMN_2749719",6.87607720848269,7.01165748827411,6.95667121131158,6.85468667156679,7.04302273277571,6.92108877785953
"ILMN_2692007",5.41980313498202,10.2585631688213,7.7216269125721,7.53301220966703,8.16175068414881,7.94034280121865
"ILMN_2495051",6.70685259207041,8.24793305920984,7.55015322255395,7.3799872342926,7.60148942400694,7.37794142170699
"ILMN_2677065",7.24308194928522,6.90925531952461,6.94303974232154,7.14151324025792,7.11332489557512,7.10679665946508
"ILMN_2702547",6.52451876316949,7.06403935597118,6.85205633895026,6.85266967987377,6.81174538935077,6.66064483010654
"ILMN_1239588",6.74152807587429,9.10152348536554,8.0633700302801,7.51289669285208,8.23882472271735,7.87101167663012
"ILMN_3009928",5.47035727313457,9.75777952595496,7.40282509909834,7.5520232269816,7.73877085889559,7.76265441320356
"ILMN_2425557",7.90455915726938,8.31847942577989,8.22711004913746,7.78296346232856,8.30315739511633,8.13284625951619
"ILMN_1249012",6.34889352278451,6.73623933172972,6.62461468348191,6.51533294246523,6.51763735794933,6.51268072513198
"ILMN_1217280",6.46801813922199,7.83290362049121,7.21237530126465,7.1580217013003,7.15649646342062,7.07495005344083
"ILMN_1233493",6.35296790482419,6.72803933770906,6.46627492248072,6.66679793166647,6.60475315149465,6.42418847942466
"ILMN_2725583",6.49860440903922,7.07856504454316,7.03892551709342,6.83956431246418,6.54764907902705,6.72819999858012
"ILMN_2632556",5.5413819288127,9.82940835703753,7.73080071647484,7.41417299996969,7.86669387884543,7.72991297641051
"ILMN_2514522",10.9364639239713,8.77744811618749,10.1013969335682,9.42289909607187,10.0084243229527,9.8951037277249
"ILMN_2684378",7.07150215438874,7.68357396744216,7.31135185304625,7.30490182095023,7.57639682467556,7.31750174498975
"ILMN_2881312",6.51517947706797,6.85066875964493,6.89704209089047,6.65851182577814,6.78577984551883,6.39036271123836
"ILMN_2614559",6.50303407357036,6.86468344533149,6.71790677701649,6.70930369084979,6.61487539345839,6.69334917647903
"ILMN_1238069",6.93553272760868,7.09141853736163,6.92210561538762,7.1181012170963,6.82138042079775,7.19231527665895
"ILMN_2596249",6.79068579164542,6.94230222674711,7.08394008093742,6.93669599579695,6.74652077076489,6.6988191892858
"ILMN_1232984",7.05860028348647,6.78653968395151,6.97706644838028,7.03182730714707,6.83439848701576,6.84698769233286
"ILMN_1233275",5.42292198730439,10.1647718699393,7.77565653667812,7.63596917548425,7.94554335427215,7.8182186480528
"ILMN_2841307",5.73228252664536,9.09103172359393,7.44020220453479,7.24819293862728,7.53002650381682,7.4282068534997
"ILMN_2717117",6.35504006409438,7.34375970767016,6.78718067750327,6.8168572192688,6.91553951783139,6.87802212892564
"ILMN_2806907",7.19275479253059,6.76235304432416,7.22263316352765,7.09993260260382,6.94748100841538,6.64016889916268
"ILMN_2669172",8.40111937602952,7.87208147113367,8.3334427069319,7.62426341423205,8.39185417884374,8.19684139431869
"ILMN_1250814",6.4754002870452,6.98420156728442,6.59780675384023,6.80465869854824,6.92108654489253,6.59565171137826
"ILMN_2726808",10.6341966163403,8.2628094484483,9.59968020133799,9.01266852481385,9.42593165682116,9.75573174660426
"ILMN_1254513",9.09932119446033,7.53765869342295,8.72287392267315,7.83915456850138,8.62021452263173,8.09171676196032
"ILMN_2972249",6.94870092476146,6.90069570607758,6.97175877943864,6.78218817672722,7.21989506268747,6.72495124282476
"ILMN_2549307",6.41821663120011,7.640296139312,7.06437630617422,7.14610591450994,7.06844164649233,6.83810167384772
"ILMN_1251514",6.34015120020144,7.79556718727236,7.06266605767752,7.17728708242862,7.0972075689305,6.93427606591095
"ILMN_1229901",6.74669880407597,6.91876696295946,6.95543677057911,6.61299252892135,6.64068147151303,7.12182076305738
"ILMN_2436592",6.35161632137438,8.05347497521809,7.3764807086692,7.13692407855493,7.48245906267361,6.8143187432872
"ILMN_2516801",8.46378903522283,8.1030081924371,8.27185502221016,7.83443047483446,8.54831798255843,8.47899097571683
"ILMN_1216391",6.80978896652493,7.33685617491364,6.9635538429363,7.02830655949006,7.19505549207445,7.10637438837632
"ILMN_1233707",5.40995055442237,9.80587824686254,7.61515061455133,7.49599318951038,7.67137118622991,7.6491426122782
"ILMN_2912471",9.80386210839172,8.32102551211829,8.34213392584473,9.8006888185275,8.80797066386745,9.29898183278034
"ILMN_3065373",13.0653279157085,9.548083886149,11.5748338036977,10.7742967245095,11.7715043796007,11.106188695907
"ILMN_3143304",8.1024758376709,8.33992268386561,8.30970632689682,7.53401538359623,8.75141364666451,8.28966168591546
"ILMN_2704496",6.81323357974811,7.56504394697472,7.4947794609532,6.83138475766398,7.5168007828569,6.91359005197159
"ILMN_3101400",8.35560348489762,7.1759093856941,7.74129622095078,8.01989690658919,7.56517271194479,7.73665990169868
"ILMN_1237787",8.29325581159998,7.36166587007521,7.67445186464478,8.06039686541541,7.80035834793824,7.77463628535195
"ILMN_1252510",7.02550086477069,6.8778439212336,6.78222034460424,6.83885892742568,7.16882230641023,7.01678799356842
"ILMN_2668642",6.9765585173923,6.54298140098479,7.04306811810164,6.9047668726007,6.65801421859655,6.43323062745527
"ILMN_2729534",6.51773632226864,6.93673573759756,6.72715357475786,6.78365653341981,6.72795138538275,6.67018262617198
"ILMN_2444201",7.48030889555237,6.78772580970756,7.42420526854719,7.17999635959169,6.71669410485509,7.2151736775259
"ILMN_2693115",7.69111301261214,7.07309162496664,7.9556127815584,7.27440161699733,7.11070244292668,7.18769243367516
"ILMN_2512092",6.18124854164161,7.5069048868715,6.80902347094533,6.89103922064122,6.80106294538798,6.87518122005168
"ILMN_1250001",9.25235303842842,8.20120946408972,7.89304890738135,9.5122720560697,8.11962491289582,9.3821791286894
"ILMN_2711199",6.50114627719247,6.62518450826472,6.7662153237534,6.76433529192058,6.24415907338698,6.47795188185343
"ILMN_1217396",7.29558963369276,7.18550024430763,7.38858458240404,7.15981812951041,7.24462553811662,7.1691515059697
"ILMN_1257546",6.61000051158299,6.69307166397393,6.58862048925505,6.6516921799219,6.61754066411138,6.74829101782551
"ILMN_2545342",8.2239405696967,7.2121271827214,7.59164951988918,7.90427867008937,7.6892504048671,7.68695690999057
"ILMN_2670859",5.82942268684008,9.01444149238709,7.40019019202877,7.42062224611608,7.52923386399776,7.33768205631175
"ILMN_2612325",10.7329333935872,7.92353635015607,9.12830665719822,9.79794554651518,9.0530931636049,9.3335941201683
"ILMN_2601441",8.99539511837052,8.96422087718284,8.70319054234555,9.16725997538841,8.9723471400971,9.07643433327567
"ILMN_2949877",6.16488258461696,7.77022876307458,6.83126983772469,7.07443520256764,6.96215149163296,7.0023661634578
"ILMN_3010442",6.2941620398336,6.98210315285992,6.58371971019442,6.75009345346353,6.60904182314862,6.60967539858047
"ILMN_1256007",6.36661483919641,7.13509251410263,6.61832140986903,6.76929121784482,6.88903110619377,6.72677097269046
"ILMN_2710573",6.4800538594842,6.69992811546826,6.69348920429799,6.55753196712308,6.73426262756584,6.374680150918
"ILMN_2957167",6.43417925296534,7.15952270469896,6.84401003150099,6.77150279180329,6.84058074891465,6.73131034310969
"ILMN_2701129",8.09062162541825,7.28001580527258,6.97882451401937,8.4049405459254,7.4512599656525,7.90624983578437
"ILMN_1231555",6.78721338078676,7.79579501046631,7.2085728898611,7.18221293922525,7.38295562894991,7.39227532446986
"ILMN_2451795",10.1282918119579,10.3517178957524,9.91478940870556,10.4453302169291,10.0761825248977,10.5237172648883
"ILMN_2545383",6.55280373372982,7.63789370408579,7.57105915838754,7.05076609348696,6.89883164989348,6.86073797386325
"ILMN_2650180",5.91325726819408,8.08059063732254,6.97005928464058,6.93323944767358,7.03729060471036,7.04710647400873
"ILMN_2697082",6.88880446456002,7.11692074257821,7.0557351594932,7.19039784735688,6.86422056433881,6.90109684308757
"ILMN_2436311",6.53911228251235,7.9400862282429,7.15515915886666,7.20829460021625,7.00113273225746,7.59381053017013
"ILMN_2620757",6.10580100647705,7.55989157259305,6.82795883033409,6.85186925799399,6.8702777993026,6.78127927050952
"ILMN_2613731",7.75418140527564,7.39843385448253,7.51130178261351,7.57807099166695,7.74463767124216,7.47122007399372
"ILMN_2613738",6.32282336241818,10.2285648531627,8.31906837768345,8.2208755003447,8.37389332760483,8.1889392255288
"ILMN_1227576",6.59511722909952,6.67217339576338,6.79384974325293,6.64053326686598,6.51422062260365,6.58597761700327
"ILMN_1250017",10.0335872100708,8.40276482887806,8.89134368716656,9.21106268619162,9.44248964553598,9.32780805900358
"ILMN_2705176",6.99158907887018,7.99601040629644,8.0230086193044,7.21982270031183,7.57092024104675,7.16144740967027
"ILMN_2703464",6.12700871985225,8.04850148564423,7.18977271157355,7.06806125894276,7.06156541709447,7.03162102338219
"ILMN_2679908",7.35060039226241,7.11057222902029,7.40683957536982,7.08509491097633,6.98583718870077,7.44457356751849
"ILMN_2548435",7.13532072277494,7.14446787875546,7.14275009495513,6.98755442672691,7.2818813177713,7.14739136360748
"ILMN_2440650",7.16966858908802,6.94118541019369,6.97173528954227,7.16229194258349,7.12708283320768,6.96059793322996
"ILMN_1214806",7.41827285789728,7.75593477855829,7.93463636182129,7.55221855819189,7.61101498113873,7.25054537175924
"ILMN_1237703",5.73607821779419,10.086985419782,7.86206869095002,7.8012438617953,7.84156883862796,8.1412458837792
"ILMN_2895908",8.3076422038491,8.72221683746879,9.07199254353401,8.72834609951875,8.20197023389971,8.0574092056833
"ILMN_2759244",6.74013990830235,7.34350833654636,7.2275425325503,7.01290345175269,6.80513413469165,7.12171637070278
"ILMN_2975779",6.87943607839579,6.7376765070036,7.03475411707068,6.73742808523168,6.84054933209314,6.62149363640329
"ILMN_1246518",7.36116043109612,7.27596837727656,7.93233253790271,7.23948853527382,7.22408384706194,6.87835269650689
"ILMN_1245909",6.84247435870452,6.91554877404118,6.8383646646298,6.78698124803582,6.33020487641345,7.56049547641236
