"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ILMN_2697945",0.0883980861311553,7.09470498605164,0.655559765576621,0.532183938361954,0.722374673852681,-6.97955248584338
"ILMN_1244074",0.163222749841074,8.8860475259681,0.655307431756275,0.532337424418477,0.722493832381144,-6.97972906401664
"ILMN_2704134",0.218060785641443,8.60127988155347,0.655229458208935,0.532384858579903,0.722493832381144,-6.97978361613446
"ILMN_2821158",0.207315808983227,8.29255301395678,0.655197962525882,0.532404019293969,0.722493832381144,-6.97980564961583
"ILMN_2755059",-0.149551677966388,9.68968464729511,-0.65514132564124,0.532438475977842,0.722493832381144,-6.97984526879703
"ILMN_2639635",-0.0787383343012289,7.09216851374707,-0.654977504701121,0.532538148904266,0.722572509094169,-6.97995984927415
"ILMN_3034303",0.10639006839217,7.41106987038629,0.654845743834047,0.532618323980337,0.722624719970504,-6.98005198765677
"ILMN_2878501",-0.135354382911768,10.892278071909,-0.654734200807098,0.532686202523489,0.722660240777659,-6.9801299751347
"ILMN_3138157",0.0889349536326991,7.39760963825373,0.654562907795588,0.532790451766548,0.722745093892145,-6.98024971499166
"ILMN_1221937",-0.130063957078121,7.46102188521782,-0.654145069851813,0.533044801362557,0.723033533099669,-6.98054168165013
"ILMN_2941840",-0.225740748436651,11.3996194441071,-0.653905205242319,0.533190847369643,0.723069509758158,-6.98070921355387
"ILMN_1214487",0.124019856098613,9.23292769149305,0.653897840594767,0.533195331860934,0.723069509758158,-6.98071435648072
"ILMN_2709240",-0.0986678375096783,7.02635128800454,-0.653895941821759,0.533196488068159,0.723069509758158,-6.98071568243545
"ILMN_2461696",0.111406540260646,8.34904396019055,0.653711703620918,0.533308682343084,0.723165071096784,-6.98084432372321
"ILMN_2630618",0.260784174323323,9.11123752236415,0.653571468295196,0.533394090216457,0.723170647372836,-6.98094221912908
"ILMN_1230302",-0.879673115034624,12.7633420233357,-0.653567924436112,0.533396248650797,0.723170647372836,-6.98094469278257
"ILMN_2841328",-0.0716317335563561,7.37458356566238,-0.653398485244787,0.533499454101,0.72323109387967,-6.98106294932874
"ILMN_2589312",0.138592892170768,11.4924885735173,0.653357707338053,0.533524293765598,0.72323109387967,-6.9810914053477
"ILMN_3006047",0.0863390252877165,7.18566926565833,0.653285510515395,0.533568273854116,0.723234143138252,-6.9811417825349
"ILMN_2593815",0.0806940878916489,7.33696715749553,0.65303979820347,0.533717970947448,0.723380476616112,-6.98131319752155
"ILMN_1214431",0.101626296743821,7.10676553964497,0.652762272006245,0.533887081274914,0.72355309708911,-6.98150673770579
