"ID","Symbol","lung_tumor_myckras_rep1","lung_tumor_myckras_rep2","lung_tumor_myckras_rep3","lung_tumor_myckras_rep4"
19695,"Reg3g",6.89784545600551,6.7599297828251,7.27085010249921,7.05453648867267
19697,"Rela",12.3720131044525,12.0287888416195,11.6069083099761,12.051706013967
19698,"Relb",8.05426513962576,7.2053045315602,7.98153160651037,7.61946344975082
19699,"Reln",7.02842411294855,7.29105555545805,7.0405637111587,7.09599033109528
19700,"Rem1",7.05093696522523,6.88897150537226,6.8961053091684,7.03854180963384
19701,"Ren1",6.89965902637744,7.05399373953262,6.94807515849108,7.29427611496693
19703,"Renbp",11.1064934211518,11.6435828407966,11.5976772343028,11.9706654017826
19704,"Upf1",9.1671310566933,9.01691962258802,9.2303976520301,8.96280077271882
19707,"Reps1",9.24132177659697,9.28113060011825,9.29099207041629,9.49698104226995
19711,"Resp18",7.07169698254126,7.03252792261826,7.27903013644965,7.0007746770072
19713,"Ret",7.17629783646256,7.16305209791729,7.25535319870698,7.48562808197156
19714,"Rev3l",9.15146057192876,8.81221742439602,8.7877597516267,8.94303672799475
19716,"Bex1",7.46575785039786,7.49660601643063,7.3602490707995,7.59955957391263
19718,"Rfc2",12.3836148636671,11.6922885700074,11.3402360892144,11.533855923115
19719,"Rfng",7.81426200943208,7.63866216585965,7.714674827308,7.52520267640392
19724,"Rfx1",9.08250402039059,9.03025435374827,9.00314420219907,9.14726457346418
19725,"Rfx2",8.26791320614918,8.55528413218675,8.37060568083077,8.33360262826828
19727,"Rfxank",7.56553053801031,7.35397382181817,7.34032303134089,7.52228727384329
19729,"Slc50a1",11.0400799121539,11.3357567047005,10.6074690277578,11.0459643812526
19730,"Ralgds",7.89958350644438,7.51830891333589,7.78635131814654,7.61369739420605
19731,"Rgl1",7.91470864324109,7.91242657312451,7.66241634970874,7.88661018002929
19732,"Rgl2",10.0087781916112,10.0476137649634,9.93557448805479,10.1200460413249
19733,"Rgn",7.1471095054481,6.86889970217968,7.05890496006455,6.92414443457745
19734,"Rgs16",9.82096173923694,8.86451504782118,8.97646567312418,8.42463870983664
19735,"Rgs2",7.04760109525378,7.2619186096421,7.1797225225589,7.14073392868072
19736,"Rgs4",11.2263293980224,10.3479465749422,10.1240405134734,10.3018248222297
19737,"Rgs5",9.13126214419421,8.78759652544136,9.66089840904154,8.86785786397283
19739,"Rgs9",6.93788871378041,7.34928122881745,6.87386701548971,7.34285249104615
19743,"Rhag",7.06192541557946,6.98483903038317,7.17361928298551,7.1389225692582
19744,"Rheb",11.9075033290877,12.2890732809199,12.0239860355381,12.3162302585849
19746,"Rhd",6.97068112787693,6.96690194028314,7.09691277041116,6.81618368143234
19752,"Rnase1",7.30922053416832,7.27920429435271,7.33052478814322,7.37030597930188
19763,"Ring1",8.07243411133474,8.30809723330359,8.80414110710332,8.45217687893805
19765,"Ralbp1",11.7751858660104,11.872167443285,11.6768936869377,11.962893746607
19766,"Ripk1",9.5668151540109,9.46700685007112,9.24248937415838,9.65176927141799
19769,"Rit1",10.9732489204838,10.9618566159224,10.7467977098207,10.9240144963335
19775,"Xpr1",10.2618231396331,9.70369273254953,10.0004578139624,10.1275268842652
19777,"Uri1",9.81433211536842,9.98248561956276,10.0271371144043,10.1064034500347
19819,"Rnaseh1",8.37864281068053,8.55075882918143,8.44515676893425,8.50898366787807
19820,"Rlim",8.03903898032514,7.85046034544748,7.60436789989375,7.45986702550738
19821,"Rnf2",7.85280257348186,7.85120246249651,7.67697079605391,7.89267562044235
19822,"Rnf4",9.98140852391172,9.85737918088925,10.2961099160464,9.88519392008856
19824,"Trim10",6.9707560154167,7.02996692955296,7.09597702048101,6.86607305192349
19826,"Rnps1",9.37456701547652,9.20977228065769,9.57715355531576,9.2243678551014
19862,"Rnu6",11.8992554208467,11.7036278522284,11.0534719990836,11.7869128151391
19876,"Robo1",7.63594479878872,7.39917109381982,7.15816785042806,7.28938493590164
19877,"Rock1",8.9633838082072,8.97600913397171,8.64557963137022,9.06396800059233
19878,"Rock2",7.34438080118291,7.46828601496414,7.39004606682914,7.26931429915488
19879,"Slc22a8",7.14159627838382,7.06413646298008,6.85307558588549,7.07012094447682
19881,"Rom1",7.6640027628865,7.88756334812763,7.82499850555494,7.72135556907232
19882,"Mst1r",7.18431749214118,7.36577563532627,8.06729990015333,7.70647443359331
19883,"Rora",9.13764760674671,8.94471206104349,8.79703324937539,8.95945864641267
19885,"Rorc",7.82523238822638,8.50616126254326,8.25800282712586,8.0044013878693
19886,"Ros1",8.85722291470654,10.9046769536481,11.1821770636924,11.1462703373085
19891,"Rpa2",8.46493145328367,8.41202594343958,8.40017096267676,8.16024953091216
19893,"Rpgr",7.82249116585498,7.93472288939973,7.86997933289996,8.02664446890639
19895,"Rpia",9.748046056289,10.4819665173508,10.4568099986294,10.395755021189
19899,"Rpl18",14.8030791769995,15.1658545425365,15.5061101594623,15.0165721854592
19921,"Rpl19",12.9830949215303,13.2946611302911,13.6085493845019,13.0206088901524
19933,"Rpl21",8.65655796448138,9.03515608643779,8.90140799234151,9.01345477083311
19934,"Rpl22",12.4943899827711,12.3456893775411,12.6793385171114,12.6663391363709
19935,"Mrpl23",12.5966542119355,12.8762375412323,13.0400820532149,13.0427056754702
19942,"Rpl27",14.6962150210435,15.0433771246355,15.1859850761767,14.8267508059197
19943,"Rpl28",15.2076594962389,15.291861594359,15.5297353666146,15.221621103945
19944,"Rpl29",10.3932049785542,10.563199026006,10.7199056938144,10.3837906942839
19946,"Rpl30",11.2482018485663,11.6937972865047,12.2113407937333,11.5829299315432
19981,"Rpl37a",14.8659796908797,14.9355898102855,14.8138463113985,15.1110169422112
19982,"Rpl36a",13.8050630405535,13.7060770867958,13.1302900159625,13.4861499558031
20005,"Rpl9",15.8789612332865,16.0398034209609,15.9284313385751,16.0005406121515
20014,"Rpn2",14.7921131732423,14.4669841550904,14.4925448480041,14.3417394497635
20016,"Polr1c",11.7109274781381,12.0860346056812,11.466481190477,11.6229297791336
20018,"Polr1d",10.6091622036327,10.8755016474198,10.7314551635691,10.6101820694092
20019,"Polr1a",9.92238369727308,9.9849201996453,9.86289810491297,9.43794226527115
20022,"Polr2j",11.6461142682309,11.8431555448243,11.9581267312725,11.7823251149319
20024,"Sub1",8.71077415346708,8.82075736078313,8.89320671340196,8.97427117362758
20042,"Rps12",15.9523196583723,15.8789612332865,16.0005406121515,15.9284313385751
20044,"Rps14",15.6831729967409,15.4344747083512,15.6071585283092,15.4684337269139
20054,"Rps15",13.5678580629122,14.1679664029718,14.3686275222234,14.0037248718244
20055,"Rps16",14.5860074098495,15.069940072024,15.1451562439077,15.0433771246355
20085,"Rps19",11.6433516269647,11.9443530254639,12.0100816245095,11.714006853865
20088,"Rps24",13.5459944118563,13.7420270585854,13.2034702649887,13.3163047739133
20091,"Rps3a1",12.9733700145936,12.7436484448603,12.6453530544061,12.6578822411042
20102,"Rps4x",15.5785392781083,15.6267373168346,15.6831729967409,15.7531161812201
20103,"Rps5",12.9647492306042,12.9373174925555,13.1353716158763,12.7458134823261
20104,"Rps6",14.2458251726705,14.7775542401248,15.0433771246355,14.655207159381
20111,"Rps6ka1",12.6270806912398,12.7072458778007,12.710815848631,12.3635119616122
20115,"Rps7",15.0882289762941,15.2735092422995,15.4128160441851,15.3215337742165
20116,"Rps8",15.390128431905,15.7035148115737,15.7035148115737,15.5515120748562
20128,"Trim30a",7.27920429435271,7.10000522442272,7.34132422697572,7.11592148867582
20129,"Rptn",6.94185458535782,6.90805480142894,7.2053045315602,6.693051295397
20130,"Rras",9.990981442829,9.81221742439602,10.8433862209384,10.3254073565867
20133,"Rrm1",9.86945407779845,9.25097193292158,8.89197351902556,8.91813649038218
20135,"Rrm2",8.52163889704669,8.35465634767692,7.74051113664428,7.92009367426058
20147,"Rs1",7.59334443287633,7.41156394941297,7.20291965842648,7.23846445228802
20163,"Rsu1",9.0343175254748,8.94849499497183,8.61922270155223,8.90687181039454
20166,"Rtkn",7.86540220585299,8.33231390261644,8.05150172520827,8.37791074438512
20167,"Rtn2",7.99844939694392,7.65932699741411,7.92306745000628,8.35053868419128
20168,"Rtn3",11.7803629055126,11.3755078509545,11.6389364486664,11.6425002083699
20170,"Hps6",9.62981194438223,9.8152732080573,9.22332298953629,9.74488638225365
20174,"Ruvbl2",10.0344894857407,10.0425998817129,10.6656468093404,9.77601657304576
20181,"Rxra",7.24489894837308,7.55158811212731,7.81694363669678,7.79498438412064
20182,"Rxrb",10.4760766124088,10.3146772756416,10.5408668737687,10.1349908523368
20183,"Rxrg",7.08494122653572,7.12237505980131,6.90996806597119,7.13381651151613
20184,"Uimc1",7.38257613482965,7.33977065055899,7.36167144074507,7.44105369116938
20185,"Ncor1",11.0552633678009,10.6178806542218,11.2627115009369,10.6288356666733
20186,"Nr1h4",7.21383328309929,7.24659216544184,7.36577563532627,7.25520564917671
20187,"Ryk",11.5868591388179,11.1890297685723,11.4437317604253,10.9669529832195
20190,"Ryr1",7.72987828728581,7.37903174008178,7.46764590118404,7.52147098487311
20193,"S100a1",11.2270104319237,12.2190758527721,12.5597460228845,12.1661944725361
20194,"S100a10",10.8642151685383,10.7285104693257,10.8837124479692,10.6451067347304
20195,"S100a11",14.5688887172807,14.4333694575526,14.9822067808807,14.8659796908797
20196,"S100a13",10.5886443727492,10.6019970621142,10.8269853607151,10.7365234897446
20197,"S100a3",7.35391870347623,7.31327986865515,7.35672705746463,7.01959072835788
20198,"S100a4",7.9106052573845,7.51614322148916,7.68483626630367,7.73373564170607
20199,"S100a5",7.39548058231391,7.54872559716389,7.23771786255252,7.0342831309619
20200,"S100a6",12.3196121485158,11.8708101946406,12.4769028037832,11.777684257957
20201,"S100a8",11.3758879058182,8.0588542398217,9.78154413718203,9.38831333044322
20202,"S100a9",10.1299027918251,7.43269847963059,7.92762983383734,7.78884065890968
20208,"Saa1",6.77309798627251,7.19681725460917,7.30303866512786,6.83003977608083
20209,"Saa2",6.8856201189436,7.03156337002396,6.96931456468296,6.9180432912219
20210,"Saa3",11.7077797130144,7.12518742624738,7.23771786255252,8.01847839596593
20211,"Saa4",7.08494122653572,7.09470452124533,6.96260685912106,7.17077008300951
20215,"Sag",7.28574897887855,7.0618099428657,7.14749114556431,7.14968361920577
20216,"Acsm3",7.13108950284656,6.95214930253581,7.0522092629682,7.03232059337912
20218,"Khdrbs1",9.54816783090621,9.59956018738854,9.79587359578263,9.44323008782204
20219,"Apcs",7.2431144651231,7.3229984479608,7.21292189619567,7.15772587728357
20220,"Sap18",7.11887620188373,6.98942998133269,7.2431144651231,7.50551385572941
20222,"Sf3a2",7.24240005333569,7.28678875913321,7.35138098067433,7.22279490286811
20224,"Sar1a",11.5946453486172,10.8433862209384,11.0578436900521,11.012969285027
20226,"Sars",9.06697013782899,9.37588102718539,9.33284334805056,9.25636311493408
20227,"Sart1",8.73085220122647,8.42146001141505,8.69950738740149,8.59042331064162
20230,"Satb1",7.48084067939539,7.24857990068003,7.05158282378901,6.8414070971946
20231,"Nkx1-2",7.65293457860686,7.80449406988906,7.50021946484393,7.87864488643081
20238,"Atxn1",8.32008127806444,8.572416016937,8.58424614127889,8.62541205564807
20239,"Atxn2",11.5177800954768,11.615164065127,11.5369513898715,11.6682340517092
20249,"Scd1",14.1191660708441,13.0859226087228,13.0206088901524,13.1574959582532
20250,"Scd2",9.22172304718305,8.33868067898732,8.4454546248814,8.86978660094578
20256,"Clec11a",8.2926092227643,7.86586856548952,7.83774618201708,7.70772579923334
20257,"Stmn2",7.74304617622667,7.18512320736055,7.0091987876005,7.20261362014849
20259,"Scin",8.12657542458147,7.40455618051386,8.64092273517345,8.33105688442662
20264,"Scn10a",6.90925557766567,7.1845034663652,7.20187886329996,6.98911061652211
20266,"Scn1b",7.04845281563374,7.13179266795338,6.98552177684205,7.20405143591274
20272,"Scn7a",7.14159627838382,7.35906318367829,7.22004573182772,7.0746766862945
20276,"Scnn1a",8.95590413651908,8.55281316772136,10.4837055811773,9.22507183893213
20277,"Scnn1b",8.23670188008737,8.18640832121649,8.84774250267575,8.80786806632855
20278,"Scnn1g",8.15983980900731,8.67259108325962,8.68248990317523,8.54060030098959
20280,"Scp2",11.8150404440038,12.0342932210459,11.7943853405967,11.48340217219
20287,"Sct",7.35469016870116,7.20313384660037,7.35402893805439,7.4983506079296
20289,"Scx",9.14368613538819,8.88417051910844,8.86442799251512,8.80229420852348
20292,"Ccl11",7.48631312328929,7.46607005298789,7.39569109487659,7.315911808115
20293,"Ccl12",7.86105625704043,7.80948164261101,7.61656534160909,7.53311829860718
20295,"Ccl17",8.54602626719867,7.47745472223246,8.05494341657332,8.44076537286707
20296,"Ccl2",7.28372503616806,7.12130686431955,7.01157670317618,7.31191856794549
20300,"Ccl25",7.43916074490289,7.73083552686901,7.33997345898801,7.56379949924649
20301,"Ccl27a",8.33177810966854,9.03798889518594,8.76999295341852,8.93461423059443
20302,"Ccl3",7.08583756818807,7.28343566957045,7.49182804932335,7.47684744214455
20303,"Ccl4",7.33441722181901,7.21087080182101,7.39570453005908,7.46906414714889
20304,"Ccl5",7.16857810800757,7.55612281784117,7.5588033402543,7.41642809972241
20305,"Ccl6",8.70925616725348,8.63737205466349,8.125704046755,8.98751273115615
20306,"Ccl7",8.09011241966429,7.53537258999242,7.21176664565341,7.01311326852764
20307,"Ccl8",8.66309106506755,7.42327351570859,7.47482132701497,7.62561753036208
20308,"Ccl9",11.0900813980785,9.13883174391722,8.27894304961355,9.29881437229101
20309,"Cxcl15",14.4162536606009,15.5785392781083,14.5492887014005,15.2076594962389
20310,"Cxcl2",7.15117513780857,7.10973273047766,7.2431144651231,6.98569965236977
20312,"Cx3cl1",9.26131630841729,9.18591299121894,9.34403231455053,9.68168863458223
20315,"Cxcl12",8.38639672593794,8.21335055577256,8.1543937739473,7.97469493169076
20316,"Sdf2",11.2296789020702,11.43206689813,11.6612438679588,11.2802342381828
20317,"Serpinf1",13.3979043804156,13.1725632627995,12.6810475737428,13.4366969043292
20318,"Sdf4",8.4480259405064,8.33360262826828,8.35328469114307,8.72041528490633
20319,"Sfrp2",7.9090680222461,7.36490067810689,7.17639134490741,7.37948667344426
20320,"Nptn",13.2180920736219,12.6621620974264,12.2761044081026,12.8813231114339
20321,"Frrs1",9.04750737530696,7.94608383545595,9.61397358738022,8.80745555296762
20322,"Sord",7.52419887507408,7.95263205826348,8.52947935897154,9.21359030288131
20324,"Cavin2",8.73587329731549,8.98090714429186,8.26062555606823,8.11507617222618
20333,"Sec22b",11.244311799633,11.6961389336892,11.3351495597407,11.3658268858976
20334,"Sec23a",8.22851809771619,8.02085843637111,8.09401168713392,8.0342831309619
20335,"Sec61g",12.6923893818445,13.4209495523309,12.8431138228649,12.7013362470217
20336,"Exoc4",9.83886906291996,9.85468336055822,9.4818750955054,8.9627695109983
20338,"Sel1l",8.7523816377662,8.84530543282068,8.47074701050036,9.65440641414267
20340,"Glg1",13.3361709170436,12.896758110225,13.133361996286,13.2766624069285
20342,"Selenbp2",10.8037250043568,10.9203016753101,11.5774199763947,11.2131422007932
20343,"Sell",7.51461543866691,7.29105555545805,7.07741659478537,7.13121390508627
20344,"Selp",8.62381291922798,8.1722712290547,7.94719858426206,7.85852501244143
20345,"Selplg",8.68356487957136,7.86832099606238,7.92762983383734,8.26628877188457
20346,"Sema3a",8.19298625117765,8.23958361297018,7.26854200030012,7.25343387675709
20347,"Sema3b",7.23708193035995,7.36294104583856,7.29672087523059,7.32384726000782
20348,"Sema3c",7.96935054346124,8.19546448771625,7.39059890555246,7.94240453963616
20349,"Sema3e",7.13365599269125,7.46352437327118,7.3131664759772,7.04200130627913
20350,"Sema3f",11.3047584273231,10.1668332339517,10.4063343601792,10.8725793968585
20351,"Sema4a",13.7578183890997,13.1780870816045,12.91122812104,12.9057301496144
20352,"Sema4b",11.0265882793466,10.5942487811225,11.3005992332263,11.2798807709064
20354,"Sema4d",7.71295682169755,7.81085275616078,7.66008505500476,7.85965125329397
20355,"Sema4f",8.68845795483916,7.86104812334936,7.51776779508047,8.20802092612683
20356,"Sema5a",8.79490550970347,7.67424401774803,7.43006310013799,7.80828379451063
20359,"Sema6b",7.84157877174311,7.57827480247352,7.83652412122915,7.59643645045077
20361,"Sema7a",7.48724700482948,7.50364952503391,7.64319393398704,7.61604197536881
20362,"Sept8",9.26008153954641,8.92844435103761,9.23507182586217,8.81000922751178
20363,"Selenop",11.1582069524977,11.5834706614789,11.2125522490339,11.7151827679124
20364,"Selenow",9.26788395323867,9.72431133295326,10.4032251090256,10.031425524138
20365,"Serf1",11.3371375311551,11.5478283893646,10.9885027409471,11.4131618071764
20371,"Foxp3",7.37858350333211,7.52035168094445,7.50630660634959,7.52683721725507
20375,"Spi1",7.24857990068003,7.14395711642034,7.45522446058794,7.21565433148459
20377,"Sfrp1",9.30099596636787,7.56133568411822,7.3683154718374,7.32077234893752
20378,"Frzb",7.15415355698651,7.02804417913221,6.94408976003806,7.11958962074112
20382,"Srsf2",10.8122703117308,10.6885646845522,10.5671273050009,10.6778095942874
20383,"Srsf3",9.40990860876134,9.58634875139721,8.98053332033176,9.65292337855842
20384,"Srsf5",12.2845828829807,12.0000674342936,11.9111932449901,12.2510337272482
20387,"Sftpa1",14.0437247452051,14.5688887172807,13.965180029589,14.6744516032617
20388,"Sftpb",15.0861576385607,15.6249825563958,15.5922643748501,15.1356458475666
20389,"Sftpc",14.9822067808807,15.1451562439077,15.0882289762941,15.069940072024
20390,"Sftpd",16.0135353191685,16.0677037694874,15.7770032197153,15.9864403792495
20391,"Sgca",7.26279957307656,7.37772568663073,7.31701683592114,7.07567969556357
20393,"Sgk1",11.4034847643732,10.3267208899542,9.89602013942346,10.7163211182926
20394,"Scg5",7.11286300007333,7.73254904054218,7.32929181118605,8.10117139702355
20397,"Sgpl1",9.06214833288922,8.49806365456581,8.54501385276443,8.71951604903318
20399,"Sh2b1",8.63699117146352,8.57687743697042,9.09612593657614,8.73558070250636
20401,"Sh3bp1",7.58962774114906,7.4957800927195,7.3683154718374,7.4983506079296
20402,"Zfp106",8.29077734824424,8.01938506246941,8.07136676853,7.92092922531729
20403,"Itsn2",8.82803728558019,9.07497766230115,8.77037482946392,9.36763315939816
20404,"Sh3gl2",7.13054083426451,7.01060107887039,7.12368486110669,7.12072022166006
20405,"Sh3gl1",9.16143110092431,9.2903068962579,8.92085525459089,9.19294773565897
20409,"Ostf1",11.3955809928365,10.9481504642428,11.3851108012283,11.2973999389451
20410,"Sorbs3",7.96484622798405,7.88220360233009,7.9057442497013,7.81934087069301
20411,"Sorbs1",7.44076537286707,7.49872457303496,7.66244585758066,7.52950376076512
20415,"Shbg",7.08098403404753,6.94365032707046,7.15377367546476,6.94471206104349
20416,"Shc1",9.25640185480476,9.44842606368879,9.22866362233069,9.4697747032887
20419,"Shcbp1",7.27736357367534,7.33785563540876,7.0848925837155,7.26335679297382
20420,"Shd",7.25390656219881,7.22683361976556,7.47205615750236,7.40567333228187
20422,"Sem1",13.7302034283589,13.9751185788576,13.1495496640962,13.4433377669539
20423,"Shh",8.9713030437922,9.07880321345863,8.97261312898475,9.6098095562519
20425,"Shmt1",9.0547399669703,9.40230595313962,9.59476196537311,9.06396800059233
20429,"Shox2",6.72455089133176,7.08967569798977,6.95689912317393,6.9751765169369
20430,"Cyfip1",8.9633838082072,8.49777700642952,8.44006456295621,8.57222651279369
20431,"Pmel",7.75420012259581,7.76783152592956,7.6684945197767,7.73419970857414
20437,"Siah1a",9.0263851142162,8.99375218865641,8.85338753681181,9.11186922327828
20438,"Siah1b",7.56350193683027,7.60063717299393,7.77706090237585,7.67592938940312
20439,"Siah2",7.30611866678033,7.36227261810263,7.60804685927415,7.68969228330708
20440,"St6gal1",13.717004286756,12.6160088807468,12.8781922431587,13.770011482309
20441,"St3gal3",8.6239059141933,8.71977317155988,8.60609036979286,8.33964605633535
20442,"St3gal1",8.90715461617408,9.5413658310721,9.28678427478686,8.71582988447514
20443,"St3gal4",8.74409800992804,8.49649181021737,8.51535489044758,8.35212621005227
20444,"St3gal2",7.78262970966714,7.5118020602858,7.42061819156096,7.56047614117157
20446,"St6galnac2",9.12132305500195,9.81083267787592,10.5674273229881,10.5700928741881
20448,"St6galnac4",8.69281950909691,8.95825744745577,8.92331673078876,9.01794643829686
20449,"St8sia1",6.94406766065653,6.8394268352149,7.02118765571202,7.00786433233499
20450,"St8sia2",7.08772801817249,7.31792131150635,7.24031432933371,7.32502431019142
20452,"St8sia4",8.09051684019622,7.76467494738715,7.53592330243239,7.81272842901464
20454,"St3gal5",8.3362258065638,9.01564338803593,9.03147351848601,9.05787651798044
20463,"Cox7a2l",12.15325711356,12.3471541885824,12.4400889023395,12.399910400415
20465,"Sim2",7.20490732637886,6.98676644523164,7.38332629141313,7.23224102879803
20466,"Sin3a",10.5467497973836,10.332162456903,10.5333784054065,10.3754535492286
20469,"Sipa1",7.40471582659663,6.96542356581013,7.41151098801207,7.45732957321571
20471,"Six1",7.32136443203945,7.12854215742367,7.14640956958778,7.12227798379678
20475,"Six5",7.21383328309929,7.54373269147467,7.3391819338563,7.81277897162766
20476,"Six6",6.85794212889713,7.29013407356427,6.83415498140132,6.82316817898474
20479,"Vps4b",8.58150660422354,8.64972771619995,8.3681790351627,8.86571394201058
20480,"Clpb",7.43514933836693,7.59849454865403,7.54559197485095,7.71295682169755
20482,"Skil",10.798173065067,10.240955265466,10.0855388495101,10.1974931626862
20491,"Sla",8.31267595580472,7.79492351768392,7.78644856526731,8.05762766191067
20493,"Slc10a1",7.2981771537197,7.24946904447683,7.41642809972241,7.23977751256812
20495,"Slc12a1",7.17027589890552,7.13970918418769,7.14563585891745,7.17064373489654
20496,"Slc12a2",13.6170953808858,13.1807839813139,13.2308631276151,14.1183356667978
20497,"Slc12a3",8.06386551336919,7.89398043465996,7.84550941926571,7.82220328809233
20498,"Slc12a4",7.12873546180639,7.15298193421137,6.8812669424939,6.93523872979783
20499,"Slc12a7",8.21374217031314,8.25672468706577,8.53874669217536,8.30873719543009
20500,"Slc13a2",9.48004544095125,9.5789328181781,9.72475897108067,9.13764760674671
20504,"Slc17a1",6.97362562434055,7.02472413921832,7.0431640254591,7.1942335979452
20505,"Slc34a1",7.10741325831374,7.16907942456499,7.17850924565218,7.11445812760095
20509,"Slc19a1",10.6368851339711,10.8182276511308,11.1368749935192,10.3832992875472
20510,"Slc1a1",8.1691532274284,9.02517917749095,8.10875812397836,9.00184670195218
20511,"Slc1a2",7.28878274630167,7.22966143352798,7.50319603946185,7.44382820329373
20512,"Slc1a3",10.4273324885415,10.9306264704669,9.6217084977459,9.59816884184473
20513,"Slc1a6",7.38202953536233,6.96895472754222,7.44299531586062,7.1901333218648
20514,"Slc1a5",7.41859508706354,7.25762185281799,7.42769122445775,7.44894706043332
20515,"Slc20a1",7.44811630540946,7.28091572818557,7.21292189619567,7.09599033109528
20517,"Slc22a1",9.41982929121419,9.35079037925487,9.88590509269099,9.19734139901553
20518,"Slc22a2",7.14280908317072,7.11335149175672,7.09842692720171,6.99823782188805
20519,"Slc22a3",7.27306707572209,7.11172254250513,7.22376040067285,7.12654316071233
20520,"Slc22a5",8.44623449143067,8.48959208404056,8.58903031701002,8.63063367841622
20521,"Slc22a12",7.31225901356358,7.0504268725703,7.08620258481854,6.95419631038687
20523,"Slc25a14",8.35625937793773,8.48723711048452,8.43918157705253,8.65763107407479
20524,"Slc25a17",9.23062093312987,9.2123899878311,8.93970775829877,9.32078644897848
20525,"Slc2a1",12.4319349952604,11.4531612958104,11.0821906313633,11.4122489623077
20526,"Slc2a2",7.24656735672388,7.67766491588414,7.3799968500255,7.35512159409324
20527,"Slc2a3",8.15753641876494,10.0346743201692,10.9434442967823,11.6177429377275
20528,"Slc2a4",7.34706765716587,7.2580065130416,7.12001102066394,7.12518742624738
20529,"Slc31a1",10.7794577506276,10.9956744183559,11.4116533173685,11.1809969195797
20530,"Slc31a2",7.63850379327693,8.00288532066985,7.53401100632843,7.53729121305382
20531,"Slc34a2",13.993197690909,13.809510033001,13.2104791999267,13.7739897595831
20533,"Slc4a1",7.42180186046987,7.37474064955464,6.89890364909389,7.22125480398539
20534,"Slc4a1ap",9.81853224946297,9.75416200651511,9.73897888980771,10.0580255566739
20535,"Slc4a2",10.8642151685383,10.676855130834,11.0281693956481,10.9218874149032
20536,"Slc4a3",8.08835386415287,8.10849374381079,8.05855714407855,8.28824956231544
20537,"Slc5a1",7.47760650232142,7.36227261810263,7.53401100632843,7.35289863413223
20538,"Slc6a2",7.10741325831374,7.31327986865515,7.17330236164463,7.14300048549815
20540,"Slc7a7",7.52997558334265,7.98926681077513,8.20741957163274,7.84253858838941
20541,"Slc8a1",9.27783949443365,8.41368081277048,8.31732781336666,8.07410800468734
20544,"Slc9a1",10.9635283107217,10.6525341104185,10.1920076382291,10.445984768394
20555,"Slfn1",7.34856219050128,7.05399373953262,7.20187886329996,6.95543196130228
20556,"Slfn2",7.34706765716587,7.08723077145364,7.25691629667084,7.28869307877729
20557,"Slfn3",7.06934906393361,7.40133287492251,7.09842692720171,7.25520564917671
20563,"Slit2",8.70439001178843,8.2543495641903,10.3270262731271,9.98938562933639
20568,"Slpi",9.13764760674671,9.18408499064338,8.16191916542725,8.67139732077461
20585,"Hltf",7.45968775623955,7.02028550084465,6.76557618347012,7.0047822634596
20586,"Smarca4",8.87482769782767,8.28024880050146,8.33564157615105,8.15969792551057
20587,"Smarcb1",10.1108258358167,9.75175325143934,10.082490044043,9.63807383718072
20588,"Smarcc1",7.43514220469392,7.61055186083962,7.47993447958842,7.54271844329126
20591,"Kdm5c",7.21980663912075,7.39625061208612,7.19002863149473,7.45185165353761
20592,"Kdm5d",7.07858448527324,7.04008419427262,7.14968361920577,7.75284056295996
20595,"Smn1",11.714071074126,11.9146607502802,12.2216003368467,12.0343712652597
20597,"Smpd1",9.64772868922971,9.58754762364121,9.83163397154025,9.8134546921125
20598,"Smpd2",8.10463151193544,8.46436706153865,8.55658987415998,8.53077208562198
20599,"Smr3a",7.21383328309929,7.03816453133935,6.93132848489379,7.73273981013465
20610,"Sumo3",10.9848625658782,10.8466340030369,11.3332193926208,11.3597524509831
20612,"Siglec1",8.17883599751383,7.3098457910809,7.23445820921045,7.7882289240667
20613,"Snai1",7.46587246040031,7.08111722536398,7.17639134490741,7.59607325474806
20615,"Snapin",10.3076490908468,10.4545884720346,10.104041747421,10.3525055771272
20616,"Snap91",7.25473338924667,7.24067209623967,7.01590283780376,6.99964773652837
20617,"Snca",7.29365726345177,7.14506721345617,7.05936465601061,7.19467071252587
20618,"Sncg",7.56131849530751,7.38350219982225,7.86117580228336,7.53708216701511
20619,"Snap23",9.10884179302024,9.18808977985712,8.81432567610335,9.01529045350066
20620,"Plk2",8.56052390699477,9.32930582820863,9.1889442216637,10.832370859023
20621,"Snn",10.675543609836,10.9581584578319,11.0587823830918,11.7028030772271
20623,"Snrk",8.96356319650889,8.98178448369843,9.12589716374746,9.09417500300494
20624,"Eftud2",10.0843389035626,9.74012311304802,9.91461572958464,9.31200929490021
20637,"Snrnp70",10.5784257653329,9.99843176687431,10.1911671966462,10.0787679249948
20638,"Snrpb",10.6652572835837,10.7322828769952,11.2810771316103,11.0560613658523
20641,"Snrpd1",11.5388144764879,11.8891940030042,12.3710160223672,11.6547080556107
20648,"Snta1",7.22941968823042,6.9174093772119,7.20187886329996,7.17352099202697
20650,"Sntb2",7.59968637331372,7.5433967529814,7.88759642307548,7.51204042978714
20652,"Soat1",12.5597460228845,12.4144507127447,11.8903070327606,12.6160088807468
20655,"Sod1",12.7834318426832,13.5713149165591,14.0437247452051,13.8741252617338
20656,"Sod2",12.4504219221681,12.4305129893902,12.1567467403535,12.116944958972
