"","kidney_preneo_myc_1wk_batch1","kidney_preneo_myc_1wk_batch2_rep1","kidney_preneo_myc_1wk_batch2_rep2","kidney_preneo_myc_2wk_batch1","kidney_preneo_myc_2wk_batch2_rep1","kidney_preneo_myc_2wk_batch2_rep2","kidney_tumor_myc_4wk_batch1_rep1","kidney_tumor_myc_4wk_batch1_rep2","kidney_tumor_myc_4wk_batch2"
"ILMN_1213231",9.96802939308964,9.60868039555893,9.63343551945731,9.86540625308134,11.2141989713095,9.81417469138005,10.0295873624691,10.302429175388,9.9972270364283
"ILMN_2672543",8.87525865807071,8.83955132359713,8.87969077149814,9.70347459865291,9.19567466777689,8.88669144326211,10.1099801640456,9.70713421604901,10.6421430590016
"ILMN_2745153",9.05648161808298,9.11622670643534,9.11008762653124,9.42614438910198,9.98455239873271,9.28381670261061,10.5073367643143,9.79035063962638,9.53922300775299
"ILMN_2745151",8.97496106735147,9.09194614411541,9.10118189954384,9.53330424727917,10.0498158438767,9.29668101252721,10.4382716676704,9.77749363285137,9.55523158054354
"ILMN_1232067",10.2465858883136,10.081289228246,10.2535629041156,10.4918905613812,11.1595839339561,10.4134208769849,10.4099688537932,10.8287165468809,10.2701747690197
"ILMN_2944226",8.3184489130603,7.66861599896652,7.99800000754574,8.10993290963532,9.5789613641536,7.83751400371561,8.32019693323888,8.36508456126333,8.18016937742131
"ILMN_2693679",6.84877526072368,7.2292396083793,7.12199514626333,7.1706111087335,7.20122447554755,7.31891004268306,8.38741820711065,7.55664627785323,7.53278139323493
"ILMN_2729235",10.0104498846744,9.93416133384599,10.1362054624367,9.2829958184442,8.60120783745048,10.6101317669774,10.8390002009516,9.0666996514492,9.67622258325476
"ILMN_2932814",8.93666709234921,9.02371238965103,8.97594693526834,8.91595343391733,8.76684617098669,8.98500467236938,9.07391111005028,9.18861174852858,9.01084776837458
"ILMN_1245467",10.2054933607349,10.141944570098,10.1031269581113,10.0638678898887,9.79926716545907,10.1366208829937,9.80535706946936,10.1273512257542,10.2323713137707
"ILMN_3161514",6.86436810265925,7.06529875851252,6.78078237560491,7.08408015680692,6.8377029905804,7.29191437592807,6.85307694189431,7.18368086788927,6.88168388928662
"ILMN_2756733",9.71410834704265,9.85221529557743,9.89714362044516,9.61046163624025,8.5514447469546,9.87540539168157,10.8812012260064,10.0327506634709,10.1659130530621
"ILMN_2908874",9.436965537274,9.50728234588666,9.47637502608398,9.6475600113725,9.60229044735333,9.46912609256141,8.41987249253649,9.8075989771508,9.29017027166648
"ILMN_1226712",8.05994444322366,8.2274598307099,8.15295556216357,8.26553001043242,8.42106610775797,8.3207404767269,8.62026658361162,8.21427866813221,8.10133593081126
