"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ILMN_1220996",0.270084187335497,10.3954362472925,1.19194642424848,0.263204273405112,0.473341627309744,-6.50586916685203
"ILMN_1242960",-0.141139891047808,7.3430014240782,-1.19182100750618,0.263251091775147,0.473376703834309,-6.50601186958865
"ILMN_2648034",-0.139553509323816,7.29365140285956,-1.19152084917398,0.263363168890274,0.473529108832591,-6.50635335374756
"ILMN_3120652",-0.153228633883904,11.4891290172446,-1.19113070761674,0.263508902687114,0.473721328434909,-6.50679711613019
"ILMN_2726941",-0.160290294422964,7.1545124094585,-1.19108831126104,0.26352474337551,0.473721328434909,-6.50684533302102
"ILMN_1229755",0.148557622254097,7.02403896101623,1.19022885795399,0.263846029393686,0.474195703986275,-6.50782250905827
"ILMN_2675812",-0.130539036942748,7.32534733735532,-1.19010643759314,0.263891819009554,0.474195703986275,-6.50796165587954
"ILMN_2677231",-0.186765830417456,7.35177674076067,-1.19009632539151,0.263895601623066,0.474195703986275,-6.50797314925728
"ILMN_2701824",-0.138325922103478,10.6350017434103,-1.19008970910035,0.263898076564977,0.474195703986275,-6.50798066919661
"ILMN_2855423",0.206158927626516,9.91301710220169,1.18995997236775,0.26394661069054,0.474233745581355,-6.50812811910212
"ILMN_1246473",-0.186013775830568,7.67547932948941,-1.1896659226667,0.264056640458381,0.474317734791719,-6.50846227239929
"ILMN_2863514",-0.121968884348566,7.33423336758818,-1.18964538496404,0.264064326794986,0.474317734791719,-6.50848560885487
"ILMN_2588771",0.148908375858429,7.86329103654995,1.18961563419944,0.264075461485506,0.474317734791719,-6.50851941334992
"ILMN_1253860",0.139364860957601,7.0686082934527,1.18942401402135,0.264147187417503,0.474344209088204,-6.50873712818139
"ILMN_2944870",-0.129005263583102,7.40683212583541,-1.18938132720404,0.264163167789453,0.474344209088204,-6.5087856245562
"ILMN_1233334",0.162294969035885,7.19941106537451,1.18935690720767,0.26417231008709,0.474344209088204,-6.50881336747409
"ILMN_2682865",0.177959223966637,8.67453419180893,1.18914770491014,0.264250641179605,0.47443570519877,-6.50905101965246
"ILMN_2620930",0.251163422810547,9.29540815454209,1.18906118389008,0.264283042502439,0.474444728569482,-6.50914929791978
"ILMN_2707245",0.121114479616246,8.82315082591753,1.18897771324788,0.264314304522793,0.474451704990629,-6.50924410634027
"ILMN_2963700",0.177559454205692,8.29983297001615,1.18826746349389,0.264580432959747,0.474880228213067,-6.51005063202266
"ILMN_1227664",0.142752958213541,7.19347250846124,1.18814191640783,0.264627497531171,0.47491551824715,-6.51019316062411
"ILMN_2590771",0.203693271432451,8.27122649418586,1.18770727964845,0.264790484479232,0.475158820305402,-6.51068650129393
"ILMN_1222474",0.261780167330159,9.39278346955452,1.18750668126282,0.264865735307883,0.475189774333549,-6.51091414880569
"ILMN_2818498",0.143767697274441,6.92685149178089,1.18748287173914,0.264874668160848,0.475189774333549,-6.51094116698925
"ILMN_2517170",0.143363597658336,7.57759000315316,1.18744203564578,0.264889989604548,0.475189774333549,-6.51098750538303
"ILMN_1228797",-0.155512455970991,7.14696528744335,-1.18713979205784,0.265003411690761,0.475295408063848,-6.51133043733833
"ILMN_2588671",-0.139442277602235,7.30790089471665,-1.18713896189515,0.26500372327742,0.475295408063848,-6.51133137917044
"ILMN_1257020",-0.183503316273677,7.59030249809052,-1.18703301100463,0.265043492464738,0.47529763134522,-6.51145157809744
"ILMN_3089725",0.176081869296185,8.08343169964175,1.18694131396962,0.26507791527911,0.47529763134522,-6.51155560000209
"ILMN_2625167",0.21231554080105,9.12096916277689,1.18691648398188,0.265087237007841,0.47529763134522,-6.51158376634129
"ILMN_2935157",0.155518580006897,7.56451173668949,1.186744355893,0.265151864976206,0.475354286111046,-6.51177901104518
"ILMN_2592476",-0.220561332530769,10.5619714525229,-1.18668623287816,0.265173690965414,0.475354286111046,-6.51184493523477
"ILMN_2695199",-0.549024046560936,11.0394358452818,-1.18656347164457,0.265219794249185,0.47538776027848,-6.51198416550697
