"ID","Symbol","lung_normal_rep1","lung_normal_rep2"
74175,"Crct1",7.2527245580846,7.18077941927701
74178,"Stk40",9.10217256766371,8.72790982145325
74182,"Gpcpd1",8.11171274522339,8.16454383164128
74183,"Perm1",8.01360183268346,7.75035108313447
74186,"Ccdc3",8.41144478352678,8.74761607568257
74187,"Katnb1",7.43170652396602,7.26807408655536
74190,"Exoc3l4",7.37164178160364,7.41306402603426
74191,"P2ry13",8.21818480452194,8.64972771619995
74192,"Arpc5l",8.865597963525,8.92155274111152
74194,"Rnd3",7.72549407518447,8.07208234684595
74195,"Elp3",9.91797547968017,10.2515733988532
74196,"Ttc27",7.72383156649532,7.714674827308
74197,"Gtf2e1",9.69360674151689,9.95028249537759
74198,"Dtx2",9.3674026326383,9.03610846198335
74199,"Vit",7.44309895030078,7.46984528597138
74200,"Khdc4",12.1121442095386,11.9214341921905
74201,"Cep97",7.40902415188015,7.24852473244939
74202,"Fblim1",9.83678019936239,10.1101814933287
74203,"Eif4enif1",8.8270863379589,9.02076416399343
74204,"Xpo6",9.92157598485574,9.78720878922135
74205,"Acsl3",8.44056744602785,8.24796371514042
74213,"Rbm26",8.85758256661978,8.79189544832522
74230,"1700016K19Rik",8.957390654108,8.44523228984623
74237,"Tubgcp2",9.40688260462352,9.58558462272733
74238,"Mterf2",7.56850282406975,7.49128849300276
74239,"Iqce",9.27028072422161,9.22961495860008
74241,"Chpf",7.52669484554198,7.407905043961
74243,"Slx4ip",7.2635039567056,7.21009293237101
74244,"Atg7",8.08726392656736,8.10200848893449
74245,"Ctbs",7.11627897351067,7.19229281447077
74246,"Gale",7.44677526795437,7.59722368605338
74254,"Gpn1",9.23828567678757,9.24455157415002
74255,"Smu1",9.33345605282675,9.44078832719837
74256,"Cyld",10.9445473604279,10.9025776730409
74257,"Tspan17",9.03751955423167,9.47560123913527
74264,"Rnf138rt1",7.73384154079378,7.08971529298172
74268,"Aven",9.09784284845902,9.16682212695465
74270,"Usp20",10.5948669123944,10.6025596915811
74277,"Chic2",10.4965591887099,10.4485380271627
74286,"Tbc1d21",7.0480099837896,6.89311188971131
74287,"Kcmf1",8.50414861914042,8.3202082342689
74302,"Mtmr3",7.74164960969948,7.84482637276493
74306,"Prss46",6.99795567353905,6.90320401140104
74309,"Osbp2",7.05025680159899,6.98356369722332
74315,"Rnf145",11.1020741226655,11.121063982277
74319,"Mettl23",7.254851468723,7.27661879264606
74320,"Wdr33",7.99106118718636,8.08726392656736
74322,"Cxxc1",9.76582455071326,9.7732090909636
74325,"Cltb",9.13906365695862,9.09189813819076
