"ID","Symbol","kidney_preneo_myc_1wk_batch1","kidney_preneo_myc_1wk_batch2_rep1","kidney_preneo_myc_1wk_batch2_rep2","kidney_preneo_myc_2wk_batch1","kidney_preneo_myc_2wk_batch2_rep1","kidney_preneo_myc_2wk_batch2_rep2","kidney_tumor_myc_4wk_batch1_rep1","kidney_tumor_myc_4wk_batch1_rep2","kidney_tumor_myc_4wk_batch2"
11302,"Aatk",8.26104484073966,8.12506335997852,8.35592740047956,7.1351100303622,7.32055379663464,8.12296946109435,9.32142245104376,7.31629387292725,8.00361900373093
11303,"Abca1",6.49798493670662,7.05319689442329,6.95135356422283,6.75417500354073,6.86938673787971,6.90036289249499,8.50098330768177,7.68472714636564,7.11392861619548
11304,"Abca4",6.99177664368857,7.11255153721258,7.05443629694568,6.72337377030621,7.36633603797684,6.75908943210435,7.06830191126135,6.66085032579851,6.59956462042466
11305,"Abca2",8.13939817636449,8.20519505985658,8.30114332726511,7.45574499639238,8.64505522219537,7.54077453057728,8.62331535254516,8.11087440106384,8.01792654114116
11306,"Abcb7",10.8584063380469,11.0759183118456,10.8615390067131,10.5916125067925,9.0399524954797,11.1686022710362,10.9354946079671,11.0062979345226,10.9581473549936
11307,"Abcg1",7.07623770422815,6.92751970170054,7.0536674004058,6.49681453131388,6.94740445505503,6.96072214184573,7.95219027611467,7.46500484560232,7.17526509067686
11308,"Abi1",9.2252030515681,9.11115315347701,9.22018140238775,9.28245286956361,8.54454435003547,9.20158937597336,8.88141268536323,9.03466413133356,9.19456887819256
11354,"Scgb1b27",6.75499410207665,6.62439055438755,7.03021451066707,6.75000461166042,6.76530232313926,6.68910210129788,6.51952888051791,6.72778379491727,6.65542077851555
11363,"Acadl",9.52356916089244,9.29159878314807,9.27874009786663,9.25227155326651,9.64249353625166,8.9140717751302,8.11621822491771,8.66420530317129,8.84588428683857
11364,"Acadm",15.4200696590223,15.1183214718016,15.071201637912,14.4183891953828,14.763075699412,14.311301668663,12.7205053455787,13.7733701924109,13.6367841948245
11370,"Acadvl",12.5022134730133,12.6531513581928,12.2972747972294,11.6933735049785,11.5383168473072,11.7240581818445,11.5629835364399,11.274712096675,11.8167317910032
11409,"Acads",11.1422333097798,10.7509444046718,11.1470075506564,10.525458103665,11.4518830909299,10.679175054699,10.3742220578062,9.94238231447827,10.1426386789511
11416,"Slc33a1",8.91624656913718,8.39484818303097,8.24358916581361,8.02606746628153,8.00999055591981,7.91723790863249,5.71193462750101,8.13157018036945,7.87039275345701
11419,"Asic1",6.68053859014833,6.61373250363181,6.42848226050699,6.44540096002732,6.33988885474816,6.59181436420078,6.41897163707195,6.33511058001233,6.47276846522909
11421,"Ace",8.7683954061528,8.75552627855969,8.73161800054051,7.83412898056477,8.60813853546631,7.72919365363401,6.80017794454631,7.03672437518673,6.89766520552542
11425,"Apoc4",6.36579563967584,6.58786526685824,6.43029755076287,6.89032595245896,6.94074048946356,7.14856429973767,9.2601092497225,6.89104062967349,7.76980485644165
11426,"Macf1",8.92701962405814,8.97100827754969,8.67504161489989,8.33966536495031,8.41143063315464,8.97218416819435,9.80104813501734,8.59185960237438,8.85319851632734
