"ID","Symbol","lung_tumor_kras_rep1","lung_tumor_kras_rep2","lung_tumor_kras_rep3","lung_tumor_kras_rep4","lung_tumor_kras_rep5"
78558,"Htra3",7.46903447747065,7.34924651378424,7.99168392500549,7.76554207403638,7.60588762644368
78560,"Adgra2",7.55070925630226,7.67212268034182,7.62589779061951,7.61506266189679,7.49087312761922
78581,"Utp23",8.66277962161706,8.78979852228507,8.66906220864346,8.70254067287957,8.64972771619995
78593,"Nrip3",7.31225901356358,7.56376827845203,7.36029842661805,7.29917939320169,7.42880505721756
78600,"Pde6h",6.90531178433765,7.16522106822094,7.29214905130283,6.91863966183583,7.11041805754724
78610,"Uvrag",10.5311682085804,10.909508738811,10.8132776628997,10.676188498143,10.7539688274704
78619,"Zfp449",7.57464082803894,7.79984822546705,7.42127590529056,7.49595493305673,7.34490614981412
78634,"Spaca7",7.16018657660066,7.38002808338077,7.23200112939346,7.28932729381198,7.28600899420608
78651,"Lsm6",9.14233276173907,9.37330174593582,9.03639221392081,9.13484497453177,9.35936986598691
78653,"Bola3",9.5968769229532,9.990981442829,9.75756710577339,10.0588838268467,9.78421563431232
78655,"Eif3j1",8.06386691371667,7.73750086996643,8.01767837699638,7.76441549435356,7.88193604728134
78656,"Brd8",7.68791128025719,7.53638559014209,7.45087634802995,7.55680047298325,7.37976418306768
78658,"Ncapd3",8.78193339861111,8.95375994549746,8.75734833646434,8.70033133854138,8.67125356051348
78670,"Plekhj1",7.60654401567795,8.02479338470255,7.75580559223812,7.46474993900329,7.73557717764268
78688,"Nol3",8.2128611165929,8.20716688138329,8.30163908559237,8.26161014530556,8.20774646687728
78689,"Naa35",9.76653100126476,9.99315335272166,9.81349073537223,9.75997654765237,10.0966369062664
78709,"Spink8",6.89799667397545,7.19000982460048,7.05324712591243,6.95710204156229,7.00555437749509
78725,"Ly6g6g",7.21112782062565,7.21283072583127,7.32409614311388,7.31293966388053,6.80384858679185
78748,"Rassf10",7.95793635726235,7.99989432998951,8.01988604754824,7.9953785176009,8.74808799875611
78751,"Zc3h6",9.04194998825566,8.57814857972826,9.17912378904281,8.95902387053629,9.10800164646591
78754,"Galnt15",6.99392905237547,7.07109359690264,7.09312041123915,7.33074885260352,6.81217730551445
78755,"Fam122b",7.89136602051264,7.73373564170607,8.00874373948299,7.79749941617991,7.87379013325996
78757,"Rictor",8.79847586525625,8.91109564248464,8.81681503399941,8.74077477861961,8.93043013824212
78767,"Efcab11",7.06191117396709,7.27792664790822,7.15348869866563,7.19988701562627,6.92139467371859
78771,"Mctp1",7.4148966042115,7.41074282913766,7.90071589056434,7.39687231851056,7.28600899420608
78777,"Tepsin",7.78720878922135,7.28690424402748,7.36177932343878,7.40229262773388,7.64214197139494
78779,"Spata2l",8.08573800216766,7.84930735407006,7.86573327085176,7.64367584162262,7.72753761322386
78781,"Zc3hav1",7.40745366657614,7.63719089406856,7.33116887969447,7.11887620188373,7.24234050304815
