Name,Gene
mSE_10909,Hdac4
mSE_10910,Mapk4
mSE_10911,Calm1
mSE_10912,Ldlrad3
mSE_10913,Cry2
mSE_10914,Agap2
mSE_10915,Myo3b
mSE_10916,Ttc7
mSE_10917,Usp2
mSE_10918,Tmem161b
mSE_10919,Tor3a
mSE_10920,Bcat1
mSE_10921,Zbtb38
mSE_10922,Trhr2
mSE_10923,Usp46
mSE_10924,Rpp25
mSE_10925,Mir29b-1
mSE_10926,Arx
mSE_10927,Rasgef1a
mSE_10928,Xcl1
mSE_10929,Zfp608
mSE_10930,Crtam
mSE_10931,Bcl11b
mSE_10932,Plch2
mSE_10933,Celf4
mSE_10934,Bin1
mSE_10935,Zic4
mSE_10936,Lrtm2
mSE_10937,Baiap2
mSE_10938,G630016D24Rik
mSE_10939,Cd276
mSE_10940,Ptpn1
mSE_10941,Tarbp1
mSE_10942,Gnai2
mSE_10943,Hivep2
mSE_10944,Ipo13
mSE_10945,Fosb
mSE_10946,Fam129b
mSE_10947,Dclk2
mSE_10948,Tm6sf1
mSE_10949,Ncor2
mSE_10950,Spock2
mSE_10951,Pcp4l1
mSE_10952,Kbtbd11
mSE_10953,Grasp
mSE_10954,Lag3
mSE_10955,Ttyh3
mSE_10956,1700024P04Rik
mSE_10957,Trim8
mSE_10958,Zfp706
mSE_10959,1700011E24Rik
mSE_10960,Dbh
mSE_10961,Kcnb1
mSE_10962,Smarcd3
mSE_10963,Ywhah
mSE_10964,Rai1
mSE_10965,Nsg1
mSE_10966,Pde4a
mSE_10967,Ankrd6
mSE_10968,Nrxn2
mSE_10969,Mir142
mSE_10970,Lmx1b
mSE_10971,Psd2
mSE_10972,Shb
mSE_10973,Kcnh3
mSE_10974,Igsf11
mSE_10975,F7
mSE_10976,Zdhhc8
mSE_10977,Ddn
mSE_10978,Cdc42se2
mSE_10979,Nacc2
mSE_10980,Crtc3
mSE_10981,Prr7
mSE_10982,Inf2
mSE_10983,Tcf7
mSE_10984,Slc6a6
mSE_10985,Npas4
mSE_10986,Bccip
mSE_10987,Mxi1
mSE_10988,Crmp1
mSE_10989,Cacna1c
mSE_10990,Hlcs
mSE_10991,Chd3
mSE_10992,Sgsm1
mSE_10993,Macf1
mSE_10994,Dusp5
mSE_10995,Gm1337
mSE_10996,Prl5a1
mSE_10997,Sox1
mSE_10998,Slc9a1
mSE_10999,Gabbr1
mSE_11000,Cldn20
mSE_11001,Pptc7
mSE_11002,Nfix
mSE_11003,Kcnq2
mSE_11004,Fam125b
mSE_11005,6430571L13Rik
mSE_11006,Sstr3
mSE_11007,Trmt61a
mSE_11008,Capn2
mSE_11009,Sox4
mSE_11010,Rasl11b
mSE_11011,Ube2t
mSE_11012,Cacna1i
mSE_11013,Dscaml1
mSE_11014,Fgf12
mSE_11015,Apol8
mSE_11016,Gm13889
mSE_11017,Apeh
mSE_11018,Pecam1
mSE_11019,Irf2bp2
mSE_11020,Pip5k1c
mSE_11021,Slc6a1
mSE_11022,Pwwp2b
mSE_11023,Fam83f
mSE_11024,Mir338
mSE_11025,Sipa1l1
mSE_11026,Jup
mSE_11027,Fbxl16
mSE_11028,Kalrn
mSE_11029,Bcl11b
mSE_11030,5031439G07Rik
mSE_11031,Gse1
mSE_11032,Ncdn
mSE_11033,Ghrhr
mSE_11034,Hnrnpl
mSE_11035,Ptbp1
mSE_11036,Bak1
mSE_11037,Gpr56
mSE_11038,Nat14
mSE_11039,Irs1
mSE_11040,Trim9
mSE_11041,Ndufb4
mSE_11042,Adcyap1r1
mSE_11043,Tns1
mSE_11044,Elk3
mSE_11045,Fam59a
mSE_11046,Map3k1
mSE_11047,Gse1
mSE_11048,Pitpnm3
mSE_11049,Limd2
mSE_11050,Ptpro
mSE_11051,Nos1
mSE_11052,Dlgap2
mSE_11053,Apaf1
mSE_11054,Tom1l2
mSE_11055,Eef1a2
mSE_11056,Arhgef10l
mSE_11057,Pdia6
mSE_11058,Clip2
mSE_11059,Dusp1
mSE_11060,Nr2f1
mSE_11061,Apol7a
mSE_11062,Plekha2
mSE_11063,Hsp90ab1
mSE_11064,Ska1
mSE_11065,Ppp2r4
mSE_11066,Pex3
mSE_11067,Bbc3
mSE_11068,Prss52
mSE_11069,Smad5
mSE_11070,Klf7
mSE_11071,Snph
mSE_11072,Nab2
mSE_11073,Dlx6
mSE_11074,Gad2
mSE_11075,Mir26a-1
mSE_11076,Rin1
mSE_11077,Adamtsl2
mSE_11078,Tcf20
mSE_11079,Sort1
mSE_11080,Nsg2
mSE_11081,6430548M08Rik
mSE_11082,Arhgap22
mSE_11083,Erf
mSE_11084,1700020C11Rik
mSE_11085,Tbc1d9
mSE_11086,Tmcc2
mSE_11087,Gipr
mSE_11088,5031434O11Rik
mSE_11089,Dlx2
mSE_11090,Tstd2
mSE_11091,Atp2b2
mSE_11092,4632415K11Rik
mSE_11093,Dclk1
mSE_11094,Prrt1
mSE_11095,Psd
mSE_11096,Mdk
mSE_11097,Fgfr2
mSE_11098,Susd2
mSE_11099,Mllt10
mSE_11100,Gramd1b
mSE_11101,Rasl11b
mSE_11102,Grip2
mSE_11103,Pgbd5
mSE_11104,Dnajb12
mSE_11105,Atp1b1
mSE_11106,Sipa1l1
mSE_11107,Pabpc6
mSE_11108,Gm11744
mSE_11109,Coro2b
mSE_11110,Gpr84
mSE_11111,Ppp1r9b
mSE_11112,Foxo3
mSE_11113,Chd4
mSE_11114,Dlx6os1
mSE_11115,Dctn1
mSE_11116,Sox8
mSE_11117,Capg
mSE_11118,Fscn1
mSE_11119,Cep164
mSE_11120,Elfn2
mSE_11121,4933407C03Rik
mSE_11122,Itm2c
mSE_11123,Notch1
mSE_11124,Sema4d
mSE_11125,Slc45a1
mSE_11126,Rap1gap2
mSE_11127,Timp4
mSE_11128,Zmiz1
mSE_11129,Jph4
mSE_11130,Syt6
mSE_11131,Scd2
mSE_11132,Mll1
mSE_11133,Ncor2
mSE_11134,Acsf3
mSE_11135,Aatk
mSE_11136,Car12
mSE_11137,6430573F11Rik
mSE_11138,Celf2
mSE_11139,Dlx5
mSE_11140,Ptpn14
mSE_11141,Slc38a1
mSE_11142,Ier5
mSE_11143,Pten
mSE_11144,D10627
mSE_11145,Igsf3
mSE_11146,Ubash3b
mSE_11147,Egr1
mSE_11148,Tubb2b
mSE_11149,Pdgfb
mSE_11150,Cttn
mSE_11151,Pxdn
mSE_11152,Myo16
mSE_11153,Scrt1
mSE_11154,Taf4a
mSE_11155,Ablim3
mSE_11156,Map3k1
mSE_11157,AU040320
mSE_11158,Tmem161b
mSE_11159,Myo18a
mSE_11160,Ssu72
mSE_11161,Msra
mSE_11162,Nfil3
mSE_11163,Map3k12
mSE_11164,Rai1
mSE_11165,P4htm
mSE_11166,BC048562
mSE_11167,Syne1
mSE_11168,Nfib
mSE_11169,Btd
mSE_11170,Gm7854
mSE_11171,Kcna5
mSE_11172,Dclk1
mSE_11173,Acot7
mSE_11174,Mrpl33
mSE_11175,Ppp2r5a
mSE_11176,Zfp608
mSE_11177,Zbtb16
mSE_11178,Hivep3
mSE_11179,Caly
mSE_11180,Slc2a2
mSE_11181,Sun2
mSE_11182,Plekha5
mSE_11183,Tomm20
mSE_11184,Malat1
mSE_11185,0610038B21Rik
mSE_11186,Sept9
mSE_11187,Ndufb9
mSE_11188,Lasp1
mSE_11189,Zmynd8
mSE_11190,Tor1aip2
mSE_11191,Epas1
mSE_11192,Myh9
mSE_11193,Sept9
mSE_11194,Rapgef1
mSE_11195,Pcbp1
mSE_11196,Mbnl2
mSE_11197,Krt18
mSE_11198,Afap1
mSE_11199,Hspg2
mSE_11200,Rhof
mSE_11201,Bcl2l1
mSE_11202,Flnb
mSE_11203,Tnrc18
mSE_11204,Actn4
mSE_11205,Slc2a1
mSE_11206,Fscn1
mSE_11207,Klf6
mSE_11208,Whsc1l1
mSE_11209,Fam101a
mSE_11210,Btg2
mSE_11211,Arhgap31
mSE_11212,Nek6
mSE_11213,Cd82
mSE_11214,Arid5b
mSE_11215,Capzb
mSE_11216,Clic4
mSE_11217,Sparc
mSE_11218,Fam117a
mSE_11219,S1pr2
mSE_11220,Ankrd33b
mSE_11221,Oaf
mSE_11222,Ralgds
mSE_11223,Myof
mSE_11224,Creb3l2
mSE_11225,Rassf8
mSE_11226,Slc38a4
mSE_11227,Litaf
mSE_11228,Mical3
mSE_11229,Jup
mSE_11230,Mtmr4
mSE_11231,Tmem37
mSE_11232,Col4a2
mSE_11233,Slc38a1
mSE_11234,Tagln2
mSE_11235,Midn
mSE_11236,Src
mSE_11237,Ctdspl
mSE_11238,Afap1l2
mSE_11239,D17Wsu92e
mSE_11240,Pim1
mSE_11241,Gng12
mSE_11242,Lgals3
mSE_11243,Zfp36
mSE_11244,Lgals9
mSE_11245,C030044B11Rik
mSE_11246,Phf17
mSE_11247,Rusc2
mSE_11248,Aprt
mSE_11249,Mrpl23
mSE_11250,Ets2
mSE_11251,Fam129b
mSE_11252,Park7
mSE_11253,Lima1
mSE_11254,Anxa11
mSE_11255,Abhd2
mSE_11256,Gcom1
mSE_11257,Dnase1l3
mSE_11258,Pdlim1
mSE_11259,Rbms2
mSE_11260,Hnrnpl
mSE_11261,Tex2
mSE_11262,Sema4d
mSE_11263,Tatdn2
mSE_11264,Mnt
mSE_11265,B4galt1
mSE_11266,Lama5
mSE_11267,Csrnp1
mSE_11268,Mir21
mSE_11269,Bcar1
mSE_11270,Cdh5
mSE_11271,Rffl
mSE_11272,Arhgap23
mSE_11273,Mgat4b
mSE_11274,1700001C19Rik
mSE_11275,Fntb
mSE_11276,Sp1
mSE_11277,Pxn
mSE_11278,Ptma
mSE_11279,Fermt2
mSE_11280,C1qtnf6
mSE_11281,Kctd17
mSE_11282,Atxn10
mSE_11283,Ccny
mSE_11284,1700096J18Rik
mSE_11285,Tspan14
mSE_11286,Ahnak
mSE_11287,Arid3a
mSE_11288,Chd2
mSE_11289,Trim25
mSE_11290,Mta3
mSE_11291,Trim8
mSE_11292,Tspan9
mSE_11293,Mcl1
mSE_11294,Bend5
mSE_11295,Myo18a
mSE_11296,Dnm2
mSE_11297,Vasp
mSE_11298,Anxa2
mSE_11299,Cyp17a1
mSE_11300,Brd2
mSE_11301,Snx9
mSE_11302,Bcar3
mSE_11303,Cdc42ep4
mSE_11304,Maml3
mSE_11305,Ahdc1
mSE_11306,Ube2o
mSE_11307,Ubc
mSE_11308,Ppcdc
mSE_11309,Pstpip1
mSE_11310,Cdc7
mSE_11311,Ninj2
mSE_11312,Mef2d
mSE_11313,Pfkp
mSE_11314,Wbp4
mSE_11315,Fbxo36
mSE_11316,Pvrl2
mSE_11317,Scgb1a1
mSE_11318,Myl10
mSE_11319,Mtss1
mSE_11320,Adam19
mSE_11321,E2f8
mSE_11322,Sap25
mSE_11323,Actr10
mSE_11324,Fam176a
mSE_11325,6030440G07Rik
mSE_11326,Cited2
mSE_11327,Myl12b
mSE_11328,Txn2
mSE_11329,Ctsb
mSE_11330,Zxdc
mSE_11331,Sema3f
mSE_11332,Sh2d4b
mSE_11333,Mvp
mSE_11334,Mtap7d1
mSE_11335,Amigo2
mSE_11336,Tnfaip2
mSE_11337,1700019O17Rik
mSE_11338,Timp4
mSE_11339,Tpm4
mSE_11340,Arpc2
mSE_11341,Pcdh12
mSE_11342,Cerk
mSE_11343,Krt19
mSE_11344,Adnp2
mSE_11345,Ezr
mSE_11346,Fosl2
mSE_11347,Sgce
mSE_11348,Tmem140
mSE_11349,Sp2
mSE_11350,Flt1
mSE_11351,Gm5627
mSE_11352,Fbxl19
mSE_11353,Iqgap1
mSE_11354,Mmp28
mSE_11355,St6gal1
mSE_11356,Zim3
mSE_11357,Csf1r
mSE_11358,Hsd17b2
mSE_11359,Ddr1
mSE_11360,2810008D09Rik
mSE_11361,Dusp9
mSE_11362,Trim7
mSE_11363,Sema3b
mSE_11364,Smad7
mSE_11365,Fem1b
mSE_11366,Tcfap2c
mSE_11367,Gadd45g
mSE_11368,Fndc3b
mSE_11369,Zfp655
mSE_11370,Dennd2a
mSE_11371,Inf2
mSE_11372,Lzts2
mSE_11373,Cdh3
mSE_11374,Git2
mSE_11375,Mir145
mSE_11376,Arhgef2
mSE_11377,Ada
mSE_11378,Rbms1
mSE_11379,Plec
mSE_11380,Myo1e
mSE_11381,Pex14
mSE_11382,Kctd10
mSE_11383,Maml3
mSE_11384,A430105I19Rik
mSE_11385,Cln3
mSE_11386,4931406H21Rik
mSE_11387,Ehd1
mSE_11388,1700025G04Rik
mSE_11389,Sorbs1
mSE_11390,Creb3
mSE_11391,Usp29
mSE_11392,Afap1l2
mSE_11393,Csrp1
mSE_11394,Adcy7
mSE_11395,Mical3
mSE_11396,Smagp
mSE_11397,Bdkrb1
mSE_11398,Anxa4
mSE_11399,Itgb3
mSE_11400,Dmrt1
mSE_11401,Pfn1
mSE_11402,Wee1
mSE_11403,Ccdc6
mSE_11404,Snx1
mSE_11405,Pramef12
mSE_11406,Tinagl1
mSE_11407,Ticam1
mSE_11408,Tnfaip8
mSE_11409,Sh3pxd2a
mSE_11410,Kdm6b
mSE_11411,Vps37c
mSE_11412,Zc3h4
mSE_11413,Cbr4
mSE_11414,Dak
mSE_11415,4930567H12Rik
mSE_11416,Tbrg1
mSE_11417,Tuba1c
mSE_11418,Slc45a1
mSE_11419,Gtf2e2
mSE_11420,Cyb5r2
mSE_11421,Sh3d20
mSE_11422,Setd8
mSE_11423,1700042G07Rik
mSE_11424,5430416O09Rik
mSE_11425,Rxra
mSE_11426,Hspa8
mSE_11427,Mical2
mSE_11428,Ost4
mSE_11429,Cyb5
mSE_11430,Eef2k
mSE_11431,Gapdh
mSE_11432,Serpinh1
mSE_11433,Tmem185b
mSE_11434,Eif4ebp1
mSE_11435,Cyth3
mSE_11436,Nrm
mSE_11437,Psap
mSE_11438,Inhbb
mSE_11439,Pxk
mSE_11440,Arhgap22
mSE_11441,9130017N09Rik
mSE_11442,Zfp667
mSE_11443,1700019E19Rik
mSE_11444,Gns
mSE_11445,Xbp1
mSE_11446,Gadd45g
mSE_11447,Isg20
mSE_11448,Plin2
mSE_11449,Lmna
mSE_11450,Serpinb6b
mSE_11451,Atf4
mSE_11452,Star
mSE_11453,Cobll1
mSE_11454,Ints3
mSE_11455,Ankrd33
mSE_11456,Pkm2
mSE_11457,Ulk4
mSE_11458,Tgm2
mSE_11459,Lifr
mSE_11460,Eml4
mSE_11461,Dhrs3
mSE_11462,Gadd45b
mSE_11463,Mknk2
mSE_11464,Got2
mSE_11465,Ankrd2
mSE_11466,Syngr1
mSE_11467,Mpzl1
mSE_11468,Limd1
mSE_11469,Mgat1
mSE_11470,Ube2g2
mSE_11471,Gna14
mSE_11472,Tead4
mSE_11473,Chmp6
mSE_11474,4930502E18Rik
mSE_11475,Cttnbp2nl
mSE_11476,4632428N05Rik
mSE_11477,Mir365-2
mSE_11478,Sin3b
mSE_11479,Gata3
mSE_11480,Mll5
mSE_11481,Atox1
mSE_11482,Ctnnbip1
mSE_11483,Ldlr
mSE_11484,Cdc42ep4
mSE_11485,P4hb
mSE_11486,Mgat5
mSE_11487,Tmcc3
mSE_11488,Col4a1
mSE_11489,Maml3
mSE_11490,Ell
mSE_11491,Tfpi
mSE_11492,Dlgap4
mSE_11493,9830001H06Rik
mSE_11494,Epas1
mSE_11495,Il6ra
mSE_11496,Ergic1
mSE_11497,Plekho1
mSE_11498,Limk2
mSE_11499,Itga3
mSE_11500,Eif1
mSE_11501,Tns1
mSE_11502,Tjp2
mSE_11503,Ezr
mSE_11504,Gpr116
mSE_11505,Sp3
mSE_11506,Plekha7
mSE_11507,Cald1
mSE_11508,Brpf3
mSE_11509,Lrrfip1
mSE_11510,Frmd4a
mSE_11511,Clip2
mSE_11512,Hhatl
mSE_11513,3110009E18Rik
mSE_13029,Xrra1
mSE_13028,Scd2
mSE_13027,Kcnh8
mSE_13026,Mef2a
mSE_13025,Lck
mSE_13024,Fnbp1
mSE_13023,Ngly1
mSE_13022,Trp53inp1
mSE_13021,Hivep2
mSE_13020,Csk
mSE_13019,Pik3ip1
mSE_13018,9430070O13Rik
mSE_13017,Rapgef1
mSE_13016,Dgkd
mSE_13015,Mknk2
mSE_13014,Cyb5b
mSE_13013,D16Ertd472e
mSE_13012,Kdm6b
mSE_13011,Gse1
mSE_13010,Ly6e
mSE_13009,Gramd1a
mSE_13008,Gngt2
mSE_13007,Esrp2
mSE_13006,1700026D11Rik
mSE_13005,Gimap1
mSE_13004,Trp53i11
mSE_13003,Pdcd4
mSE_13002,6430527G18Rik
mSE_13001,E2f2
mSE_13000,Itk
mSE_12999,B3gnt2
mSE_12998,4930415F15Rik
mSE_12997,Gpr3
mSE_12996,Capn3
mSE_12995,Prl5a1
mSE_12994,Mir200b
mSE_12993,Kcnh2
mSE_12992,Gm8615
mSE_12991,Pecam1
mSE_12990,Mll5
mSE_12989,Cd69
mSE_12988,Ptp4a3
mSE_12987,Hpcal1
mSE_12986,H2-DMa
mSE_12985,Rnf166
mSE_12984,Agfg2
mSE_12983,Ppp6r1
mSE_12982,LOC100302688
mSE_12981,Mbtps1
mSE_12980,Psma6
mSE_12979,Mxd4
mSE_12978,Trim8
mSE_12977,Myh9
mSE_12976,Cbfa2t3
mSE_12975,Ifnar1
mSE_12974,Plec
mSE_12973,A630001G21Rik
mSE_12972,Tmc6
mSE_12971,Ccdc153
mSE_12970,Irf2bp2
mSE_12969,Fam83d
mSE_12968,Aff1
mSE_12967,Prkd2
mSE_12966,Actb
mSE_12965,Slamf6
mSE_12964,Cd47
mSE_12963,2610019F03Rik
mSE_12962,Kcnh8
mSE_12961,Cxcr4
mSE_12960,Ddit4
mSE_12959,Zfp36l2
mSE_12958,Cd3g
mSE_12957,Rpl11
mSE_12956,Fbxl12
mSE_12955,Cdca7
mSE_12954,Ift80
mSE_12953,Cd2
mSE_12952,Slc37a2
mSE_12951,Ggta1
mSE_12950,Kremen1
mSE_12949,Kif21b
mSE_12948,Tomm20
mSE_12947,Jazf1
mSE_12946,Celf2
mSE_12945,Sdhb
mSE_12944,Rai1
mSE_12943,Cdkn1b
mSE_12942,Cyb5
mSE_12941,Psap
mSE_12940,Kcnh8
mSE_12939,Csrnp1
mSE_12938,Rcsd1
mSE_12937,Ikzf1
mSE_12936,Fyb
mSE_12935,Wibg
mSE_12934,Akna
mSE_12933,Jak1
mSE_12932,Hbs1l
mSE_12931,Kcnh8
mSE_12930,Traf1
mSE_12929,Atl2
mSE_12928,Stk4
mSE_12927,Cd247
mSE_12926,Tapt1
mSE_12925,Tap2
mSE_12924,Ifngr1
mSE_12923,Slc43a2
mSE_12922,Cux1
mSE_12921,Cdkn2aipnl
mSE_12920,Zc3h4
mSE_12919,Def6
mSE_12918,Limd2
mSE_12917,Trim33
mSE_12916,Fli1
mSE_12915,BB031773
mSE_12914,Cd247
mSE_12913,Xrcc6
mSE_12912,Sash3
mSE_12911,Stard5
mSE_12910,C1qtnf9
mSE_12909,Ict1
mSE_12908,Clk3
mSE_12907,Coro1a
mSE_12906,Fam169b
mSE_12905,Patz1
mSE_12904,Slfn2
mSE_12903,Lef1
mSE_12902,Arpp21
mSE_12901,Cerk
mSE_12900,Lbr
mSE_12899,Slc44a2
mSE_12898,Ccr9
mSE_12897,Atp10a
mSE_12896,Creb1
mSE_12895,Edem1
mSE_12894,Dhrs3
mSE_12893,Srp14
mSE_12892,Pitpnm2
mSE_12891,A630055G03Rik
mSE_12890,Sema4d
mSE_12889,Slc6a19
mSE_12888,Rgs10
mSE_12887,Prex1
mSE_12886,Gfi1
mSE_12885,Cd4
mSE_12884,Bach1
mSE_12883,Wasf2
mSE_12882,Ablim1
mSE_12881,Kcna2
mSE_12880,Chd2
mSE_12879,Tbc1d22a
mSE_12878,Kcnn4
mSE_12877,Tnfaip3
mSE_12876,Ikzf1
mSE_12875,Slc16a5
mSE_12874,6330406I15Rik
mSE_12873,Rorc
mSE_12872,AU017455
mSE_12871,Rhof
mSE_12870,Ahi1
mSE_12869,Katnal1
mSE_12868,Mcl1
mSE_12867,Prkcq
mSE_12866,Rag2
mSE_12865,Lcp2
mSE_12864,Wbp4
mSE_12863,Mef2d
mSE_12862,Satb1
mSE_12861,Il6st
mSE_12860,Rinl
mSE_12859,Pvr
mSE_12858,Nat10
mSE_12857,Sh3bgrl3
mSE_12856,Fam117a
mSE_12855,Ppp2r5c
mSE_12854,Adrbk1
mSE_12853,Satb1
mSE_12852,Il21r
mSE_12851,Lrrc8d
mSE_12850,Grb7
mSE_12849,Satb1
mSE_12848,Ets1
mSE_12847,Map3k1
mSE_12846,E430016F16Rik
mSE_12845,Foxp1
mSE_12844,Klf13
mSE_12843,Fam125b
mSE_12842,Phf2
mSE_12841,Fli1
mSE_12840,Colq
mSE_12839,Ntn1
mSE_12838,Ramp1
mSE_12837,Plxdc1
mSE_12836,Rhoh
mSE_12835,Aqp11
mSE_12834,Zfp36
mSE_12833,Rcbtb2
mSE_12832,Bcl2l1
mSE_12831,Mad1l1
mSE_12830,Rasgrp1
mSE_12829,Tcof1
mSE_12828,Hdac7
mSE_12827,Znrf1
mSE_12826,Mad1l1
mSE_12825,Sept9
mSE_12824,Gm590
mSE_12823,Ctcf
mSE_12822,Gm525
mSE_12821,Chrna9
mSE_12820,Dntt
mSE_12819,Endou
mSE_12818,Thy1
mSE_12817,Mns1
mSE_12816,Ldlrad3
mSE_12815,Sla
mSE_12814,Ccnd3
mSE_12813,2010109I03Rik
mSE_12812,Btg2
mSE_12811,Ets1
mSE_12810,Socs1
mSE_12809,4933406K04Rik
mSE_12808,Dad1
mSE_12807,Fam78a
mSE_12806,Prss2
mSE_12805,Supt4h1
mSE_12804,Tcf7
mSE_12803,Cd8a
mSE_12802,Pex26
mSE_12801,Ube2g2
mSE_12800,Phf23
mSE_12799,Reep3
mSE_12798,Arhgap5
mSE_12797,Arhgap23
mSE_12796,Chd2
mSE_12795,4930547N16Rik
mSE_12794,Fam54b
mSE_12793,Sox2ot
mSE_12792,Ddx50
mSE_12791,Zfp532
mSE_12790,Birc2
mSE_12789,0610010K14Rik
mSE_12788,5430416O09Rik
mSE_12787,Acsbg1
mSE_12786,Wnt7b
mSE_12785,Trim41
mSE_12784,Zfp219
mSE_12783,Lsmd1
mSE_12782,Klf6
mSE_12781,4930571K23Rik
mSE_12780,2010110P09Rik
mSE_12779,Cdkn2c
mSE_12778,Zfp37
mSE_12777,Wasf2
mSE_12776,Tmem30c
mSE_12775,Pom121l2
mSE_12774,Arl4d
mSE_12773,Klf10
mSE_12772,Stk11
mSE_12771,Klf9
mSE_12770,1110001J03Rik
mSE_12769,Trim47
mSE_12768,Heg1
mSE_12767,Ddx11
mSE_12766,Cdk13
mSE_12765,Mex3c
mSE_12764,Prkce
mSE_12763,Gab2
mSE_12762,Spint2
mSE_12761,Kctd16
mSE_12760,Marcks
mSE_12759,BC005537
mSE_12758,Rpap3
mSE_12757,Yod1
mSE_12756,Lrfn2
mSE_12755,Zbed4
mSE_12754,Cox4i2
mSE_12753,Arid1a
mSE_12752,Cdc42se1
mSE_12751,4930488L21Rik
mSE_12750,Sptlc1
mSE_12749,Scd2
mSE_12748,Sirt4
mSE_12747,Lzts2
mSE_12746,Nufip2
mSE_12745,Kdm6b
mSE_12744,Ddx19b
mSE_12743,Pnmal2
mSE_12742,Iffo1
mSE_12741,Dak
mSE_12740,Arid1a
mSE_12739,Nlrp4f
mSE_12738,Gcom1
mSE_12737,Zfp541
mSE_12736,Cic
mSE_12735,Clic4
mSE_12734,Cdc42ep4
mSE_12733,Ddit4
mSE_12732,Zfp787
mSE_12731,Ldhc
mSE_12730,Tgif1
mSE_12729,Banp
mSE_12728,Ctdsp1
mSE_12727,BC032203
mSE_12726,Rara
mSE_12725,Gpbp1l1
mSE_12724,Zzz3
mSE_12723,Ilf3
mSE_12722,Mirlet7a-1
mSE_12721,Mef2d
mSE_12720,Csnk1g2
mSE_12719,Ppp1r15b
mSE_12718,Nr2f2
mSE_12717,Snhg3
mSE_12716,Pld6
mSE_12715,Nr1d1
mSE_12714,Arrdc3
mSE_12713,Ube2d3
mSE_12712,Mir29b-1
mSE_12711,Gata4
mSE_12710,1700108F19Rik
mSE_12709,Gzf1
mSE_12708,Pabpc1
mSE_12707,Zfp36l1
mSE_12706,Pabpn1
mSE_12705,BC003267
mSE_12704,1700019O17Rik
mSE_12703,Cerk
mSE_12702,Irf2bp2
mSE_12701,Cbx7
mSE_12700,Hexim1
mSE_12699,Lrrc41
mSE_12698,Maz
mSE_12697,A330035P11Rik
mSE_12696,Gm13476
mSE_12695,Rassf1
mSE_12694,Pcbp1
mSE_12693,Crlf2
mSE_12692,Pik3ip1
mSE_12691,Agpat1
mSE_12690,Etnk2
mSE_12689,1700029M20Rik
mSE_12688,Atp1a2
mSE_12687,Bcl9l
mSE_12686,Daxx
mSE_12685,4933409G03Rik
mSE_12684,Emp3
mSE_12683,Midn
mSE_12682,Hnrnpul2
mSE_12681,Pfn1
mSE_12680,Foxj2
mSE_12679,1700106J16Rik
mSE_12678,Gldn
mSE_12677,Cbll1
mSE_12676,Ly86
mSE_12675,Rpl7
mSE_12674,Pgp
mSE_12673,1700017B05Rik
mSE_12672,Cpeb2
mSE_12671,Nr2f2
mSE_12670,Hspa12a
mSE_12669,Orai3
mSE_12668,Gnai2
mSE_12667,Mir449c
mSE_12666,Plekhm1
mSE_12665,Mir34c
mSE_12664,Gpr65
mSE_12663,Gm5577
mSE_12662,Ckap4
mSE_12661,Ccdc106
mSE_12660,BC032203
mSE_12659,Pdp1
mSE_12658,Hnrnpl
mSE_12657,Junb
mSE_12656,BC048644
mSE_12655,Ddit3
mSE_12654,Slc45a4
mSE_12653,Gnal
mSE_12652,Zfp36
mSE_12651,Chd2
mSE_12650,Slc29a1
mSE_12649,Rgma
mSE_12648,Cfl1
mSE_12647,Pim3
mSE_12646,Car11
mSE_12645,Pigv
mSE_12644,Zscan2
mSE_12643,Actg1
mSE_12642,Chst1
mSE_12641,Zc3h4
mSE_12640,Unk
mSE_12639,Ywhaz
mSE_12638,Ptbp1
mSE_12637,Mnt
mSE_12636,Gm7244
mSE_12635,Topors
mSE_12634,Actb
mSE_12633,Hnrpll
mSE_12632,Baz2a
mSE_12631,4930511I11Rik
mSE_12630,Prr14
mSE_12629,Dtx4
mSE_12628,Tnrc18
mSE_12627,Kdm5b
mSE_12626,Hnrnpul1
mSE_12625,Ptma
mSE_12624,Mir469
mSE_12623,Rhof
mSE_12622,Sorbs3
mSE_12621,6430527G18Rik
mSE_12620,Sqle
mSE_12619,Arid2
mSE_12618,Elfn2
mSE_12617,Zmynd8
mSE_12616,Mllt10
mSE_12615,Gstt2
mSE_12614,Srsf10
mSE_12613,Ptma
mSE_12612,Odf2
mSE_12611,Tuba1a
mSE_12610,Per1
mSE_12609,Kcnma1
mSE_12608,Nfic
mSE_12607,Mll5
mSE_12606,B3galtl
mSE_12605,Ubc
mSE_12604,1700016M24Rik
mSE_12603,Txndc2
mSE_12602,Malat1
mSE_12601,Prmt8
mSE_12600,Tgif1
mSE_12599,Brd2
mSE_12598,Tns1
mSE_12597,Mirlet7c-2
mSE_12596,Fam174b
mSE_12595,Neat1
mSE_12594,C2cd4b
mSE_12593,Lemd2
mSE_12592,Rbm47
mSE_12591,Klf3
mSE_12590,Btg1
mSE_12589,Cdh26
mSE_12588,Nr2f2
mSE_12587,Pstpip1
mSE_12586,Bai2
mSE_12585,Lsm14a
mSE_12584,Cd8b1
mSE_12583,Rgs10
mSE_12582,Slc10a7
mSE_12581,Cd22
mSE_12580,Qrsl1
mSE_12579,Swap70
mSE_12578,Tbc1d2b
mSE_12577,Nuak2
mSE_12576,4632415K11Rik
mSE_12575,Cmtm7
mSE_12574,Pik3r5
mSE_12573,Mir122a
